"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"BZ@&$Q-5xqS#@-gMIrbA"
"angele.edgecumbe@edu.tbz.ch"|"0rmVGN-bu#KAf-aarguB"
"zhi.andreasson@edu.tbz.ch"|"hFYl9d-VXbV6O-euyoGb"
"judicael.koppeck@edu.tbz.ch"|"8FLRcP-lfhw5J-mgvFTq"
"berengere.capron@edu.tbz.ch"|"Ix2ixp-7nAK30-rd7UKl"
"leonie.brosini@edu.tbz.ch"|"gsAdDu-$KB65l-g@Z8Za"
"venus.garfit@edu.tbz.ch"|"vmcw2S-RJm@fT-GXK9Bp"
"melina.janota@edu.tbz.ch"|"o9C3Hs-il7eBP-PdQ&KQ"
"laurene.bake@edu.tbz.ch"|"sCcQiR-x&9AIV-MzW2kP"
"regine.dorkins@edu.tbz.ch"|"sn&HSd-PXkX8O-5cjubA"
"cecile.moffet@edu.tbz.ch"|"g6cWPf-q&UZQ#-bKODTF"
"maelann.labrone@edu.tbz.ch"|"9XwUbR-nROl56-MSJpwu"
"melinda.newbold@edu.tbz.ch"|"Cd%Zwp-3xWeZr-r&DX4J"
"mans.itzhak@edu.tbz.ch"|"quL4Ar-uwSdLt-YnqZLE"
"melodie.pattlel@edu.tbz.ch"|"q%Tq%5-Nq%Gvn-Wqbk&c"
"celine.bonett@edu.tbz.ch"|"7gpLWh-#M&BMG-w4mqy%"
"adelie.mcgreal@edu.tbz.ch"|"dm$#ki-zKgOiJ-Iu629M"
"helene.soldan@edu.tbz.ch"|"5l5Zkf-teg3ka-HyEzpf"
"michele.cluer@edu.tbz.ch"|"V9syOG-1hBb1c-A#QpKu"
"maeline.mueller@edu.tbz.ch"|"511qfH-9@2SbU-1HPoAI"
"maelann.benedito@edu.tbz.ch"|"CturlI-prEpDe-NalNar"
"nuo.gransden@edu.tbz.ch"|"Cpphyz-axdrim-Fj1lfq"
"berengere.stainton@edu.tbz.ch"|"MSEdMQ-mMtbkT-3qhI%i"
"wa.sabater@edu.tbz.ch"|"6sI4Ee-%4RI$b-@tz2vz"
"anais.cochran@edu.tbz.ch"|"mwCJj0-wgQ2qG-8kwT&j"
"gerald.bessant@edu.tbz.ch"|"XJQUN9-1#vb0P-1GV5QO"
"ruo.coffin@edu.tbz.ch"|"vx2@%A-3GXy3c-rK3xSV"
"melodie.mustill@edu.tbz.ch"|"lvC5b$-%51qGS-Wwemer"
"ruo.stanesby@edu.tbz.ch"|"cDeDM#-vSk#ta-oL67Da"
"noemie.antognelli@edu.tbz.ch"|"$tbCgb-YknxSe-6gmMDF"
"maelann.hughson@edu.tbz.ch"|"56zuaO-W2WG3R-AqM&uc"
"milena.mieville@edu.tbz.ch"|"9Y8UDQ-x7wUVo-HhEcT2"
"mailys.chamberlin@edu.tbz.ch"|"EUsiJ&-iRZ9mG-SNLvO6"
"nadege.tomalin@edu.tbz.ch"|"TaJUBu-NzyeNy-dYedYf"
"oceane.omara@edu.tbz.ch"|"udaAm9-Ieb8TB-bYRO#m"
"cecile.aguirrezabala@edu.tbz.ch"|"032hOr-Ob7w#0-Si7aI@"
"maella.gwillim@edu.tbz.ch"|"mEPjk3-kni6f5-iqPPmm"
"lea.mcgahey@edu.tbz.ch"|"muYgsq-$kFbO5-tvRbV4"
"laurene.hagerty@edu.tbz.ch"|"1Uqg%J-0h#jxR-uB33jd"
"dorothee.link@edu.tbz.ch"|"LTGvug-2qZnz9-T7ntKQ"
"clementine.kynsey@edu.tbz.ch"|"Wpnt3D-k#J1yg-e9zlXL"
"lorene.smitherman@edu.tbz.ch"|"rjny9b-lc%f#k-ICMbzE"
"cleopatre.klulicek@edu.tbz.ch"|"ou9G7&-aEuAPR-zLKe9r"
"laurene.castaneda@edu.tbz.ch"|"BKO7@O-#1cBiM-3W$205"
"melia.constant@edu.tbz.ch"|"AW2EuA-MsqZKY-@hj4Hm"
"lucrece.clunie@edu.tbz.ch"|"KW@MP7-mKdTPx-%bpism"
"eleonore.mcmurthy@edu.tbz.ch"|"piDfGv-D9kt$p-xS2eOL"
"melia.bevar@edu.tbz.ch"|"VgPcZi-5dS@Go-HSAz4b"
"camelia.bontine@edu.tbz.ch"|"2fdL0z-dcLTIr-75RM4Z"
"methode.jozefczak@edu.tbz.ch"|"naVb0y-rw5K6V-CX6jsO"
"audreanne.hinsche@edu.tbz.ch"|"9TGbRw-YJoTVJ-JGxj89"
"andree.varne@edu.tbz.ch"|"ooy01f-pzY3D%-ZyfsEM"
"marten.kinleyside@edu.tbz.ch"|"tBL%XC-dNeGUd-5cF&hj"
"esteve.mcewan@edu.tbz.ch"|"YGFWQQ-yWzpnW-8mBUT&"
"leane.dibbert@edu.tbz.ch"|"cgN3DO-sCkBpy-qa#jyc"
"ma.thewlis@edu.tbz.ch"|"xybged-Y$t9lc-&WW06A"
"clea.djurkovic@edu.tbz.ch"|"ltKsuL-cpQimK-DfFTv$"
"rachele.reburn@edu.tbz.ch"|"13C&wO-7vejI$-YWX3sG"
"gerald.gowling@edu.tbz.ch"|"a3NKCd-WdS91g-HvPbmx"
"cleopatre.jackson@edu.tbz.ch"|"Ln7X4G-PTJJ4q-UeyTpG"
"desiree.haskins@edu.tbz.ch"|"2$D$Hu-M6t8Ai-rwlYh8"
"eleonore.longson@edu.tbz.ch"|"Qpb6lX-XGa5JT-haFDov"
"leane.dybell@edu.tbz.ch"|"To2E0V-I82WkN-XYp&2P"
"becassine.grzesiak@edu.tbz.ch"|"HoFXGR-8q9L#L-qlRZWK"
"marie-josee.pickin@edu.tbz.ch"|"Y4O&@4-Q7pXpV-u2J5V2"
"marie-josee.roxby@edu.tbz.ch"|"flN35p-yXtVKt-MxoyQS"
"leonie.feenan@edu.tbz.ch"|"bQlMsh-chTUL5-WGUgma"
"valerie.ellum@edu.tbz.ch"|"C8SjpT-1cCLHf-23szXM"
"ju.caseri@edu.tbz.ch"|"$&&#N%-jNy@TT-6SBEo#"
"boerje.strangman@edu.tbz.ch"|"tB#ek6-HHnoMB-4a@uQS"
"beatrice.ghidelli@edu.tbz.ch"|"P633eT-&yrlC5-caZaKk"
"da.jablonski@edu.tbz.ch"|"QbkOvL-%p@X95-d2Xn0K"
"uo.beveridge@edu.tbz.ch"|"pxnAM0-UtDJ8g-QdXHRv"
"valerie.bestman@edu.tbz.ch"|"VG5ilh-Mce6rt-d1J0ij"
"marlene.pohls@edu.tbz.ch"|"Y77R9L-ywwN%F-msRMMa"
"ma.nolda@edu.tbz.ch"|"89b5Wb-eJ42&q-qM7ZyT"
"marlene.bisiker@edu.tbz.ch"|"FdgWm2-##@I0#-&U5#6@"
"estee.babon@edu.tbz.ch"|"FOKKag-zg81oR-0docMq"
"simplifies.dmisek@edu.tbz.ch"|"mWLxFE-Ggg#i7-kWOoTI"
"selene.ganing@edu.tbz.ch"|"IaqilK-Cq6zfO-v0wBXY"
"meryl.penke@edu.tbz.ch"|"rdvMnM-wUOSkX-Av9sqi"
"anais.rawcliff@edu.tbz.ch"|"UODlgU-uGdRco-OT8h$Y"
"melina.andri@edu.tbz.ch"|"zAj3fO-CiVSXA-mtbMlG"
"audreanne.fodden@edu.tbz.ch"|"3QUyUm-&i$NuN-&0S0R@"
"bjoern.spellesy@edu.tbz.ch"|"4nWhEk-&Ha7zv-LBW$KR"
"francoise.summerscales@edu.tbz.ch"|"%eE%0b-J17lWa-13FKQo"
"laurene.ashtonhurst@edu.tbz.ch"|"E5%7R@-OX&NvX-Gbqu8x"
"valerie.petters@edu.tbz.ch"|"9a12uU-8osyld-Z1l50n"
"anael.spenclay@edu.tbz.ch"|"zyjrCN-SR$8Pz-G7i0Ig"
"stephanie.keech@edu.tbz.ch"|"O5tkLS-VExMz0-LuV&B7"
"ines.deveril@edu.tbz.ch"|"KnKLrX-C8maTz-O4P&Av"
"berenice.gelder@edu.tbz.ch"|"mPx@f2-%1RHLv-0o5bIW"
"melanie.ofogerty@edu.tbz.ch"|"nHLIO&-5vNJgD-NFwo1&"
"frederique.canepe@edu.tbz.ch"|"QqTSII-Tl@Bs@-20tKT5"
"nuo.otton@edu.tbz.ch"|"GyaquS-gbvGAa-GTL#vD"
"genevieve.trusler@edu.tbz.ch"|"oAr0@s-ZpblyK-BN3XDg"
"ju.boag@edu.tbz.ch"|"PUROLM-H1QTDo-$xDEix"
"josephine.dilucia@edu.tbz.ch"|"qebAYR-d6cy#O-HOpvgw"
"laurene.armsden@edu.tbz.ch"|"L7OAJW-WyOALe-KdEu0F"
"becassine.griffe@edu.tbz.ch"|"4QUQw3-LJYumK-4TzBV4"
"alois.parres@edu.tbz.ch"|"aEqjd5-5C%2DT-RSv%ds"
"cleopatre.gaffey@edu.tbz.ch"|"2XoNGR-&LUgkd-0Saqs@"
"andre.stiger@edu.tbz.ch"|"4W3#AH-xOFgpU-1fe1av"
"beatrice.godleman@edu.tbz.ch"|"6V9mdV-x59OL#-H0MKIK"
"hakan.harrhy@edu.tbz.ch"|"fZYWVC-1Z$Lre-cQUVLC"
"celestine.dagnan@edu.tbz.ch"|"Pi9qdt-XAvjIL-qi3ayx"
"clemence.haggart@edu.tbz.ch"|"vFRcF0-VEOdLz-Y%rIKc"
"long.caban@edu.tbz.ch"|"lZBgiU-@Va1jQ-$U&S#4"
"gaetane.grimble@edu.tbz.ch"|"fQ#O20-FDVZYD-jGwuiq"
"maelann.piwall@edu.tbz.ch"|"A4ihz$-SGmlgx-3d2MpT"
"magdalene.loble@edu.tbz.ch"|"J8DEAR-lrLtt6-PPCAg8"
"veronique.domaschke@edu.tbz.ch"|"qvLKDZ-iB7&gg-bE90oy"
"clea.herity@edu.tbz.ch"|"%l3wp3-6GzGrN-c8@B7#"
"maelann.bambrough@edu.tbz.ch"|"4zb@o9-$F#so5-E2U3D1"
"clea.goulstone@edu.tbz.ch"|"eEebEA-ItdD@Q-icDCqn"
"renee.deleek@edu.tbz.ch"|"tX3eel-$dUA7l-R#K5vX"
"boerje.rudderham@edu.tbz.ch"|"1@3M$$-bd%jxS-SXSVo3"
"marylene.broune@edu.tbz.ch"|"chpiMR-Uvaw1h-fBsrLJ"
"nadege.mccuish@edu.tbz.ch"|"V3VBuk-mGGHgg-i$g6fj"
"anael.littleover@edu.tbz.ch"|"Q7&0mi-K3bsWK-zD9Zmz"
"lie.baume@edu.tbz.ch"|"QFB1UI-NJ7EdT-3Bgf4v"
"maella.murrow@edu.tbz.ch"|"vJJDFU-EPcUe9-3u74GQ"
"cleopatre.pettifor@edu.tbz.ch"|"%EN8p@-SGDB60-3b1b5M"
"geraldine.asker@edu.tbz.ch"|"bCEEOr-5DvSoj-nWHm6D"
"gaetane.smedmore@edu.tbz.ch"|"2EKa1L-MTHfgP-QbtLv4"
"meryl.blencoe@edu.tbz.ch"|"iLoY8O-y0Q2Q%-2kQool"
"aurelie.chastaing@edu.tbz.ch"|"qUqtAl-vHXzwF-VGwir&"
"oceanne.marthen@edu.tbz.ch"|"j2LJoI-aklzke-z5LlqU"
"dorothee.burrill@edu.tbz.ch"|"0sqrBW-hHASEK-BSgwJy"
"hakan.belden@edu.tbz.ch"|"e%BWUj-YGXzAt-Q4CAUL"
"celine.brunning@edu.tbz.ch"|"nSR2CT-Am3PLZ-lb343a"
"anael.lapides@edu.tbz.ch"|"SdlTsS-SFL$Zq-h2EM8a"
"ruo.saffran@edu.tbz.ch"|"pXEMSV-Xp9bTg-BxiJIC"
"loic.gerretsen@edu.tbz.ch"|"BvNKgB-TzaEuO-ZJqiFT"
"rui.fitzer@edu.tbz.ch"|"7646uU-en#MF#-8Q%UWy"
"annotee.ogers@edu.tbz.ch"|"zk&Lyl-76aQMA-6%yjXu"
"boerje.bindin@edu.tbz.ch"|"&t7cXN-$r$7Ln-3cfSVF"
"ma.cronchey@edu.tbz.ch"|"rSRttp-6EGJIt-YzYmcC"
"laurelie.baiyle@edu.tbz.ch"|"bA6dO7-BZs7bL-l6RY%w"
"dorothee.older@edu.tbz.ch"|"t6unuw-rtaVUe-iGqD0y"
"laurena.wile@edu.tbz.ch"|"bUV3sG-PH&bb9-e0p4oI"
"clemence.brito@edu.tbz.ch"|"$ZL5i5-L&gpvq-N4VBuC"
"nadege.dallin@edu.tbz.ch"|"T40U1l-hoHVMR-ptu5C0"
"mailis.matley@edu.tbz.ch"|"dbxYFz-YBZvLy-g%6Yji"
"daniele.screaton@edu.tbz.ch"|"m803Mb-0g9RmM-1IWB@$"
"mediamass.godly@edu.tbz.ch"|"&2OC1f-m5H3t#-ZizHwb"
"leone.kremer@edu.tbz.ch"|"Sxn3EY-Izh$7m-jo%Hxr"
"asa.adrian@edu.tbz.ch"|"3TLlz1-LkmOWb-Lvg#bz"
"adele.doley@edu.tbz.ch"|"rfXC$$-SbI06U-ja&xtx"
"fei.sidney@edu.tbz.ch"|"U2RnOy-iNwoVO-2w@2oF"
"marie-josee.walisiak@edu.tbz.ch"|"qtkb7I-iF4vdL-@Aq2@I"
"desiree.diplock@edu.tbz.ch"|"Ce27ga-M8OTEh-T0C7MP"
"gisele.schust@edu.tbz.ch"|"cB1wQR-cst3@s-fRytE0"
"ma.longshaw@edu.tbz.ch"|"bdIHuk-WRiJ5f-8c6XUj"
"da.boother@edu.tbz.ch"|"6ivb02-LDR2DG-u$8H6&"
"simplifies.chaudhry@edu.tbz.ch"|"x8QX%g-oXlZk#-zCr0BL"
"garcon.baniard@edu.tbz.ch"|"4z7il3-%1Mpc@-D@i0cE"
"gaetane.elphee@edu.tbz.ch"|"QgZFI8-jso7Ic-fL83zo"
"gisele.hassey@edu.tbz.ch"|"XKCMd4-NHLY16-3u0y%1"
"oceanne.booley@edu.tbz.ch"|"OIwG5T-4rlzko-YneaNJ"
"oerjan.dibden@edu.tbz.ch"|"PPT$Zh-XcJSlW-op5Qb9"
"regine.ocleary@edu.tbz.ch"|"Jzl#bk-Sz160U-EgfTEo"
"selene.persse@edu.tbz.ch"|"@S4@tL-&R9w%c-YDn&nW"
"helena.adenot@edu.tbz.ch"|"$M@LW3-lxu$qU-AIIrhW"
"maelann.wassung@edu.tbz.ch"|"xU8VJf-9mDUPZ-pyEVKa"
"frederique.ackermann@edu.tbz.ch"|"X47wQY-3hAZR2-DjVKOq"
"audreanne.kahen@edu.tbz.ch"|"tC6GIA-B99t79-yN1vf1"
