"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"wQ1hXp-jvMmkU-@7&wWm"
"angele.edgecumbe@edu.tbz.ch"|"4njtJg-aIHKcP-r6b%bl"
"zhi.andreasson@edu.tbz.ch"|"HQ0@9&-s5J3tI-Gb1N5W"
"judicael.koppeck@edu.tbz.ch"|"BlDGq$-zllvPk-D4hba1"
"berengere.capron@edu.tbz.ch"|"%%&K4c-8pNIOh-uiPF%d"
"leonie.brosini@edu.tbz.ch"|"eUQojY-DOG3bT-S3b9g3"
"venus.garfit@edu.tbz.ch"|"K@j$Qy-%6@Rev-XDb67i"
"melina.janota@edu.tbz.ch"|"9QDT82-K#xDsx-Jd6Bnk"
"laurene.bake@edu.tbz.ch"|"SsDq9B-p0@YZW-@riFz2"
"regine.dorkins@edu.tbz.ch"|"XH@Gh$-qzgEmI-6s#Hfv"
"cecile.moffet@edu.tbz.ch"|"zXVdo#-as7tPw-ZPn2Mb"
"maelann.labrone@edu.tbz.ch"|"yd%4Gf-9USk%V-cDiUsA"
"melinda.newbold@edu.tbz.ch"|"rtji#w-xeLdl3-EYjUxa"
"mans.itzhak@edu.tbz.ch"|"k%O7WJ-GTsdFB-CvnlJI"
"melodie.pattlel@edu.tbz.ch"|"k9PfzK-Lqjy&k-g1lZmR"
"celine.bonett@edu.tbz.ch"|"@pnCFB-6XSGbo-f%B8ve"
"adelie.mcgreal@edu.tbz.ch"|"zkyL6T-HnmYNx-Uii36F"
"helene.soldan@edu.tbz.ch"|"FNlaQv-BvcyeQ-PvF1rO"
"michele.cluer@edu.tbz.ch"|"dhezK7-CRr6YE-FhAeqa"
"maeline.mueller@edu.tbz.ch"|"F7sZyZ-3sJ0Ne-sW40FU"
"maelann.benedito@edu.tbz.ch"|"voZfof-Qecvxn-E02160"
"nuo.gransden@edu.tbz.ch"|"pm$bbO-jR$uG2-p6oBPi"
"berengere.stainton@edu.tbz.ch"|"$xtGxS-0K&VoE-WGbDJh"
