"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"IEkPWb-OTu86b-dwD@Av"
"angele.edgecumbe@edu.tbz.ch"|"9xpRti-D0TTK4-Hm&dEY"
"zhi.andreasson@edu.tbz.ch"|"Nl3oJC-mixdJi-K@v7hY"
"judicael.koppeck@edu.tbz.ch"|"UDr8aV-FUf12G-X@1b3O"
"berengere.capron@edu.tbz.ch"|"mplYfd-#UmdQh-bZullh"
"leonie.brosini@edu.tbz.ch"|"18v5Od-hOuVFK-@drvjz"
"venus.garfit@edu.tbz.ch"|"9GyXyE-Ff8@jW-puUs82"
"melina.janota@edu.tbz.ch"|"hw8e%Q-cp4#iR-B9ZwD9"
"laurene.bake@edu.tbz.ch"|"Hsxdgj-W&Tdr0-u#&Ffg"
"regine.dorkins@edu.tbz.ch"|"qA&Jwm-h9@es#-sozReP"
"cecile.moffet@edu.tbz.ch"|"iP9F%s-yMkr4M-jxr%sB"
"maelann.labrone@edu.tbz.ch"|"ip25@2-no1a%H-Kl6$uS"
"melinda.newbold@edu.tbz.ch"|"6c#j7j-CN&lqN-bRULT2"
"mans.itzhak@edu.tbz.ch"|"gdKJDY-xmmo60-onHOZf"
"melodie.pattlel@edu.tbz.ch"|"YFzOHR-yZ3AVi-bpr3YU"
"celine.bonett@edu.tbz.ch"|"rQSwg%-FUHSpx-MfAO%g"
"adelie.mcgreal@edu.tbz.ch"|"vOSh5W-0N$mUs-sppNUB"
"helene.soldan@edu.tbz.ch"|"pXA6aV-65orst-#&mHfG"
"michele.cluer@edu.tbz.ch"|"aamr$i-xcLqsh-WdmJJ2"
"maeline.mueller@edu.tbz.ch"|"#bLWwB-jtc$AH-vcB4Bp"
"maelann.benedito@edu.tbz.ch"|"4@$9dn-isUJ6O-oZdlLv"
"nuo.gransden@edu.tbz.ch"|"2YjpDH-lITANg-IC0#p1"
"berengere.stainton@edu.tbz.ch"|"hmvAEq-AqQSQN-zrObPi"
"wa.sabater@edu.tbz.ch"|"#ocdsl-i61#L2-c@45sm"
"anais.cochran@edu.tbz.ch"|"hfPbj#-2@TkU@-VfGHE0"
"gerald.bessant@edu.tbz.ch"|"#$ZqR3-g5Nu%d-bqsz%@"
"ruo.coffin@edu.tbz.ch"|"zNbo#B-nD%XU@-u%TzFb"
"melodie.mustill@edu.tbz.ch"|"PcYnJR-#@FJ@t-34@$Pl"
"ruo.stanesby@edu.tbz.ch"|"&xlEyv-#qyBFE-LdABUm"
"noemie.antognelli@edu.tbz.ch"|"e1wFe#-iJ@sO$-p18Xsn"
"maelann.hughson@edu.tbz.ch"|"biDDwf-MZ3jn6-2%Wtf9"
"milena.mieville@edu.tbz.ch"|"LPn&7D-WkEqog-snpNZh"
"mailys.chamberlin@edu.tbz.ch"|"d$As9F-G%Ghnz-PQrcR8"
"nadege.tomalin@edu.tbz.ch"|"yU$y9$-u#j883-2XwW9g"
"oceane.omara@edu.tbz.ch"|"XfR6rv-s%FPs@-955eg%"
"cecile.aguirrezabala@edu.tbz.ch"|"PgrKTl-TKGk66-4EYnuE"
"maella.gwillim@edu.tbz.ch"|"yc30uJ-t8PvQ0-#aa08W"
"lea.mcgahey@edu.tbz.ch"|"F2MeTc-e%8gcR-v9LtGY"
"laurene.hagerty@edu.tbz.ch"|"vY2sQv-II7cZ1-u8vytw"
"dorothee.link@edu.tbz.ch"|"DexV6g-x434N4-jsivpJ"
"clementine.kynsey@edu.tbz.ch"|"5JoHry-sXGB5u-bbPGJe"
"lorene.smitherman@edu.tbz.ch"|"7Vij#@-2IMLos-3xjNSv"
"cleopatre.klulicek@edu.tbz.ch"|"MZF&VI-MuMJyL-uySgdL"
"laurene.castaneda@edu.tbz.ch"|"U#j1@1-sWMGeH-WpZZox"
"melia.constant@edu.tbz.ch"|"vmA3Ak-&BvC1d-JkpCSy"
"lucrece.clunie@edu.tbz.ch"|"tfzU2G-M7hlmD-$riWUG"
"eleonore.mcmurthy@edu.tbz.ch"|"yWN#mq-5&3qqR-wR8Wed"
"melia.bevar@edu.tbz.ch"|"Cho&VJ-kcRLrF-p6340D"
"camelia.bontine@edu.tbz.ch"|"bJqg9F-cQwQjo-AADKeL"
"methode.jozefczak@edu.tbz.ch"|"kliZ6R-ukfcqM-eN$@6n"
"audreanne.hinsche@edu.tbz.ch"|"4JSPhH-r8r6E7-evYC%N"
"andree.varne@edu.tbz.ch"|"sSu#iC-4TSRP1-yCKE@d"
"marten.kinleyside@edu.tbz.ch"|"CiVQr5-YOEy4E-sC#dYY"
"esteve.mcewan@edu.tbz.ch"|"gYc&j9-zFErFs-78kV1i"
"leane.dibbert@edu.tbz.ch"|"1IGD%#-mh9Lr%-RkWuhM"
"ma.thewlis@edu.tbz.ch"|"kqFaBU-5QkIvd-Jhg0#d"
"clea.djurkovic@edu.tbz.ch"|"L70lRG-8tQztg-MQfJht"
"rachele.reburn@edu.tbz.ch"|"$9iHLC-BmGXJa-bcaJYM"
"gerald.gowling@edu.tbz.ch"|"Tnx6ni-kcTep@-eGS6Y9"
"cleopatre.jackson@edu.tbz.ch"|"z21AR$-hKjOnf-G87Nj7"
"desiree.haskins@edu.tbz.ch"|"SfluVn-KEd0xY-SMWg3o"
"eleonore.longson@edu.tbz.ch"|"EatmLz-uuGRjk-oKIat4"
"leane.dybell@edu.tbz.ch"|"uXmzKS-OPBBkJ-I5xj9D"
"becassine.grzesiak@edu.tbz.ch"|"JH5GYc-hQ2Ty@-fG&XUs"
"marie-josee.pickin@edu.tbz.ch"|"QzQXeU-%cwkJ5-w7rQPU"
"marie-josee.roxby@edu.tbz.ch"|"pgN5@Y-pLB27l-1BvxRY"
"leonie.feenan@edu.tbz.ch"|"MG80X4-dp6t09-Lz7VET"
"valerie.ellum@edu.tbz.ch"|"PcDxNS-a@fEOn-qrj$D6"
"ju.caseri@edu.tbz.ch"|"Tng8b6-eZ$2M7-1L@zq1"
"boerje.strangman@edu.tbz.ch"|"JG638J-M26HQ8-NFYwhy"
"beatrice.ghidelli@edu.tbz.ch"|"hLw5F#-po9tjT-c#c1cs"
"da.jablonski@edu.tbz.ch"|"Z51ETH-MkT9MI-ohWs@T"
"uo.beveridge@edu.tbz.ch"|"gCN71I-Omy3MW-cG%gA@"
"valerie.bestman@edu.tbz.ch"|"O1vbZC-8u0sv4-C3D1pI"
"marlene.pohls@edu.tbz.ch"|"ypz3sD-3ssTBk-uchW02"
"ma.nolda@edu.tbz.ch"|"20vxSx-vzu9Zb-ttUlue"
"marlene.bisiker@edu.tbz.ch"|"xpP5EJ-xDV%BD-zkBeQG"
"estee.babon@edu.tbz.ch"|"md3c0B-pkcV&x-Se%POD"
"simplifies.dmisek@edu.tbz.ch"|"Gf3VJM-EJndQo-bjfmCM"
"selene.ganing@edu.tbz.ch"|"VMU183-1Uad4#-lIdLm9"
"meryl.penke@edu.tbz.ch"|"iqAAQz-8pCL5C-EVmGmC"
"anais.rawcliff@edu.tbz.ch"|"6GPZKj-U%2DmF-hesf8N"
"melina.andri@edu.tbz.ch"|"9UeHb3-jJOP$L-daJ#9L"
"audreanne.fodden@edu.tbz.ch"|"6DY$rY-rjnhMz-h#xrgf"
"bjoern.spellesy@edu.tbz.ch"|"%UwiNK-82mpTk-y$Siut"
"francoise.summerscales@edu.tbz.ch"|"&buK4D-C%1B&R-Q8eiNf"
"laurene.ashtonhurst@edu.tbz.ch"|"BTIj@W-NCPXcu-UEiEcV"
"valerie.petters@edu.tbz.ch"|"IbVBEe-l8Qqyq-VjANeE"
"anael.spenclay@edu.tbz.ch"|"r74crO-G@2VKt-OZs%Kk"
"stephanie.keech@edu.tbz.ch"|"TMs5Sr-o8Q4f5-HX#%R8"
"ines.deveril@edu.tbz.ch"|"5Pb2KO-hnPt#g-FAZKIj"
"berenice.gelder@edu.tbz.ch"|"@SiE#k-8GafiJ-WvcZAe"
"melanie.ofogerty@edu.tbz.ch"|"7I50tx-S82M$2-I4#3qY"
"frederique.canepe@edu.tbz.ch"|"MLUMRJ-5OPaWx-6YLEq1"
"nuo.otton@edu.tbz.ch"|"lVqw7r-wTkKHV-iSC2G$"
"genevieve.trusler@edu.tbz.ch"|"R7NaeU-1fF73v-MUirTe"
"ju.boag@edu.tbz.ch"|"BHonzT-jqSh9O-8SHzaS"
"josephine.dilucia@edu.tbz.ch"|"%FHgkh-wW0wks-0xD&GK"
"laurene.armsden@edu.tbz.ch"|"Mt1IjJ-T9Xo2O-XTUxW6"
"becassine.griffe@edu.tbz.ch"|"PVlvyD-ghQnhd-X74W%v"
"alois.parres@edu.tbz.ch"|"4CKePV-D8I33x-8QnQx7"
"cleopatre.gaffey@edu.tbz.ch"|"e8Pz%$-OJTgSI-MmhBLG"
"andre.stiger@edu.tbz.ch"|"$R&0SG-ZHj%M@-lgM8Qs"
"beatrice.godleman@edu.tbz.ch"|"8@7iRh-u05rBG-KhWIpT"
"hakan.harrhy@edu.tbz.ch"|"laaIKc-k&8ZzO-tCPnV6"
"celestine.dagnan@edu.tbz.ch"|"zY@NE#-$td#@5-J$rbbb"
"clemence.haggart@edu.tbz.ch"|"7$Mt@$-7yh$oj-8qFWTp"
"long.caban@edu.tbz.ch"|"8MCKbS-k78ucZ-f3X2DY"
"gaetane.grimble@edu.tbz.ch"|"egG6Ks-mmxybC-vlxCsj"
"maelann.piwall@edu.tbz.ch"|"Hfd6eN-&qtp7a-XZ7Q&1"
"magdalene.loble@edu.tbz.ch"|"lY5EY3-obCokO-Kc&PZX"
"veronique.domaschke@edu.tbz.ch"|"A6F0Hh-NBguaU-sabzMw"
