"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"vrA$sH-uvGmNZ-9n1#mW"
"angele.edgecumbe@edu.tbz.ch"|"x&XW$B-RUYcsy-%xX%Bl"
"zhi.andreasson@edu.tbz.ch"|"tfqLfB-%HLdB#-FDYi7T"
"judicael.koppeck@edu.tbz.ch"|"bBEjQh-n3vyaA-UNwvSV"
"berengere.capron@edu.tbz.ch"|"IDDtux-oDShvO-YxnAm7"
"leonie.brosini@edu.tbz.ch"|"JfCRc$-wYlfdu-eT#90Q"
"venus.garfit@edu.tbz.ch"|"7D@ksL-QsJSuz-6XLOx%"
"melina.janota@edu.tbz.ch"|"4sYP0z-fG&HiN-7C4t4a"
"laurene.bake@edu.tbz.ch"|"1f#c%4-nHBzOx-4IWf43"
"regine.dorkins@edu.tbz.ch"|"IXHYW3-QiwD#W-I9fpY7"
"cecile.moffet@edu.tbz.ch"|"nCnMJk-lmCfRg-lbDEu8"
"maelann.labrone@edu.tbz.ch"|"H$8YEz-bUFsto-1@U$3T"
"melinda.newbold@edu.tbz.ch"|"bkt1sR-wAO2X&-4agbrr"
"mans.itzhak@edu.tbz.ch"|"#5iFEl-Yu#$9h-cPMR3X"
"melodie.pattlel@edu.tbz.ch"|"aepk4q-w3CWZt-tI#Lmy"
"celine.bonett@edu.tbz.ch"|"q1iQpM-zm@LeH-KwyxCO"
"adelie.mcgreal@edu.tbz.ch"|"1fboVt-Jh@c8Q-EjPsYC"
"helene.soldan@edu.tbz.ch"|"I9GfX9-4dPFsp-K#vROe"
"michele.cluer@edu.tbz.ch"|"6036BD-Oy1s%M-JXv5Fr"
"maeline.mueller@edu.tbz.ch"|"tEDidh-d$bA@u-RY0pap"
"maelann.benedito@edu.tbz.ch"|"oBpkGA-364VNi-xOBkau"
"nuo.gransden@edu.tbz.ch"|"6Tjclo-yviR7i-NEQC8d"
"berengere.stainton@edu.tbz.ch"|"QL7W1Y-4kOe6r-yhryEe"
"wa.sabater@edu.tbz.ch"|"dHoUEo-&5y3de-RbDCAZ"
"anais.cochran@edu.tbz.ch"|"iK8FHT-mele9N-T2oquK"
"gerald.bessant@edu.tbz.ch"|"0FF0AT-t6QuYt-Esnlmb"
"ruo.coffin@edu.tbz.ch"|"mt8mPm-h61NVF-G0AkRh"
"melodie.mustill@edu.tbz.ch"|"oX@oFD-CuFWmv-s$Y3yO"
"ruo.stanesby@edu.tbz.ch"|"fVno2r-ZuHqmb-2RRgcB"
"noemie.antognelli@edu.tbz.ch"|"bqjeBN-t0#&AW-H@Ia#A"
"maelann.hughson@edu.tbz.ch"|"4LGP2F-$63gkZ-9CSdf$"
"milena.mieville@edu.tbz.ch"|"4OWrKT-Pvq9wI-@IK#JJ"
"mailys.chamberlin@edu.tbz.ch"|"LdjYJK-%gG7De-QBERfk"
"nadege.tomalin@edu.tbz.ch"|"4jpUZE-1CZVEY-vPOL%K"
"oceane.omara@edu.tbz.ch"|"njQkyv-9RHCpT-YNBlW8"
"cecile.aguirrezabala@edu.tbz.ch"|"SbxBj$-EMEq1h-keUX$A"
"maella.gwillim@edu.tbz.ch"|"RU%z%o-Ueuuso-YxfHlJ"
"lea.mcgahey@edu.tbz.ch"|"bfL@gl-98olc$-6QIr84"
"laurene.hagerty@edu.tbz.ch"|"stBTg6-SrdgBB-sVr3qJ"
"dorothee.link@edu.tbz.ch"|"9&VkRn-B9rBrf-4drjyK"
"clementine.kynsey@edu.tbz.ch"|"lpbVsW-8ph%5I-aQn6@&"
"lorene.smitherman@edu.tbz.ch"|"@qTMow-lYEORN-F9%l4d"
"cleopatre.klulicek@edu.tbz.ch"|"qgR0Aq-4r$KGQ-RJqbML"
"laurene.castaneda@edu.tbz.ch"|"XqhacI-mSgmBe-#s5mMz"
