"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"OVoBUp-&Nbcko-%taKim"
"angele.edgecumbe@edu.tbz.ch"|"TTVhpF-wPNlXz-gpDDlG"
"zhi.andreasson@edu.tbz.ch"|"WUdttt-8jmk1%-C7A2&X"
"judicael.koppeck@edu.tbz.ch"|"GJa1OT-QDe4Vs-FxKfAt"
"berengere.capron@edu.tbz.ch"|"j#loYl-rKQVDL-peq44P"
"leonie.brosini@edu.tbz.ch"|"rmF6YK-J@$Qkc-$96NbJ"
"venus.garfit@edu.tbz.ch"|"0&RcPE-u43ej#-kIFrx@"
"melina.janota@edu.tbz.ch"|"#yCYqa-L$H4gv-s1wnUe"
"laurene.bake@edu.tbz.ch"|"vq8$CC-DTWgHd-m&WR7P"
"regine.dorkins@edu.tbz.ch"|"sSrw$0-4vxXOn-ztextl"
"cecile.moffet@edu.tbz.ch"|"l4qt5A-mEO7yg-$7v$5a"
"maelann.labrone@edu.tbz.ch"|"Qg6GFP-xPm24j-f4pYvr"
"melinda.newbold@edu.tbz.ch"|"Ea$Wce-eEkHxp-aN5yYa"
"mans.itzhak@edu.tbz.ch"|"zpvCAL-IfMbW@-Fgk9Xp"
"melodie.pattlel@edu.tbz.ch"|"VKs#&o-BbM3OA-ZUR2rF"
"celine.bonett@edu.tbz.ch"|"cfHzAt-c5vpR7-0HytvH"
"adelie.mcgreal@edu.tbz.ch"|"N@Pk@e-8iq7hI-Oc5gXZ"
"helene.soldan@edu.tbz.ch"|"MeTiOR-cqkWGe-PdZr$S"
"michele.cluer@edu.tbz.ch"|"@1uM@7-IV7&Dx-APB5f0"
"maeline.mueller@edu.tbz.ch"|"jWu@Kt-wG5#t2-b6HSuO"
"maelann.benedito@edu.tbz.ch"|"iA#QKs-8E@rtf-o2@K0m"
"nuo.gransden@edu.tbz.ch"|"X7Sasy-nO91oa-Qr&Ecz"
"berengere.stainton@edu.tbz.ch"|"I6OAQ$-l4Tfk5-LygmI8"
"wa.sabater@edu.tbz.ch"|"pScIGe-A@yI2J-SmzIMv"
"anais.cochran@edu.tbz.ch"|"qXczQc-QysX1T-1pyO8$"
"gerald.bessant@edu.tbz.ch"|"&yG#u5-fAS@oq-mOwlwO"
"ruo.coffin@edu.tbz.ch"|"Oi02t1-R01nvC-8mHY62"
"melodie.mustill@edu.tbz.ch"|"&e53Js-OzViy6-2U2OxH"
"ruo.stanesby@edu.tbz.ch"|"XLj8IR-DNIO$y-8n8L%X"
"noemie.antognelli@edu.tbz.ch"|"5hRrzf-k4i&Jc-AAfG3d"
"maelann.hughson@edu.tbz.ch"|"#b@2Qw-JQNecy-8uWU4i"
"milena.mieville@edu.tbz.ch"|"M$5&$t-G&J5Q#-EdErVp"
"mailys.chamberlin@edu.tbz.ch"|"nCW9uI-#BOqPc-x$t52O"
"nadege.tomalin@edu.tbz.ch"|"c&TAO2-gQKD6Y-8#4Z4$"
"oceane.omara@edu.tbz.ch"|"GhtuzB-GURf3W-0J#V%S"
"cecile.aguirrezabala@edu.tbz.ch"|"t7a1Qu-4Ttzcq-Q2sJ7c"
"maella.gwillim@edu.tbz.ch"|"UwNf2x-bDFdZU-uwlKMR"
"lea.mcgahey@edu.tbz.ch"|"v#EuO8-rkXQxx-DEqZS4"
"laurene.hagerty@edu.tbz.ch"|"N6n8MC-CQ03gn-3o#K7h"
"dorothee.link@edu.tbz.ch"|"W9Aqnt-lZk2DR-mYF6Gt"
"clementine.kynsey@edu.tbz.ch"|"nzaWne-F%tL%a-GFRoB3"
"lorene.smitherman@edu.tbz.ch"|"GE@weu-zirf9k-q@zZFr"
"cleopatre.klulicek@edu.tbz.ch"|"doRG8G-DrR5PY-QQy5eA"
"laurene.castaneda@edu.tbz.ch"|"pxI@BX-RcTMTj-$Z6Tif"
"melia.constant@edu.tbz.ch"|"jzZCpz-zlk4v2-MTpDHv"
"lucrece.clunie@edu.tbz.ch"|"XbuDAa-7Ylk7Q-T7Zbm6"
"eleonore.mcmurthy@edu.tbz.ch"|"bFohRs-omVVvJ-uwR1T$"
"melia.bevar@edu.tbz.ch"|"tSGrpg-AaD#ow-JOXSeV"
"camelia.bontine@edu.tbz.ch"|"2N$Cy4-QUIEem-zqzr%B"
"methode.jozefczak@edu.tbz.ch"|"7NM2&B-i4SdjX-U#wnlX"
"audreanne.hinsche@edu.tbz.ch"|"RZ84Ll-jXjLxE-6l1QSY"
"andree.varne@edu.tbz.ch"|"HofmWy-ZVwQSE-sUn3as"
"marten.kinleyside@edu.tbz.ch"|"Mp4Ykk-kfyLIR-As3d%&"
"esteve.mcewan@edu.tbz.ch"|"JawJj@-WfE$Hp-bKrB69"
"leane.dibbert@edu.tbz.ch"|"IHrbE%-K5EUC9-IUoM3b"
"ma.thewlis@edu.tbz.ch"|"AfMQj4-6RPS1r-Uj$Cfd"
"clea.djurkovic@edu.tbz.ch"|"zggGTK-4RI$bz-N6EAGA"
"rachele.reburn@edu.tbz.ch"|"ncBMIN-K&MKf@-5yjZxh"
"gerald.gowling@edu.tbz.ch"|"&Bgeqb-uSsH3P-VE#3H9"
"cleopatre.jackson@edu.tbz.ch"|"J2igAI-L3Ekkn-7juKXI"
"desiree.haskins@edu.tbz.ch"|"U&pcyz-BrrnUy-6SgOez"
"eleonore.longson@edu.tbz.ch"|"sHTHLk-pSSmxx-k4zzQ#"
"leane.dybell@edu.tbz.ch"|"cxau#v-0gDDZ9-wxqPOB"
"becassine.grzesiak@edu.tbz.ch"|"8NOzXx-j&8@v7-sWJrz7"
"marie-josee.pickin@edu.tbz.ch"|"zkTFh7-c&#uVZ-wfueZG"
"marie-josee.roxby@edu.tbz.ch"|"MKxMF6-fEYrBz-%a3pnz"
"leonie.feenan@edu.tbz.ch"|"yb3uDY-j#Em6E-@WXEJ1"
"valerie.ellum@edu.tbz.ch"|"F2r$n8-YclJvH-NB1QSA"
"ju.caseri@edu.tbz.ch"|"Ro3JVX-sTKxcX-$mx@2Z"
"boerje.strangman@edu.tbz.ch"|"%cWLcF-iq5$Zu-kUJuqu"
"beatrice.ghidelli@edu.tbz.ch"|"O82jgM-F1rLVi-5uZYyI"
"da.jablonski@edu.tbz.ch"|"T5NF13-LiUHfq-5#M5BU"
"uo.beveridge@edu.tbz.ch"|"k9uAY5-&Mr3dw-ZhFKVC"
"valerie.bestman@edu.tbz.ch"|"azBRD1-fyQT%8-lbFJuB"
"marlene.pohls@edu.tbz.ch"|"o4NSBS-SxzZBH-hE%3jQ"
"ma.nolda@edu.tbz.ch"|"byoLYe-oEWNbF-5$JiFT"
"marlene.bisiker@edu.tbz.ch"|"sb4wwJ-T$Jwpv-px4XiL"
"estee.babon@edu.tbz.ch"|"t9e#FA-H&D0Mt-nmwOGL"
"simplifies.dmisek@edu.tbz.ch"|"mMHQ4y-qkTJiC-qqTff&"
"selene.ganing@edu.tbz.ch"|"hdJFk7-XnI2&D-#Y7YWm"
"meryl.penke@edu.tbz.ch"|"Jz%ler-IQmSM7-EnxKWf"
"anais.rawcliff@edu.tbz.ch"|"Zxh0At-RqFDhS-tU9#Zq"
"melina.andri@edu.tbz.ch"|"IuDh7k-NBnQX3-GD6HOK"
"audreanne.fodden@edu.tbz.ch"|"ZCtp5c-zpngS5-ZCP9CT"
"bjoern.spellesy@edu.tbz.ch"|"wSPVVz-aZujsL-Zpej3M"
"francoise.summerscales@edu.tbz.ch"|"7uhQ%y-aB83JW-dBzV&&"
"laurene.ashtonhurst@edu.tbz.ch"|"3958$O-y$32lQ-uMTtkr"
"valerie.petters@edu.tbz.ch"|"URIUiN-3Ely9h-AKji#Y"
"anael.spenclay@edu.tbz.ch"|"I6oPjD-3#9Mn@-7EH&2b"
"stephanie.keech@edu.tbz.ch"|"GncQU2-jzFnKw-DTREvO"
"ines.deveril@edu.tbz.ch"|"rTZBkj-p$cBo9-XKssX9"
"berenice.gelder@edu.tbz.ch"|"oO9Xg3-Q7J4Vb-#0Ynq6"
"melanie.ofogerty@edu.tbz.ch"|"Wb8lFe-2zRAfm-ceSYv&"
"frederique.canepe@edu.tbz.ch"|"&ISua3-rO7HFV-GAdRzZ"
"nuo.otton@edu.tbz.ch"|"2z7mjf-CvM#kB-4uLXus"
"genevieve.trusler@edu.tbz.ch"|"fg%btF-4a9lQQ-BdoibQ"
"ju.boag@edu.tbz.ch"|"CScE#C-tOOLiR-UHIvg0"
"josephine.dilucia@edu.tbz.ch"|"YUJefv-7%QIdf-M2%#x%"
"laurene.armsden@edu.tbz.ch"|"Ca9IEf-$iFFb5-TH3KPF"
"becassine.griffe@edu.tbz.ch"|"$GONc1-&HDbcT-ZjQ9xT"
"alois.parres@edu.tbz.ch"|"jm3JLG-Qqngc4-rufMQg"
"cleopatre.gaffey@edu.tbz.ch"|"#$D1Yp-jbNyr7-sr@naQ"
"andre.stiger@edu.tbz.ch"|"xs2m1a-MjNVmg-%V1g7c"
"beatrice.godleman@edu.tbz.ch"|"%rEcIx-2yrGKv-%SP1Kd"
"hakan.harrhy@edu.tbz.ch"|"$xTlVb-9lOJG4-OUOjF&"
"celestine.dagnan@edu.tbz.ch"|"KXZVq1-4IIfu8-dwS3rD"
"clemence.haggart@edu.tbz.ch"|"F3#Tfh-QvqcQ1-LqAO#8"
"long.caban@edu.tbz.ch"|"UXOiF#-7BvjD#-PMKRmY"
"gaetane.grimble@edu.tbz.ch"|"bdEDQK-Zk3spj-AZ1GxH"
"maelann.piwall@edu.tbz.ch"|"IauxMS-Z8yTuO-%j1FQQ"
"magdalene.loble@edu.tbz.ch"|"B&rQ#X-wZArLY-i6fBZF"
"veronique.domaschke@edu.tbz.ch"|"PUYLC8-AFH&%p-AFpFLm"
"clea.herity@edu.tbz.ch"|"z&a39q-$n9tdX-arfZjs"
"maelann.bambrough@edu.tbz.ch"|"Avw2Ll-Yv1Ib%-IYxUeB"
"clea.goulstone@edu.tbz.ch"|"I9Ba3f-TZFQtQ-AOiHR1"
"renee.deleek@edu.tbz.ch"|"1Kr8d6-eWOciq-HPB#N0"
"boerje.rudderham@edu.tbz.ch"|"Th834Q-6gClZX-VHmrmu"
"marylene.broune@edu.tbz.ch"|"@atBbu-9luT%a-$FUX7i"
"nadege.mccuish@edu.tbz.ch"|"pc#@un-jl%TGV-0WKaBt"
"anael.littleover@edu.tbz.ch"|"QdCzP2-nE$fiy-&MNHFA"
"lie.baume@edu.tbz.ch"|"vGyNQs-@LPdqY-RIHM7V"
"maella.murrow@edu.tbz.ch"|"X7t9A3-7I%Rid-z29BO3"
"cleopatre.pettifor@edu.tbz.ch"|"wzgWy%-os7caP-2Iq15&"
"geraldine.asker@edu.tbz.ch"|"&S1YQs-o7#f7Q-OVPRMg"
"gaetane.smedmore@edu.tbz.ch"|"TMvrUN-bKVSNP-FmdHxJ"
"meryl.blencoe@edu.tbz.ch"|"Ku0Nje-y1hMyk-EE7gsh"
"aurelie.chastaing@edu.tbz.ch"|"QBWA83-KCSN@e-bxoNDd"
"oceanne.marthen@edu.tbz.ch"|"4#u#XQ-lwDm##-lzVGSn"
"dorothee.burrill@edu.tbz.ch"|"B8k&Ah-TznpYI-WEve9U"
