"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"lCsoXw-cpLwGG-n5Y$UF"
"angele.edgecumbe@edu.tbz.ch"|"QD4nUn-MMiNKX-DZxRBd"
"zhi.andreasson@edu.tbz.ch"|"IjnZSL-sDXtsc-IRqX#&"
"judicael.koppeck@edu.tbz.ch"|"0CnHAJ-5ZNTTX-i5sNwm"
"berengere.capron@edu.tbz.ch"|"kzdOEk-aS3ITp-HKnM7#"
"leonie.brosini@edu.tbz.ch"|"I#NcWo-9vLRWP-AkMXbs"
"venus.garfit@edu.tbz.ch"|"2oflY%-0nSHCC-BpbNed"
"melina.janota@edu.tbz.ch"|"AbiWAr-#jKuO2-qiBUcs"
"laurene.bake@edu.tbz.ch"|"P6S$8A-sw#@J4-hIl$T0"
"regine.dorkins@edu.tbz.ch"|"&kt@PI-bb#Ltm-kHU@hR"
"cecile.moffet@edu.tbz.ch"|"&fT&CG-4jgqZN-CTvKkq"
"maelann.labrone@edu.tbz.ch"|"AW@uz$-GoJvgT-5TvwRz"
"melinda.newbold@edu.tbz.ch"|"D7bD1X-8WgGiV-i6GS4$"
"mans.itzhak@edu.tbz.ch"|"kZ&qLI-lYuU&9-%CI5kp"
"melodie.pattlel@edu.tbz.ch"|"#cxqxa-zeTBG0-0ddPw@"
"celine.bonett@edu.tbz.ch"|"Xu0zWE-KAik$H-AxOeLS"
"adelie.mcgreal@edu.tbz.ch"|"ExD%Jo-Ddbkrj-Z4qYY8"
"helene.soldan@edu.tbz.ch"|"mfS&Uy-iLmdqm-hVI@b@"
"michele.cluer@edu.tbz.ch"|"sj#ELY-vX&NRa-UF6Duz"
"maeline.mueller@edu.tbz.ch"|"wnHV8g-#3daIp-$UVeBF"
"maelann.benedito@edu.tbz.ch"|"0Z$O7o-uoSF3u-zzj2OL"
"nuo.gransden@edu.tbz.ch"|"BXI#pc-izILr9-gTMYM@"
"berengere.stainton@edu.tbz.ch"|"$$MLpv-mwI@$O-tf70dm"
"wa.sabater@edu.tbz.ch"|"VDqHpt-5c7jkP-gu1hA#"
"anais.cochran@edu.tbz.ch"|"DG%QT%-w@gOhE-Pyqk2L"
"gerald.bessant@edu.tbz.ch"|"egulGh-FIRTuQ-ka1nqs"
"ruo.coffin@edu.tbz.ch"|"bNQS1U-uJtJi7-UNhkXT"
"melodie.mustill@edu.tbz.ch"|"DVQPcT-af2Adp-7zUg3#"
"ruo.stanesby@edu.tbz.ch"|"faRKSY-oYygfo-LGoeGw"
"noemie.antognelli@edu.tbz.ch"|"lQ62fk-Xp0WUI-LXP3E7"
"maelann.hughson@edu.tbz.ch"|"HDBsP7-bonExO-dtsQBF"
"milena.mieville@edu.tbz.ch"|"8fk%aK-X19&@g-vEG9Kp"
"mailys.chamberlin@edu.tbz.ch"|"c#&PQK-Rv7OFW-TKss#1"
"nadege.tomalin@edu.tbz.ch"|"U$Pkg#-ak5vuS-ZOaQ54"
"oceane.omara@edu.tbz.ch"|"F#b&uw-w3zwVr-1zEkfR"
"cecile.aguirrezabala@edu.tbz.ch"|"@#i&Us-6VLMR3-w$Hh@Q"
"maella.gwillim@edu.tbz.ch"|"vKfPP%-khS%Q3-C02gaN"
"lea.mcgahey@edu.tbz.ch"|"8YUZan-Y0y4BF-ZDQ#eL"
"laurene.hagerty@edu.tbz.ch"|"3gi4wN-eNnJ0d-nURnYL"
"dorothee.link@edu.tbz.ch"|"jL7aSf-l6Xpsq-r8lc8b"
"clementine.kynsey@edu.tbz.ch"|"T0lfRE-ghRzac-%mNm$T"
"lorene.smitherman@edu.tbz.ch"|"Ko&Tp3-64&9zY-u81DN0"
"cleopatre.klulicek@edu.tbz.ch"|"gf4u1L-BUDLaE-X2a58C"
"laurene.castaneda@edu.tbz.ch"|"QpGe1d-YkM1p9-eWhPgN"
"melia.constant@edu.tbz.ch"|"PhoQ4n-&3geIi-r4DXFJ"
"lucrece.clunie@edu.tbz.ch"|"TJzeuo-WR@bfh-hM9deK"
"eleonore.mcmurthy@edu.tbz.ch"|"RO6G52-5UKJYW-QT4vTq"
"melia.bevar@edu.tbz.ch"|"#00sFD-cU4Jtf-v7Uttg"
"camelia.bontine@edu.tbz.ch"|"NCVpIA-pWxIz5-oByLkY"
"methode.jozefczak@edu.tbz.ch"|"Q2YDW$-bVHcgc-OhdbuE"
"audreanne.hinsche@edu.tbz.ch"|"w5JWKM-1ijPZ#-neLiWu"
"andree.varne@edu.tbz.ch"|"%q5L33-#Jprak-ox6wq6"
"marten.kinleyside@edu.tbz.ch"|"R%Tf0F-D3e942-JYU#%8"
"esteve.mcewan@edu.tbz.ch"|"$7w&@0-iK@1Tj-3M30eE"
"leane.dibbert@edu.tbz.ch"|"yJ7gn8-CJyy9#-vPFQig"
"ma.thewlis@edu.tbz.ch"|"du$l%w-yKRS$O-IeAvID"
"clea.djurkovic@edu.tbz.ch"|"Bxfeva-jVcrBr-t8v8yS"
"rachele.reburn@edu.tbz.ch"|"ZqOCyP-iJrMsj-orHD8i"
"gerald.gowling@edu.tbz.ch"|"ik4I3w-F&zQq2-v$4O2S"
"cleopatre.jackson@edu.tbz.ch"|"gNM8He-%sj76Z-eKyqRo"
"desiree.haskins@edu.tbz.ch"|"l6Zj28-VHtaAb-J59@2N"
"eleonore.longson@edu.tbz.ch"|"NSmhWN-A&35yW-wa8o7%"
"leane.dybell@edu.tbz.ch"|"tOzEgJ-y8In8Q-9gXH28"
"becassine.grzesiak@edu.tbz.ch"|"7kYnbw-zUkNgh-8Rz#zn"
"marie-josee.pickin@edu.tbz.ch"|"o9mwUo-kGcTRp-C$btyp"
"marie-josee.roxby@edu.tbz.ch"|"5A7hrM-wroexF-UVnY2x"
