"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"&f4iEd-XVln77-tnOSG3"
"angele.edgecumbe@edu.tbz.ch"|"2O5k86-JtSX#N-MosMhz"
"zhi.andreasson@edu.tbz.ch"|"IuTJWA-J&R9Bo-YhgZxM"
"judicael.koppeck@edu.tbz.ch"|"$E4FJS-rf@dLJ-NJMFU7"
"berengere.capron@edu.tbz.ch"|"pUOfC8-gZc1Ty-yTLWYc"
"leonie.brosini@edu.tbz.ch"|"JkxGf6-hMcvK8-idfJUn"
"venus.garfit@edu.tbz.ch"|"abqB$f-q%&IvE-i$zfcl"
"melina.janota@edu.tbz.ch"|"$58wim-0#SXnR-Cfa%La"
"laurene.bake@edu.tbz.ch"|"bdZ%S9-miJb%G-BrYRcn"
"regine.dorkins@edu.tbz.ch"|"ptnOfa-LJGZAL-38B%BH"
"cecile.moffet@edu.tbz.ch"|"ETPOGF-mgQwmS-pkkLrm"
"maelann.labrone@edu.tbz.ch"|"MQmXih-aa#eLF-6Pmtan"
"melinda.newbold@edu.tbz.ch"|"eojY1W-B#tIi7-2wQnxR"
"mans.itzhak@edu.tbz.ch"|"j&8A8r-QafkiU-mqrwoT"
"melodie.pattlel@edu.tbz.ch"|"1&RqVj-AcpHhQ-G83vz4"
"celine.bonett@edu.tbz.ch"|"P0V1TN-6lVOtW-O0#X2K"
"adelie.mcgreal@edu.tbz.ch"|"3x2pC%-wQ91Q%-xaumNI"
"helene.soldan@edu.tbz.ch"|"Kh$rQw-DLP3lq-B3pJkb"
"michele.cluer@edu.tbz.ch"|"KOmfTY-aGaH3C-HyQ09$"
"maeline.mueller@edu.tbz.ch"|"T8jk1b-N17pDm-GiBY76"
"maelann.benedito@edu.tbz.ch"|"l2%8yL-QW4GHo-zzw8ax"
"nuo.gransden@edu.tbz.ch"|"GcLwzk-Ggue@b-1B$Ha9"
"berengere.stainton@edu.tbz.ch"|"o%Ye8q-jpxB3T-mQ6@9J"
"wa.sabater@edu.tbz.ch"|"XPJfaF-MvhdlN-HOCyUV"
"anais.cochran@edu.tbz.ch"|"Vw$pRU-NjfWj#-3#fXfp"
"gerald.bessant@edu.tbz.ch"|"BYqghA-NMdjM1-7NBDSr"
"ruo.coffin@edu.tbz.ch"|"BBuVJk-7xy%E1-SgQARv"
"melodie.mustill@edu.tbz.ch"|"7WoXl5-nOPvis-Ulu%8O"
"ruo.stanesby@edu.tbz.ch"|"P30ilm-ltVMoH-i1DOFp"
"noemie.antognelli@edu.tbz.ch"|"1r9SUM-LNZMRP-0K1Ecf"
"maelann.hughson@edu.tbz.ch"|"V#D1#B-PTG6aF-yB8BNu"
"milena.mieville@edu.tbz.ch"|"E8VeVT-%MM7ys-dHG2#e"
"mailys.chamberlin@edu.tbz.ch"|"1O8bJe-lRgP60-Z2OCwZ"
"nadege.tomalin@edu.tbz.ch"|"Gzw64p-ubqMz9-7nwSiH"
"oceane.omara@edu.tbz.ch"|"7lC6tt-Fx7%g7-TpkYkv"
"cecile.aguirrezabala@edu.tbz.ch"|"dj6$Jj-Vcsf&J-I$dtHA"
"maella.gwillim@edu.tbz.ch"|"&yodJW-JlMhy&-2sL48u"
"lea.mcgahey@edu.tbz.ch"|"BM1n&8-rZeo4$-oKW03Y"
"laurene.hagerty@edu.tbz.ch"|"HUsDp@-86gqPY-#arBNi"
"dorothee.link@edu.tbz.ch"|"QxuP8$-sgKpfC-utXO23"
"clementine.kynsey@edu.tbz.ch"|"cnNHVA-Im#F3o-Khkk4a"
"lorene.smitherman@edu.tbz.ch"|"znmFvF-6Qyo0i-ZWIMFt"
"cleopatre.klulicek@edu.tbz.ch"|"Gn3ohF-jVc8X3-c7FXgd"
"laurene.castaneda@edu.tbz.ch"|"E9#nWd-apN4O%-K29cNC"
"melia.constant@edu.tbz.ch"|"b1g#@C-4QS5cZ-Nxldsh"
"lucrece.clunie@edu.tbz.ch"|"7Pq0JR-U78kSI-qiCR0i"
"eleonore.mcmurthy@edu.tbz.ch"|"nrAN1$-r2nOef-G2dw%Z"
"melia.bevar@edu.tbz.ch"|"h9Rpg4-l3GOWp-ZFTSky"
