"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"2SsBl0-e4l4B7-wp$Dgt"
"angele.edgecumbe@edu.tbz.ch"|"y1ttsb-$tjStP-TGad7J"
"zhi.andreasson@edu.tbz.ch"|"PPpipM-vTHBSs-1KkjoL"
"judicael.koppeck@edu.tbz.ch"|"inHAA9-ltZJ&W-TzDmia"
"berengere.capron@edu.tbz.ch"|"3uFzrv-RY82SC-@XN8#1"
"leonie.brosini@edu.tbz.ch"|"yR5tm0-bbfY8t-qx#Nux"
"venus.garfit@edu.tbz.ch"|"qbUZjN-SnQsfg-CG1xu7"
"melina.janota@edu.tbz.ch"|"8sQTOg-eSFEkK-bLN$qR"
"laurene.bake@edu.tbz.ch"|"i#YiBo-@TQBYm-HTRBzp"
"regine.dorkins@edu.tbz.ch"|"apTMcu-jGKQkw-dAHZez"
"cecile.moffet@edu.tbz.ch"|"qGuZBV-UXdPC1-RLBjjW"
"maelann.labrone@edu.tbz.ch"|"xgsscN-Z5#ldX-nFCm2A"
"melinda.newbold@edu.tbz.ch"|"PB02Zm-8#UANV-d#6JBj"
"mans.itzhak@edu.tbz.ch"|"sFtl3p-n0$l0G-d5UFMd"
"melodie.pattlel@edu.tbz.ch"|"a14vi2-dqgc1p-Ssr6Ui"
"celine.bonett@edu.tbz.ch"|"bV3OM0-@pp3XT-@Z0gPj"
"adelie.mcgreal@edu.tbz.ch"|"BcTv4k-BE$Skj-LTV2zW"
"helene.soldan@edu.tbz.ch"|"OQ&Bgz-uqNJUx-XhHptw"
"michele.cluer@edu.tbz.ch"|"dTqkxk-naODtx-xKeUL9"
"maeline.mueller@edu.tbz.ch"|"xbE3AJ-L7YNqX-jvwK45"
"maelann.benedito@edu.tbz.ch"|"u5AfC5-uf0akJ-LlGdm3"
"nuo.gransden@edu.tbz.ch"|"ot3pqt-GRGIPo-ALKDgT"
"berengere.stainton@edu.tbz.ch"|"fKjERh-v7JROv-jpTH7T"
"wa.sabater@edu.tbz.ch"|"0Cjaw3-txC5aX-qwJIJi"
"anais.cochran@edu.tbz.ch"|"%o6a0o-YMg75r-tr00We"
"gerald.bessant@edu.tbz.ch"|"M2Lmyv-tDzN#4-7vyuj3"
"ruo.coffin@edu.tbz.ch"|"CSdYLo-@@HNZn-W6E1Vg"
"melodie.mustill@edu.tbz.ch"|"TXfRAU-cyT@FX-Zh4U3a"
"ruo.stanesby@edu.tbz.ch"|"ItH0qZ-RMJ%cT-dOKXCw"
