"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"xp@Sz5-eM%Wq4-L$MKsF"
"angele.edgecumbe@edu.tbz.ch"|"lyz18B-7%ARED-ZWqWkG"
"zhi.andreasson@edu.tbz.ch"|"1uluat-RVydHd-my2c5S"
"judicael.koppeck@edu.tbz.ch"|"znn0ts-Fs3KwM-MYoxH9"
"berengere.capron@edu.tbz.ch"|"d8HqKy-Ces6B%-XvCSmx"
"leonie.brosini@edu.tbz.ch"|"n8uq7J-xe60pq-Hx7Efo"
"venus.garfit@edu.tbz.ch"|"wySm6h-mVlEeo-PlSAh8"
"melina.janota@edu.tbz.ch"|"#ZT%4U-2y&YSN-lhRF4h"
"laurene.bake@edu.tbz.ch"|"%lBBxh-G98&&D-i5ya7@"
"regine.dorkins@edu.tbz.ch"|"%%&LjY-S3vWLX-B69QfC"
"cecile.moffet@edu.tbz.ch"|"IbD@Ni-CAdGhE-yDTkiZ"
"maelann.labrone@edu.tbz.ch"|"D%0d7g-qk0IiP-CpdyL5"
"melinda.newbold@edu.tbz.ch"|"CGjE9%-uoOBUm-GaVRrL"
"mans.itzhak@edu.tbz.ch"|"2SogUk-7yOpEd-xAF&mU"
"melodie.pattlel@edu.tbz.ch"|"C2AMb@-owqgds-C1LcE#"
"celine.bonett@edu.tbz.ch"|"Jy#V$I-Cte8wV-YJ5kv0"
"adelie.mcgreal@edu.tbz.ch"|"CXOchp-5DQO%D-JveINO"
"helene.soldan@edu.tbz.ch"|"BUVQ37-#C8KKq-PL1Evz"
"michele.cluer@edu.tbz.ch"|"pGM%#y-CQhR@b-RNRcta"
"maeline.mueller@edu.tbz.ch"|"YaS#H9-L6Ogv2-ynYHpc"
"maelann.benedito@edu.tbz.ch"|"tduo5F-ir3ti#-G5Pyz3"
"nuo.gransden@edu.tbz.ch"|"ZfeBLL-Crt6zr-UwPJ3Y"
"berengere.stainton@edu.tbz.ch"|"UDFZvO-l#f#el-DcI9%W"
"wa.sabater@edu.tbz.ch"|"xLOeqT-dPr6IQ-xfYnea"
"anais.cochran@edu.tbz.ch"|"MzEvAU-2xBJBX-8z2ev&"
"gerald.bessant@edu.tbz.ch"|"ywA5pL-P1729k-LGvOrN"
"ruo.coffin@edu.tbz.ch"|"%$HamM-tePBZg-%DbArK"
"melodie.mustill@edu.tbz.ch"|"JgA$xn-cauxRM-a0Z7jv"
"ruo.stanesby@edu.tbz.ch"|"$A7wW0-8Fg50T-Cc#n4N"
"noemie.antognelli@edu.tbz.ch"|"nJ2eYW-VV9onV-gnIYOR"
"maelann.hughson@edu.tbz.ch"|"#sRLNx-9D5New-xU@vK3"
"milena.mieville@edu.tbz.ch"|"#HeVya-vUmTeX-Gyfgx8"
"mailys.chamberlin@edu.tbz.ch"|"Ru03RF-S9dARt-kqMU1M"
"nadege.tomalin@edu.tbz.ch"|"z2p5v0-IP0mX0-dLDqj4"
"oceane.omara@edu.tbz.ch"|"bAhRZ3-BCOeA2-zZjm7I"
"cecile.aguirrezabala@edu.tbz.ch"|"zVZnEM-8@ol1v-ojbtl$"
"maella.gwillim@edu.tbz.ch"|"ZkLgO0-nvq$5a-JAg4#6"
"lea.mcgahey@edu.tbz.ch"|"gFYYZR-i&6vMS-9XxXjb"
"laurene.hagerty@edu.tbz.ch"|"G6%AW5-TCoqft-64FVnq"
"dorothee.link@edu.tbz.ch"|"sMB9$w-UZ#0Q7-NIvuPI"
"clementine.kynsey@edu.tbz.ch"|"UyS#96-6IoZDp-r3XWuY"
"lorene.smitherman@edu.tbz.ch"|"o67zgy-Y1fQhz-idPVuh"
"cleopatre.klulicek@edu.tbz.ch"|"wKcqE0-2tJbVg-#fFwJF"
"laurene.castaneda@edu.tbz.ch"|"3i@UXS-arZeNZ-8B5AsL"
"melia.constant@edu.tbz.ch"|"Oa@qkB-dt2gJ&-#h@QW4"
"lucrece.clunie@edu.tbz.ch"|"lLS#ZN-nIRYy4-%05T#6"
"eleonore.mcmurthy@edu.tbz.ch"|"3P$mr%-S9jK4h-1eMy%v"
"melia.bevar@edu.tbz.ch"|"Nuq9Zt-QIWuD1-y7s8vd"
"camelia.bontine@edu.tbz.ch"|"ms01c3-UtkG$p-qAdPq#"
"methode.jozefczak@edu.tbz.ch"|"$EO2wj-zjqD4j-9bw%dE"
"audreanne.hinsche@edu.tbz.ch"|"XxQycT-YI2heS-tozpST"
"andree.varne@edu.tbz.ch"|"i9%%m#-LiBADF-$0woC@"
"marten.kinleyside@edu.tbz.ch"|"m#b4aG-BMCni@-FBXUIv"
"esteve.mcewan@edu.tbz.ch"|"w6KUy0-BMQ#MA-8GHvDd"
"leane.dibbert@edu.tbz.ch"|"&hKeL@-fwvrKK-LYTt&t"
"ma.thewlis@edu.tbz.ch"|"P%&e@F-5kP1RH-l#D157"
"clea.djurkovic@edu.tbz.ch"|"EqpQWa-2N3UiF-unB2#b"
"rachele.reburn@edu.tbz.ch"|"@zoz6H-H%uVO$-bcpmy&"
"gerald.gowling@edu.tbz.ch"|"#V3dWk-tqAJPj-nBL2dy"
"cleopatre.jackson@edu.tbz.ch"|"1h2Id$-0Cc@Ob-OA$aVu"
"desiree.haskins@edu.tbz.ch"|"Yfqh0Y-CQwg4c-SXvAkK"
"eleonore.longson@edu.tbz.ch"|"r5kuOL-ohVhbg-fcy26s"
"leane.dybell@edu.tbz.ch"|"7rirj&-j#QHJ6-YM#KFA"
"becassine.grzesiak@edu.tbz.ch"|"rFRKOY-Klw%ti-bO#h6z"
"marie-josee.pickin@edu.tbz.ch"|"&IrGZC-a2rB7%-28fmA5"
"marie-josee.roxby@edu.tbz.ch"|"&m9mEO-s37AA@-0WsIa5"
"leonie.feenan@edu.tbz.ch"|"r2gC4R-NxO$mm-BEPQZV"
"valerie.ellum@edu.tbz.ch"|"Wa1k@l-nxaGzr-UOJKgk"
"ju.caseri@edu.tbz.ch"|"w@n99o-HF%ux#-i7tFOl"
"boerje.strangman@edu.tbz.ch"|"KyB8iE-gJF4dr-5jk9ux"
"beatrice.ghidelli@edu.tbz.ch"|"D#wu1j-x@zx0W-c60Al$"
"da.jablonski@edu.tbz.ch"|"Rt8LS&-bToQ75-yCbCkc"
"uo.beveridge@edu.tbz.ch"|"8Ycw%v-@LGDQH-yBT9H#"
"valerie.bestman@edu.tbz.ch"|"b6&Q9G-XljhWL-d1R8HA"
"marlene.pohls@edu.tbz.ch"|"9j%Of1-2t#YP&-02eqa0"
"ma.nolda@edu.tbz.ch"|"2aPK5M-00YsAM-gXZONr"
"marlene.bisiker@edu.tbz.ch"|"j0mzBy-SOU$&3-RvFXQs"
"estee.babon@edu.tbz.ch"|"B59VPq-f46Tqy-le7Elf"
"simplifies.dmisek@edu.tbz.ch"|"XHHudh-uh4XqS-pSr3R6"
"selene.ganing@edu.tbz.ch"|"hmFd%@-NGx6qY-%rxUC@"
"meryl.penke@edu.tbz.ch"|"ze@Yb9-WXNCqt-0AP1@V"
"anais.rawcliff@edu.tbz.ch"|"K49bpg-Ubl7RH-nGRBM5"
"melina.andri@edu.tbz.ch"|"KiJ#I$-gikgO4-cBzkEo"
