"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"ytSL5B-tC@Lg%-0RUs1&"
"angele.edgecumbe@edu.tbz.ch"|"kF3f7r-2Y4vsw-bMW&Sr"
"zhi.andreasson@edu.tbz.ch"|"#S@1Yd-vRI3KD-CF06QX"
"judicael.koppeck@edu.tbz.ch"|"5Bk%S$-wir#aS-0F$DEY"
"berengere.capron@edu.tbz.ch"|"kGvE1i-&1MOcr-hUOvp$"
"leonie.brosini@edu.tbz.ch"|"0z5$9u-WdwNFx-S3hmkv"
"venus.garfit@edu.tbz.ch"|"8Kp1mo-05kkg%-i#tMvZ"
"melina.janota@edu.tbz.ch"|"#VLGBS-zCwA0r-Jw&h00"
"laurene.bake@edu.tbz.ch"|"mHZgcY-E4aAKD-NLWO9X"
"regine.dorkins@edu.tbz.ch"|"M9TQQK-7RYqaV-bMlzaL"
"cecile.moffet@edu.tbz.ch"|"M&hItA-vPJpyP-F%eysb"
"maelann.labrone@edu.tbz.ch"|"aEb0p3-DCjps3-QEJtMq"
"melinda.newbold@edu.tbz.ch"|"D8wc8Y-o1p5ZT-bUmDfG"
"mans.itzhak@edu.tbz.ch"|"TQCQ@e-ytjZXC-u#UaWc"
"melodie.pattlel@edu.tbz.ch"|"UK6ueu-sELZwZ-ON5YVR"
"celine.bonett@edu.tbz.ch"|"8qEH70-xt6l%3-V0nUKy"
"adelie.mcgreal@edu.tbz.ch"|"DTKWz$-VJg%&H-Doct%p"
"helene.soldan@edu.tbz.ch"|"n&4Nf9-tU3tsw-YlCN9V"
"michele.cluer@edu.tbz.ch"|"PbKeQq-$afe9m-6SNuj6"
"maeline.mueller@edu.tbz.ch"|"5gRlmU-XnsEYZ-fCXHSy"
"maelann.benedito@edu.tbz.ch"|"qzU71w-aHczu5-8pmIlw"
"nuo.gransden@edu.tbz.ch"|"8W3UXE-lA3bpZ-WldT#p"
"berengere.stainton@edu.tbz.ch"|"tGXcUc-@WsQf9-$gBZLP"
"wa.sabater@edu.tbz.ch"|"qxmO3r-CE3GaC-9zvNqt"
