"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"q3ZG4r-N7zQ3T-SGcKYL"
"angele.edgecumbe@edu.tbz.ch"|"ET3D&s-ijrtpV-s7hwVt"
"zhi.andreasson@edu.tbz.ch"|"2Y%rlj-jChkYR-eQ6dBp"
"judicael.koppeck@edu.tbz.ch"|"db6imY-QuGPyE-58@&oK"
"berengere.capron@edu.tbz.ch"|"$UdOYx-Z&f53o-blpO44"
"leonie.brosini@edu.tbz.ch"|"uX&g8U-$m29Ja-xTkOR2"
"venus.garfit@edu.tbz.ch"|"zexyuX-a0ahif-TKc09T"
"melina.janota@edu.tbz.ch"|"$X2u%M-4tx577-v0Xq9i"
"laurene.bake@edu.tbz.ch"|"6yx@zN-@drZoh-Ug0jJB"
"regine.dorkins@edu.tbz.ch"|"M#U3iv-bu828y-G05w%K"
"cecile.moffet@edu.tbz.ch"|"3#YYlJ-&AuXqG-USWOs7"
"maelann.labrone@edu.tbz.ch"|"iO0cFh-s2PStL-Cap3sk"
"melinda.newbold@edu.tbz.ch"|"fptb9v-VJDAL%-obuvnO"
"mans.itzhak@edu.tbz.ch"|"IAEpdK-N24O6I-UsTOJN"
"melodie.pattlel@edu.tbz.ch"|"law1Rm-LvaqYk-dB5V@8"
"celine.bonett@edu.tbz.ch"|"3YdO2h-AxhCH4-EnP&JC"
"adelie.mcgreal@edu.tbz.ch"|"JuM%nQ-MKVWVe-jd6X99"
"helene.soldan@edu.tbz.ch"|"xVZvFX-6Ul6QW-dXgPhQ"
"michele.cluer@edu.tbz.ch"|"Hqkc@Y-vF8DnC-@TBtAI"
"maeline.mueller@edu.tbz.ch"|"e7xkNz-4MKEDK-%giLjL"
"maelann.benedito@edu.tbz.ch"|"A3E9xK-&t7o4H-j6Bkvh"
"nuo.gransden@edu.tbz.ch"|"MGePU7-KSB2iG-xIH1t6"
"berengere.stainton@edu.tbz.ch"|"q1ZAZJ-krKA%P-ktQfM5"
"wa.sabater@edu.tbz.ch"|"18gyoK-GUfM$J-dHcR5b"
"anais.cochran@edu.tbz.ch"|"rpdel&-NrAP#&-nRmQoR"
"gerald.bessant@edu.tbz.ch"|"ZM&04O-Jk4Aqq-gIEOh&"
"ruo.coffin@edu.tbz.ch"|"qhlyi@-E$WH1H-K9PEf9"
"melodie.mustill@edu.tbz.ch"|"nK%P2R-fKQhmx-#kz&W1"
"ruo.stanesby@edu.tbz.ch"|"Jhowrl-7rz$YX-@#HtTm"
"noemie.antognelli@edu.tbz.ch"|"Rphp3S-zoRPY&-smX06&"
"maelann.hughson@edu.tbz.ch"|"sxrFdm-@$vpxL-n#Xupk"
"milena.mieville@edu.tbz.ch"|"nGeb4e-eSD64e-Bs$NMR"
"mailys.chamberlin@edu.tbz.ch"|"Ig&Dtj-w1eU%G-4amoMj"
"nadege.tomalin@edu.tbz.ch"|"C1HDgO-%NW47Y-3zikcN"
"oceane.omara@edu.tbz.ch"|"Wc4%Yr-Pk#tnn-c&Aj5i"
"cecile.aguirrezabala@edu.tbz.ch"|"Wz%O@l-aipnNn-BhE8kR"
"maella.gwillim@edu.tbz.ch"|"1fRzBq-hlRjje-7Yonzs"
"lea.mcgahey@edu.tbz.ch"|"UgAPTL-BH989M-Py88uO"
"laurene.hagerty@edu.tbz.ch"|"Yn6DGI-Kc#p3V-l#h@8r"
"dorothee.link@edu.tbz.ch"|"u1HniM-6SgBjr-RU9XEA"
"clementine.kynsey@edu.tbz.ch"|"5@kDuW-Ju8YP4-z3pVxr"
"lorene.smitherman@edu.tbz.ch"|"bdlHdH-%rTci8-yXMCpN"
"cleopatre.klulicek@edu.tbz.ch"|"pm7hP5-xfomjm-OxUOD&"
"laurene.castaneda@edu.tbz.ch"|"2k&kLb-e0S6Iz-bbfAu@"
"melia.constant@edu.tbz.ch"|"CVqdtO-@YYo%x-l6ZDyS"
"lucrece.clunie@edu.tbz.ch"|"CKsgkF-v1#L%#-2rNcj9"
"eleonore.mcmurthy@edu.tbz.ch"|"$iCPHa-l7Nzys-cDi5Tv"
"melia.bevar@edu.tbz.ch"|"Pxb4sn-%qqIbo-%j5397"
"camelia.bontine@edu.tbz.ch"|"wR%H%%-wI9xDE-pjVUDY"
"methode.jozefczak@edu.tbz.ch"|"O&MeL%-BQnm$f-O$j56k"
"audreanne.hinsche@edu.tbz.ch"|"MWVE92-s4babt-0l3Kqe"
"andree.varne@edu.tbz.ch"|"kae4JY-y0ublA-TWvnrg"
"marten.kinleyside@edu.tbz.ch"|"6A#WBI-HwQIWB-cmHxT7"
"esteve.mcewan@edu.tbz.ch"|"avNG9y-IzQpdF-n8%0J$"
"leane.dibbert@edu.tbz.ch"|"JawyEZ-rRSAbQ-3ZnoOR"
"ma.thewlis@edu.tbz.ch"|"Jhe$6p-fUU@rJ-zP1sDb"
"clea.djurkovic@edu.tbz.ch"|"zxhYI6-8#pgB%-pvBIgI"
"rachele.reburn@edu.tbz.ch"|"IO7C8P-8%m73J-QbDAu7"
"gerald.gowling@edu.tbz.ch"|"HwSXMM-l75477-Ffq1fb"
