"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"VB8O#F-C5BqgM-nGEp1l"
"angele.edgecumbe@edu.tbz.ch"|"5rKN4n-hkbt&k-aI64gZ"
"zhi.andreasson@edu.tbz.ch"|"N1fwTp-lvKxzH-w$1JO$"
"judicael.koppeck@edu.tbz.ch"|"j&FqEM-NN2%Hi-eF09Y2"
"berengere.capron@edu.tbz.ch"|"xBABd4-m93%fj-TAj#yQ"
"leonie.brosini@edu.tbz.ch"|"DgG537-40ID3H-%$7cBy"
"venus.garfit@edu.tbz.ch"|"ypGgz&-sqq2M%-CGoFhb"
"melina.janota@edu.tbz.ch"|"Vh#kDm-iFwiWJ-GBjlku"
"laurene.bake@edu.tbz.ch"|"Eo%MZB-hiOLmR-vH9q5E"
"regine.dorkins@edu.tbz.ch"|"j7jR@f-Qbjvug-3uyXNR"
"cecile.moffet@edu.tbz.ch"|"Qc15Oq-3o@gTT-rTZFGE"
"maelann.labrone@edu.tbz.ch"|"Yp#ajp-Qh1@Wa-2mLJSj"
"melinda.newbold@edu.tbz.ch"|"2OXv8U-S#gL8v-173qUl"
"mans.itzhak@edu.tbz.ch"|"CU8gNB-351qt$-33@GVp"
"melodie.pattlel@edu.tbz.ch"|"U4M&bU-iKtSYN-ULriOw"
"celine.bonett@edu.tbz.ch"|"N4PVM$-3%9F7&-H9Ct#I"
"adelie.mcgreal@edu.tbz.ch"|"Af@PU9-EzxnBW-3j&%wa"
"helene.soldan@edu.tbz.ch"|"#a$O0w-nZg1Ab-S%vKqy"
"michele.cluer@edu.tbz.ch"|"dSOXCl-bVCHtw-ZZ9NH8"
"maeline.mueller@edu.tbz.ch"|"rN@iJC-#5HnfR-DMUZaX"
"maelann.benedito@edu.tbz.ch"|"mHkoca-lwv%7O-pKWqB5"
"nuo.gransden@edu.tbz.ch"|"1YxokX-Fs&lrX-VjZLLu"
"berengere.stainton@edu.tbz.ch"|"#jHKXZ-8SJGNX-nUpIYb"
"wa.sabater@edu.tbz.ch"|"61BWvI-wdvNvU-LA49@z"
"anais.cochran@edu.tbz.ch"|"0WR23U-YvtDDw-tGHF6k"
"gerald.bessant@edu.tbz.ch"|"7JhnWF-mFt6U%-09PGMe"
"ruo.coffin@edu.tbz.ch"|"mwJzm7-ARZsYW-dR6uyA"
