"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"LvJ2y8-irOZMQ-cYWqNw"
"angele.edgecumbe@edu.tbz.ch"|"PI%cvH-STc6oz-6$iaGn"
"zhi.andreasson@edu.tbz.ch"|"XColNu-f95Ofk-yQzm1c"
"judicael.koppeck@edu.tbz.ch"|"#g3iYK-HErFmZ-W%65ie"
"berengere.capron@edu.tbz.ch"|"&6T6cO-WQ3yOd-TnPVk2"
"leonie.brosini@edu.tbz.ch"|"bcHqov-U&u8tX-vZ&%M0"
"venus.garfit@edu.tbz.ch"|"N60coq-cVgy8L-ga9T2r"
"melina.janota@edu.tbz.ch"|"IRZ2Ou-z&TVDo-9ncswk"
"laurene.bake@edu.tbz.ch"|"VDU6T@-ELNV%r-Snwdqh"
"regine.dorkins@edu.tbz.ch"|"4oA$vl-Etu1I2-k0q0YX"
"cecile.moffet@edu.tbz.ch"|"jvDSgS-xLYmRN-UNh1nr"
"maelann.labrone@edu.tbz.ch"|"sr&cSq-Q2GaU3-AkjSwh"
"melinda.newbold@edu.tbz.ch"|"HfkjrF-mnIQwv-Ja&byr"
"mans.itzhak@edu.tbz.ch"|"Lu8kO5-fD7B35-la2IKM"
"melodie.pattlel@edu.tbz.ch"|"c#gkQq-bt@9Xm-#43Hdp"
"celine.bonett@edu.tbz.ch"|"jsfWSD-mazDYW-#mkWpU"
"adelie.mcgreal@edu.tbz.ch"|"amW#gc-RT3Zo&-XnR6wE"
"helene.soldan@edu.tbz.ch"|"hjUIE&-Nb$la2-Zo1g4d"
"michele.cluer@edu.tbz.ch"|"1KG$7S-#mu#T%-YOi#by"
"maeline.mueller@edu.tbz.ch"|"t3niC@-dRig6B-vmCJho"
"maelann.benedito@edu.tbz.ch"|"4aaYfR-keggxr-F5QgEK"
"nuo.gransden@edu.tbz.ch"|"bCQN9h-B9tM%@-NByheu"
"berengere.stainton@edu.tbz.ch"|"vUcb@U-3IVo@Z-tIdyfh"
"wa.sabater@edu.tbz.ch"|"@vqyd#-L%RMZY-lWIR7Z"
"anais.cochran@edu.tbz.ch"|"Arobbt-$onbYK-@ZaHVV"
"gerald.bessant@edu.tbz.ch"|"lbSI5O-LoxRk&-jPi5fu"
"ruo.coffin@edu.tbz.ch"|"Ih5Dt3-aMFkt&-v2ycx1"
"melodie.mustill@edu.tbz.ch"|"nyYvE3-PY7xQR-H%3LDp"
"ruo.stanesby@edu.tbz.ch"|"pGkSJN-KnIoWj-zt7YIE"
"noemie.antognelli@edu.tbz.ch"|"d$#xvB-%mdqCi-3ww2Ya"
"maelann.hughson@edu.tbz.ch"|"gvYRFs-9HWD@&-cBM9k6"
"milena.mieville@edu.tbz.ch"|"SfV3DH-#U1m0F-#BHF3S"
"mailys.chamberlin@edu.tbz.ch"|"UpZkz4-kvXCzX-M9HaVC"
"nadege.tomalin@edu.tbz.ch"|"UwS@mE-3@6#hf-@JVpqn"
"oceane.omara@edu.tbz.ch"|"0jBvD#-cgSaEA-KNIWM2"
"cecile.aguirrezabala@edu.tbz.ch"|"2W3V3t-oNA7Of-NTCt#R"
"maella.gwillim@edu.tbz.ch"|"6c$1FL-RpB29g-6Yz4&g"
"lea.mcgahey@edu.tbz.ch"|"QrGt&t-qB%A$N-bTqz3J"
"laurene.hagerty@edu.tbz.ch"|"rM0O@X-N@op6j-GRPcqo"
"dorothee.link@edu.tbz.ch"|"$@qZcB-Nq97c%-5DcaDv"
