"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"KRv@W@-&B@SoD-TactGg"
"angele.edgecumbe@edu.tbz.ch"|"icGk4o-nQlAQh-&ew9gZ"
"zhi.andreasson@edu.tbz.ch"|"JqD9Ws-1WkWLQ-9rjn6v"
"judicael.koppeck@edu.tbz.ch"|"uX7THn-UyWnN@-BOooKk"
"berengere.capron@edu.tbz.ch"|"jdJPLe-ot7exE-WFKKDs"
"leonie.brosini@edu.tbz.ch"|"i8Lp#d-4gO7Xx-afle@h"
"venus.garfit@edu.tbz.ch"|"gkjuCb-$ss338-ucvUmK"
"melina.janota@edu.tbz.ch"|"%JvRUK-%i41Vq-gmTJpV"
"laurene.bake@edu.tbz.ch"|"#snGoR-QT&$vZ-hmUN%J"
"regine.dorkins@edu.tbz.ch"|"4@s5Hn-oUxUVh-GCmbTt"
"cecile.moffet@edu.tbz.ch"|"vgbLTJ-5SL%P3-2lajmo"
"maelann.labrone@edu.tbz.ch"|"yfQpTS-YcgLs0-c6GC8u"
"melinda.newbold@edu.tbz.ch"|"dWmUb3-GY&1jA-CU82mf"
"mans.itzhak@edu.tbz.ch"|"zIKDO1-peYuFW-nEeAGF"
"melodie.pattlel@edu.tbz.ch"|"Ee%eld-kEILrc-@kMmk&"
"celine.bonett@edu.tbz.ch"|"plVgmr-McbVUC-0VrQaO"
"adelie.mcgreal@edu.tbz.ch"|"eIy%ac-mkS@YC-RJ7Xyh"
"helene.soldan@edu.tbz.ch"|"UbsU7e-WRhkWG-sZKVRA"
"michele.cluer@edu.tbz.ch"|"IKIi63-xt$QGt-1#9H&I"
"maeline.mueller@edu.tbz.ch"|"4@Q$8a-ToEJYC-P3XoYm"
"maelann.benedito@edu.tbz.ch"|"#U6nh7-ydhud8-pEZy$7"
"nuo.gransden@edu.tbz.ch"|"Q2H#if-IDaoIE-rQk%jt"
"berengere.stainton@edu.tbz.ch"|"d1@p#3-7@AGt&-XZ93V$"
"wa.sabater@edu.tbz.ch"|"w31$3#-Lu4&h9-XyaN%q"
"anais.cochran@edu.tbz.ch"|"eLytOu-ArBTJ5-lf&uRd"
"gerald.bessant@edu.tbz.ch"|"ibR1vQ-QfW9@1-I&%Z8E"
"ruo.coffin@edu.tbz.ch"|"rEHx@l-F42SOt-Vf@289"
"melodie.mustill@edu.tbz.ch"|"4EpnZn-E1ajCd-cbzf84"
"ruo.stanesby@edu.tbz.ch"|"c#Ndx#-f&tDyO-JITLlE"
"noemie.antognelli@edu.tbz.ch"|"qLyw3P-&4rB&o-5ZkWY2"
"maelann.hughson@edu.tbz.ch"|"H7YcMm-BnIMHc-X0MkEx"
"milena.mieville@edu.tbz.ch"|"nwjBb1-hvViSU-vBhDqO"
"mailys.chamberlin@edu.tbz.ch"|"qu57&m-FmvApY-hdYwly"
"nadege.tomalin@edu.tbz.ch"|"R#$VEq-ImY40v-0z3I15"
"oceane.omara@edu.tbz.ch"|"MIg7qo-Bix0w$-@4H6Q2"
