"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"J#juKr-K6OorK-7yTfXu"
"angele.edgecumbe@edu.tbz.ch"|"lNYn4N-cXgCYL-r1fROL"
"zhi.andreasson@edu.tbz.ch"|"I4IdQU-S3CyT9-LHl8e&"
"judicael.koppeck@edu.tbz.ch"|"lPKKr@-$TWeyf-egYcRp"
"berengere.capron@edu.tbz.ch"|"eYreHP-$LqfoF-Bkm@og"
"leonie.brosini@edu.tbz.ch"|"Y6buBi-0KSq1p-I#lOE5"
"venus.garfit@edu.tbz.ch"|"cEduCe-aRKrkE-R78i5y"
"melina.janota@edu.tbz.ch"|"pgW8OV-9jqr6z-De5cWC"
"laurene.bake@edu.tbz.ch"|"I2kTw5-2emxdo-88Z7kn"
"regine.dorkins@edu.tbz.ch"|"kEpaJV-7c0rpg-NQuvCQ"
"cecile.moffet@edu.tbz.ch"|"lWtGUW-yt0pxz-VR3WCL"
"maelann.labrone@edu.tbz.ch"|"ofdHJJ-NCcBK5-obrlna"
"melinda.newbold@edu.tbz.ch"|"CYY$&Y-3tdRvT-WXoYFc"
"mans.itzhak@edu.tbz.ch"|"P$T1j%-X%TRK$-&r6yKk"
"melodie.pattlel@edu.tbz.ch"|"7#NmRJ-@6Ubfv-Gs$K$W"
"celine.bonett@edu.tbz.ch"|"IQMll1-XgPWh%-xlEg#p"
"adelie.mcgreal@edu.tbz.ch"|"iupKF%-ya7zZg-Lhkdwr"
"helene.soldan@edu.tbz.ch"|"#vcHYn-xlPUDo-s84Pym"
"michele.cluer@edu.tbz.ch"|"iWeCsu-noBvQ@-6FR$vT"
"maeline.mueller@edu.tbz.ch"|"fPj#WY-MouSnI-RbiYUF"
"maelann.benedito@edu.tbz.ch"|"IUcG0N-LW1sTy-b1wV8Z"
"nuo.gransden@edu.tbz.ch"|"jzmU#Z-R39deW-Cf%i3J"
"berengere.stainton@edu.tbz.ch"|"U&Szf4-cMBwg0-E7obzN"
"wa.sabater@edu.tbz.ch"|"AMzJO4-KElMJl-&&hM4K"
"anais.cochran@edu.tbz.ch"|"&ZE&$#-NVJPXX-ZrfNzg"
"gerald.bessant@edu.tbz.ch"|"YVhn31-epKV74-h1ic4L"
"ruo.coffin@edu.tbz.ch"|"vtnyIr-C8m4AM-Wr2%C8"
"melodie.mustill@edu.tbz.ch"|"nWK92k-6R0Hze-@TfXXR"
"ruo.stanesby@edu.tbz.ch"|"8VPF%X-mc3Ezu-zEIDi4"
"noemie.antognelli@edu.tbz.ch"|"o2paqZ-rW1hiW-R2LZ$n"
"maelann.hughson@edu.tbz.ch"|"qZP7YF-Ya7TKu-gGTpxd"
"milena.mieville@edu.tbz.ch"|"TMAnKX-$p2il9-kNJtrA"
"mailys.chamberlin@edu.tbz.ch"|"$1YKB5-tEOMhk-2D9PFv"
"nadege.tomalin@edu.tbz.ch"|"vYVEvH-rXVT%O-vStiKd"
"oceane.omara@edu.tbz.ch"|"Tmw6Ap-&xc13O-m$Bii@"
"cecile.aguirrezabala@edu.tbz.ch"|"DsSXNV-Ax9MG2-OScJ7y"
"maella.gwillim@edu.tbz.ch"|"UiCGWT-BA4hX@-F@6hBv"
"lea.mcgahey@edu.tbz.ch"|"Z$8R&O-wGGZ9L-5YKhWi"
"laurene.hagerty@edu.tbz.ch"|"39$0AQ-UldC&7-fl7Hho"
"dorothee.link@edu.tbz.ch"|"B2XiMw-VzClgG-tGb1CW"
"clementine.kynsey@edu.tbz.ch"|"ovJ09t-HiVxmt-gN9acj"
"lorene.smitherman@edu.tbz.ch"|"pp&2HL-M$M4UY-zZXJRc"
"cleopatre.klulicek@edu.tbz.ch"|"L&Khms-EjoDEI-uPk1sk"
"laurene.castaneda@edu.tbz.ch"|"AJDxsF-hNNN0i-aF3coq"
"melia.constant@edu.tbz.ch"|"9HA8rk-rWKTKo-1rbud&"
"lucrece.clunie@edu.tbz.ch"|"ypZ$hp-gOK$rp-0BawC4"
"eleonore.mcmurthy@edu.tbz.ch"|"6SBrIr-3wJ2gx-F6wOBD"
"melia.bevar@edu.tbz.ch"|"IOEl0T-WjC9$s-o8CGJv"
"camelia.bontine@edu.tbz.ch"|"givITG-zCHttd-9o$32o"
"methode.jozefczak@edu.tbz.ch"|"4W7fT&-eIBZ%S-wyX9uq"
"audreanne.hinsche@edu.tbz.ch"|"m8I4sO-6LNl4i-NiFfE7"
"andree.varne@edu.tbz.ch"|"jW1rZK-hnLBNn-BEfxwZ"
"marten.kinleyside@edu.tbz.ch"|"1jt9CX-A7AVYg-dIlfoI"
"esteve.mcewan@edu.tbz.ch"|"xdEFWb-dPESNX-vO4l2C"
"leane.dibbert@edu.tbz.ch"|"I%gr92-iOfNwf-0pzMCa"
"ma.thewlis@edu.tbz.ch"|"N5BWJp-SO2FBD-hBrzh1"
"clea.djurkovic@edu.tbz.ch"|"UHDeKw-BpiBHj-9zDd3g"
"rachele.reburn@edu.tbz.ch"|"CE&N%E-yVUKCu-Ul%FSJ"
"gerald.gowling@edu.tbz.ch"|"2#q7kO-b5A@iI-e%4GNa"
"cleopatre.jackson@edu.tbz.ch"|"Ryuf84-c6lWiX-rBwz$q"
"desiree.haskins@edu.tbz.ch"|"W81QEJ-L8wUWx-nM2vte"
"eleonore.longson@edu.tbz.ch"|"SIe&Z#-XUI$9p-DWNRiF"
"leane.dybell@edu.tbz.ch"|"Wvxsr6-344FxY-V9Vjm#"
"becassine.grzesiak@edu.tbz.ch"|"iYYJd7-DEOVYm-#E6K&X"
"marie-josee.pickin@edu.tbz.ch"|"VvIUuS-tGt#v7-G7K2eW"
"marie-josee.roxby@edu.tbz.ch"|"24E2By-8Jbza%-NXqMB8"
"leonie.feenan@edu.tbz.ch"|"vb2Rgq-6LUp@7-kqwv$d"
"valerie.ellum@edu.tbz.ch"|"OyobCy-82N3#4-i9ucEb"
"ju.caseri@edu.tbz.ch"|"$6&w8%-%0FX3C-IOECdi"
"boerje.strangman@edu.tbz.ch"|"dRj0Ze-&lzSz@-FIotfW"
"beatrice.ghidelli@edu.tbz.ch"|"y84&Vd-z#NkED-hW4lLB"
"da.jablonski@edu.tbz.ch"|"xAWPf9-Hv9eVG-P#VxjO"
"uo.beveridge@edu.tbz.ch"|"g$1h2e-TjoD2A-BKABtt"
"valerie.bestman@edu.tbz.ch"|"ajcnNZ-ntg@nF-csMdMA"
"marlene.pohls@edu.tbz.ch"|"zB@QrJ-GwIIGw-Z&Q0IW"
"ma.nolda@edu.tbz.ch"|"#Q7omP-sBO7wt-q4hgR7"
"marlene.bisiker@edu.tbz.ch"|"pwA5S5-hWLK1F-QBi1wc"
"estee.babon@edu.tbz.ch"|"Rshp1H-fOdeZP-u9l4KX"
"simplifies.dmisek@edu.tbz.ch"|"Gw6M9V-cU5Z&2-KGBQnD"
"selene.ganing@edu.tbz.ch"|"mph@RF-ic47zb-DCmG%#"
"meryl.penke@edu.tbz.ch"|"hmmVn&-qEq6bf-iOO&iT"
"anais.rawcliff@edu.tbz.ch"|"rjfHrZ-apRug1-T58xFs"
"melina.andri@edu.tbz.ch"|"i32N4J-5egAnB-TuAYB2"
"audreanne.fodden@edu.tbz.ch"|"uC%ZSk-&0f@MZ-pnvdAT"
"bjoern.spellesy@edu.tbz.ch"|"mqDvu4-106eXe-ypj6cs"
"francoise.summerscales@edu.tbz.ch"|"GAk4CY-RGGQs&-xzOAOD"
"laurene.ashtonhurst@edu.tbz.ch"|"KjRTaV-0vY0A8-M6SUDV"
"valerie.petters@edu.tbz.ch"|"B8GQlV-nd2aIy-WwZkHE"
"anael.spenclay@edu.tbz.ch"|"7dfSUC-qzQsEW-qtK8to"
"stephanie.keech@edu.tbz.ch"|"HpBcOu-ys9m6n-8peUAN"
"ines.deveril@edu.tbz.ch"|"kd%Sy%-nsOKgQ-fHxMKo"
"berenice.gelder@edu.tbz.ch"|"2fCmpj-gHM4LB-uVTZO7"
"melanie.ofogerty@edu.tbz.ch"|"3Bp#Sv-%bONqR-8QXPKI"
"frederique.canepe@edu.tbz.ch"|"L%fLrZ-1fs7s3-JJ9ILs"
"nuo.otton@edu.tbz.ch"|"oF&EZy-spI8lq-vJdxwZ"
"genevieve.trusler@edu.tbz.ch"|"PpCBCG-%EdZ$@-fyJTLS"
"ju.boag@edu.tbz.ch"|"Yb3yru-eb@kqn-&Nagn4"
"josephine.dilucia@edu.tbz.ch"|"HjV$OX-l9qK3q-gLzZf2"
"laurene.armsden@edu.tbz.ch"|"aQ9$aZ-8cn14a-kLC30A"
"becassine.griffe@edu.tbz.ch"|"mGV1rT-8e81wR-frKWds"
"alois.parres@edu.tbz.ch"|"GFNDP8-GSh7O0-6UHXi6"
"cleopatre.gaffey@edu.tbz.ch"|"OoJvEc-ou#r9C-m5ZEjD"
"andre.stiger@edu.tbz.ch"|"PPBl1x-OpEX8&-B#4AFN"
"beatrice.godleman@edu.tbz.ch"|"Juo0cQ-K38vdf-ZP3w69"
"hakan.harrhy@edu.tbz.ch"|"QSG80C-$1#r2G-lkmxFT"
"celestine.dagnan@edu.tbz.ch"|"UMbM2B-ne#Ntb-u32Eu8"
"clemence.haggart@edu.tbz.ch"|"4lOUIo-WKqWiQ-FJ$ZAZ"
"long.caban@edu.tbz.ch"|"7PdCls-7Us&sh-&ibEnC"
"gaetane.grimble@edu.tbz.ch"|"1T8Yd4-C#dfSP-eAmNjn"
"maelann.piwall@edu.tbz.ch"|"mvr9%h-X7TuC5-5W7@mn"
"magdalene.loble@edu.tbz.ch"|"MJxvSj-jXS5Lu-0n40qv"
"veronique.domaschke@edu.tbz.ch"|"lcK%ho-OQklf2-#aZSk7"
"clea.herity@edu.tbz.ch"|"yWNDfo-Kj80%8-PWeVLz"
"maelann.bambrough@edu.tbz.ch"|"WL00Yo-LrbQ3J-f6zLPC"
"clea.goulstone@edu.tbz.ch"|"dkD@xP-jbASjH-VniQrX"
"renee.deleek@edu.tbz.ch"|"iIrYEz-B28ycz-7XuxBa"
"boerje.rudderham@edu.tbz.ch"|"0h$w6X-vQ9#fb-OZZNAH"
"marylene.broune@edu.tbz.ch"|"o960sR-Ps0iJL-q5uJTP"
"nadege.mccuish@edu.tbz.ch"|"K%RblC-J47rDD-eGi&TR"
"anael.littleover@edu.tbz.ch"|"jEa&d&-ZUndFK-ZcP7P3"
"lie.baume@edu.tbz.ch"|"@r63X8-g2V%LQ-erWEJ@"
"maella.murrow@edu.tbz.ch"|"U1EnpB-p5sgmk-XO#UN4"
"cleopatre.pettifor@edu.tbz.ch"|"wt&U6#-@VdxwY-KadkVv"
"geraldine.asker@edu.tbz.ch"|"PSwv23-N7$xA1-B6XXPl"
"gaetane.smedmore@edu.tbz.ch"|"XyDd6g-VklAJ&-E4zVc8"
"meryl.blencoe@edu.tbz.ch"|"CNLuj7-frq&&K-vvD8uv"
"aurelie.chastaing@edu.tbz.ch"|"M12zy3-l1KCgo-ldXm5G"
"oceanne.marthen@edu.tbz.ch"|"f@RH6h-@7S0FA-9jFoUA"
"dorothee.burrill@edu.tbz.ch"|"cpjSzO-G3AN&W-RJlgYf"
"hakan.belden@edu.tbz.ch"|"I3ZB$Y-Si&QL%-yU@wqH"
"celine.brunning@edu.tbz.ch"|"KQ1X9R-au#drS-YWTZHr"
"anael.lapides@edu.tbz.ch"|"i@lxdg-@$wn03-y58beD"
"ruo.saffran@edu.tbz.ch"|"HsAk@x-PfmutR-M2lNkx"
"loic.gerretsen@edu.tbz.ch"|"1IVyzc-AsSvtX-m0aUtu"
"rui.fitzer@edu.tbz.ch"|"xvcFTr-4zX8%q-H%9SRN"
"annotee.ogers@edu.tbz.ch"|"idwX28-emn@%y-Sv3i6f"
"boerje.bindin@edu.tbz.ch"|"mcXhHT-GmUR$%-inzmps"
"ma.cronchey@edu.tbz.ch"|"J6o9j5-LeNQKp-X6zAL7"
"laurelie.baiyle@edu.tbz.ch"|"$OzKbF-%l%ooK-9f0GXr"
"dorothee.older@edu.tbz.ch"|"BIlPXH-sKgKkC-AmBknA"
"laurena.wile@edu.tbz.ch"|"CgHSak-xi6IUR-kK#OhL"
"clemence.brito@edu.tbz.ch"|"bGHeG%-ENbHce-PRzIHA"
"nadege.dallin@edu.tbz.ch"|"7ZZFaO-GTp9z@-v75qW8"
"mailis.matley@edu.tbz.ch"|"jS2idg-obkYxA-CLXNOF"
"daniele.screaton@edu.tbz.ch"|"AOM5mk-3enOVf-nkH$zQ"
"mediamass.godly@edu.tbz.ch"|"KQ7pwL-FGcThE-3LCD4p"
"leone.kremer@edu.tbz.ch"|"iFIoD0-UbD7tc-H9t60i"
"asa.adrian@edu.tbz.ch"|"#Eo7Fa-PaO9mA-K#SpHo"
"adele.doley@edu.tbz.ch"|"0ylISd-mWUVz1-BrYGcD"
"fei.sidney@edu.tbz.ch"|"xP%UQz-y&%SLs-klzRCf"
"marie-josee.walisiak@edu.tbz.ch"|"YhC7qe-D$Jepc-wpbUd%"
"desiree.diplock@edu.tbz.ch"|"TRxfQW-LnN$y2-tC&j8p"
"gisele.schust@edu.tbz.ch"|"7ea53x-qSgtzc-l0bH9j"
"ma.longshaw@edu.tbz.ch"|"dG6Gvv-&0aa2R-9zUccO"
"da.boother@edu.tbz.ch"|"iKJ#np-pA8FjS-gOWbMV"
"simplifies.chaudhry@edu.tbz.ch"|"54mP%M-eKdddO-$1Eq%4"
"garcon.baniard@edu.tbz.ch"|"6ak7sT-ONvbFm-b&fOPo"
"gaetane.elphee@edu.tbz.ch"|"%XXnXP-W49nB5-H33N#L"
"gisele.hassey@edu.tbz.ch"|"gpNgMO-h&1ltn-o5sO4k"
"oceanne.booley@edu.tbz.ch"|"3Fs5bz-kr8Sv4-TpEFQN"
"oerjan.dibden@edu.tbz.ch"|"er&E@k-6a6FRS-WFUvFp"
"regine.ocleary@edu.tbz.ch"|"auab#k-rDM$$g-TZ7CQz"
"selene.persse@edu.tbz.ch"|"aWZj8I-LRlfwX-AfW60$"
"helena.adenot@edu.tbz.ch"|"y3WHMJ-uv385k-FHGMM3"
"maelann.wassung@edu.tbz.ch"|"kgA4T2-OrE$Q#-IbSYqB"
"frederique.ackermann@edu.tbz.ch"|"llT&ej-Ox8Xeb-HwRF6m"
"audreanne.kahen@edu.tbz.ch"|"tTs8Pq-Z0s&uV-hyRf76"
"maiwenn.lasty@edu.tbz.ch"|"ywt7Af-1qrEoJ-TzoXR%"
"yu.dictus@edu.tbz.ch"|"QqgFZP-6bMwY$-fARyao"
"anae.dukes@edu.tbz.ch"|"2UtqbL-z4L@Xe-$c1m9$"
"yenora.warr@edu.tbz.ch"|"E&JK0z-X3ScTw-OqM3H8"
"esbjoern.archibold@edu.tbz.ch"|"HZwKbl-vWW%fO-1tPj2N"
"milena.pardal@edu.tbz.ch"|"vy7VCC-m$9quy-W&d$#0"
"celestine.graveston@edu.tbz.ch"|"QI3pug-jhg5l5-dPzdIP"
"maena.dallas@edu.tbz.ch"|"z6cw&M-BkuZqp-NDe&K&"
"andree.tuke@edu.tbz.ch"|"DaB1#O-sRhJgQ-a&2yxI"
"methode.seldner@edu.tbz.ch"|"%ZWqqD-e7jdlG-4iHMnP"
"venus.bullas@edu.tbz.ch"|"jnXHrl-WZwrnp-vx6iFY"
"mans.aguirrezabal@edu.tbz.ch"|"qwJVVd-507cic-1g8KCT"
"gaelle.eadington@edu.tbz.ch"|"hoabj1-p66Svs-bk7tTa"
"anaelle.falkner@edu.tbz.ch"|"ALHCOg-tGe%9z-Q0YF2L"
"ophelie.height@edu.tbz.ch"|"2%wUtW-27rqFg-31cUpb"
"marten.bolding@edu.tbz.ch"|"eGZLG%-$FTyI9-FGZ%OE"
"pelagie.guswell@edu.tbz.ch"|"oFUZ5b-uVptWO-pnGxy3"
"gwenaelle.lecount@edu.tbz.ch"|"3M352O-lq7O0$-%@dW0m"
"hakan.laden@edu.tbz.ch"|"t8Ogkf-0K3hkg-8ig1fS"
"marie-josee.hylands@edu.tbz.ch"|"BKGHWm-tv&6Pc-AZrWwz"
"zoe.kingshott@edu.tbz.ch"|"R9yMVF-Bu60%g-5XhnNA"
"josee.janous@edu.tbz.ch"|"RsFu6a-$bRNZZ-bdcAN9"
