"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"8N$zAw-as$BA8-OgPH7e"
"angele.edgecumbe@edu.tbz.ch"|"jzi4xi-uPiBMh-rE9IN8"
"zhi.andreasson@edu.tbz.ch"|"HFP%Pm-srTclG-6KBaho"
"judicael.koppeck@edu.tbz.ch"|"5%X$cs-DOyMpW-jHnTw8"
"berengere.capron@edu.tbz.ch"|"MY6KbZ-6EHNgy-0pP#bk"
"leonie.brosini@edu.tbz.ch"|"PColTR-m7apTH-HnVt6X"
"venus.garfit@edu.tbz.ch"|"$v$fS&-C#LFqL-gtLXhR"
"melina.janota@edu.tbz.ch"|"VtqimM-se%5aF-ONtPrz"
"laurene.bake@edu.tbz.ch"|"uWrUjv-A701SJ-5%a$SM"
"regine.dorkins@edu.tbz.ch"|"ebesue-G4APVy-TEC2Ia"
"cecile.moffet@edu.tbz.ch"|"tdM8Q5-LcXZZ4-ZG6Dal"
"maelann.labrone@edu.tbz.ch"|"p17qp9-tEwXo$-13HhWm"
"melinda.newbold@edu.tbz.ch"|"3vFt&k-UsFA28-NoDNGm"
"mans.itzhak@edu.tbz.ch"|"PtQt&d-jlTrx2-YjtrKq"
"melodie.pattlel@edu.tbz.ch"|"YF8GiE-8O5gPu-xzC8iE"
"celine.bonett@edu.tbz.ch"|"%oX4cY-HW$6Dd-e4d4ba"
"adelie.mcgreal@edu.tbz.ch"|"v2OD2z-Z4AyEc-00OnQE"
"helene.soldan@edu.tbz.ch"|"g6zI5N-Y7YT9G-48iHGP"
"michele.cluer@edu.tbz.ch"|"snEChT-bLkRFF-fZ5CFi"
"maeline.mueller@edu.tbz.ch"|"j@f&&I-#6OMOD-k%S5cm"
"maelann.benedito@edu.tbz.ch"|"UYWUtO-M2kO&D-fztgQC"
"nuo.gransden@edu.tbz.ch"|"Nz@WcL-D#ytGp-Mmh$No"
"berengere.stainton@edu.tbz.ch"|"vUA#d9-SgtM#d-yYTBYS"
"wa.sabater@edu.tbz.ch"|"beE8v$-oCQaRz-SkFfuG"
"anais.cochran@edu.tbz.ch"|"%Fry$u-NT&gDr-gI$c5y"
"gerald.bessant@edu.tbz.ch"|"a8YV5v-SExCX0-QU8Kdu"
"ruo.coffin@edu.tbz.ch"|"ZDEu$W-UKp5Ss-wkEsQg"
"melodie.mustill@edu.tbz.ch"|"9gLi7$-z@2X@r-5mhZxJ"
"ruo.stanesby@edu.tbz.ch"|"Wdg$s#-Q9uhXw-UKzk8y"
"noemie.antognelli@edu.tbz.ch"|"YbGkpb-0vwdMD-4K7QPM"
