"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"G@rpBb-5%wrCl-i$f0x5"
"angele.edgecumbe@edu.tbz.ch"|"8X@rpW-oRoJD6-sjnvSo"
"zhi.andreasson@edu.tbz.ch"|"F7lnFL-gxJo&y-NkD7F8"
"judicael.koppeck@edu.tbz.ch"|"0iHMSy-VIK1S3-MKvxgn"
"berengere.capron@edu.tbz.ch"|"jfaJTa-d4bl7x-aDNQ5d"
"leonie.brosini@edu.tbz.ch"|"7Q0g$$-tsz8fg-u#6H#2"
"venus.garfit@edu.tbz.ch"|"&D7ISF-cBRsKh-FghWk2"
"melina.janota@edu.tbz.ch"|"U9Ss@h-CNoc%R-N8cc%m"
"laurene.bake@edu.tbz.ch"|"vCGSbt-pGUZLI-nm#pvi"
"regine.dorkins@edu.tbz.ch"|"ovXY$y-flCAZ%-$XKMeU"
"cecile.moffet@edu.tbz.ch"|"6@tQ$k-wSwON7-Kb4@5i"
"maelann.labrone@edu.tbz.ch"|"hDldJE-%AYUe0-aJIk&k"
"melinda.newbold@edu.tbz.ch"|"dp4kfj-xd%58A-yaURpO"
"mans.itzhak@edu.tbz.ch"|"jGMu0M-YGk0M#-JnOkzC"
"melodie.pattlel@edu.tbz.ch"|"azUwNf-D7x0#x-1eG$oQ"
"celine.bonett@edu.tbz.ch"|"uykoSE-2xl8D@-MROwAG"
"adelie.mcgreal@edu.tbz.ch"|"L2k3Y8-0kou29-YjCuBr"
"helene.soldan@edu.tbz.ch"|"T0HEO&-YV3jlu-ZGPSbL"
"michele.cluer@edu.tbz.ch"|"CTuP0d-YS%dWr-mQvtPa"
"maeline.mueller@edu.tbz.ch"|"YEcVzz-ESpv4i-ZRz27k"
"maelann.benedito@edu.tbz.ch"|"xyB#Oi-f7Bwza-i8uzHW"
"nuo.gransden@edu.tbz.ch"|"7PVZBa-Voig1N-C73lDf"
"berengere.stainton@edu.tbz.ch"|"1$&gt0-5UygFm-62qaaS"
"wa.sabater@edu.tbz.ch"|"QawqbW-Yzfa2o-I9ImPs"
"anais.cochran@edu.tbz.ch"|"JG$ANO-iZhvt9-TuzWyn"
"gerald.bessant@edu.tbz.ch"|"QKK5$s-PTuFHv-nlNSln"
"ruo.coffin@edu.tbz.ch"|"55pAM%-rdI95a-sTreTr"
"melodie.mustill@edu.tbz.ch"|"8q0DQs-iEya4Z-RnzzcU"
"ruo.stanesby@edu.tbz.ch"|"c0ztJF-$VHsxT-q8mNuw"
"noemie.antognelli@edu.tbz.ch"|"PLVBo5-M17Z%z-84HilJ"
"maelann.hughson@edu.tbz.ch"|"%SInB6-186VoA-eIheAW"
"milena.mieville@edu.tbz.ch"|"gG9pax-Tj3R6W-V$6Ksf"
"mailys.chamberlin@edu.tbz.ch"|"glrODg-a9O&xb-gxKq&A"
"nadege.tomalin@edu.tbz.ch"|"OpU802-Eqi9t6-elKfg1"
"oceane.omara@edu.tbz.ch"|"eQCpRV-2JtM6w-pcNsez"
"cecile.aguirrezabala@edu.tbz.ch"|"GpAh33-3tGs51-NikYMj"
"maella.gwillim@edu.tbz.ch"|"BVTqm#-uQdIbQ-pHq8AV"
"lea.mcgahey@edu.tbz.ch"|"uaQ6S2-BBH9nS-QuqZqb"
"laurene.hagerty@edu.tbz.ch"|"iwvq@A-i64uiP-i#&@t7"
"dorothee.link@edu.tbz.ch"|"@lbOEb-tGqjKZ-S9zxP#"
"clementine.kynsey@edu.tbz.ch"|"oPcy5l-SfVupL-8JXhI8"
