"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"LAzNCY-h$ZR1S-K4Dn0r"
"angele.edgecumbe@edu.tbz.ch"|"8vG9e3-vFqX2G-8sc&8T"
"zhi.andreasson@edu.tbz.ch"|"0pPxq9-MTZXEG-xwHdWV"
"judicael.koppeck@edu.tbz.ch"|"PGEBQl-4fkEVJ-ckPOsD"
"berengere.capron@edu.tbz.ch"|"NaMdXj-3ceAY&-lKVD$r"
"leonie.brosini@edu.tbz.ch"|"&X&MzQ-RxEu%M-d%vMxD"
"venus.garfit@edu.tbz.ch"|"75ShB1-Go2IAY-NnJ6BM"
"melina.janota@edu.tbz.ch"|"4E%a6v-pnd0nD-ytkR7n"
"laurene.bake@edu.tbz.ch"|"&6Hh4g-P88oOS-cx$YGE"
"regine.dorkins@edu.tbz.ch"|"ooNXCi-dXRkgf-hIbkWt"
"cecile.moffet@edu.tbz.ch"|"4gxx3j-RjZ2DS-JwPTv1"
"maelann.labrone@edu.tbz.ch"|"xrTECE-VvZgVG-mnR%DH"
"melinda.newbold@edu.tbz.ch"|"YR&2@l-#Z19x&-%LNlV9"
"mans.itzhak@edu.tbz.ch"|"vpEXT&-m5IBTi-%y25dT"
"melodie.pattlel@edu.tbz.ch"|"M7gS8x-06MdmL-P964vr"
"celine.bonett@edu.tbz.ch"|"DLAM1v-Az3mUc-1zk#YA"
"adelie.mcgreal@edu.tbz.ch"|"N&X9tB-Cy2KGE-AceeSj"
"helene.soldan@edu.tbz.ch"|"1TCqkQ-muA@rq-Y&ef60"
"michele.cluer@edu.tbz.ch"|"bC1y&3-bHwtKl-r#P3XA"
"maeline.mueller@edu.tbz.ch"|"QjuMzN-7D3ig9-Ill@8Z"
"maelann.benedito@edu.tbz.ch"|"Wg4otb-AL5fOm-Czbwen"
"nuo.gransden@edu.tbz.ch"|"cREMCu-l$cp#9-Ico@7h"
"berengere.stainton@edu.tbz.ch"|"Nbkkq5-64FdKx-vd0pW%"
"wa.sabater@edu.tbz.ch"|"fq1GjQ-mNS%SA-qVH4Ek"
"anais.cochran@edu.tbz.ch"|"y1ivhH-OZZdDC-fD4GjS"
"gerald.bessant@edu.tbz.ch"|"Qfvyj$-4PyQs7-%avzTQ"
"ruo.coffin@edu.tbz.ch"|"pzYVU$-r26VE6-cHuSe@"
"melodie.mustill@edu.tbz.ch"|"ZZEVm0-BVPXpI-j3YfF2"
"ruo.stanesby@edu.tbz.ch"|"3S%cQ%-xJoyFf-A6Js4$"
"noemie.antognelli@edu.tbz.ch"|"paXsiI-XP1wYs-VJFfl%"
"maelann.hughson@edu.tbz.ch"|"%3xVX4-cfA3Td-jcaY$a"
"milena.mieville@edu.tbz.ch"|"8VEbdI-ODBF%H-wHBMcQ"
"mailys.chamberlin@edu.tbz.ch"|"C5NYCm-jvDLW9-gN6WXN"
"nadege.tomalin@edu.tbz.ch"|"PJOvkl-aHCAKG-vSgzjF"
"oceane.omara@edu.tbz.ch"|"s4wqw0-DOetPU-hNCz8H"
"cecile.aguirrezabala@edu.tbz.ch"|"K0NwLO-Wowccv-cSU$SD"
"maella.gwillim@edu.tbz.ch"|"5m0XKj-Si6aSk-tFQEjV"
"lea.mcgahey@edu.tbz.ch"|"sOhyo%-%VWTg0-8x&YCY"
"laurene.hagerty@edu.tbz.ch"|"00k5ce-a0eX7n-MW2TeU"
"dorothee.link@edu.tbz.ch"|"&m#jAK-9wOJWa-3q#8Dm"
"clementine.kynsey@edu.tbz.ch"|"xwfShH-&u%u@w-UGeedD"
"lorene.smitherman@edu.tbz.ch"|"SP%yCK-LcdG&E-#aOPkp"
"cleopatre.klulicek@edu.tbz.ch"|"l#J9#k-&qZAYy-mzN@%w"
"laurene.castaneda@edu.tbz.ch"|"3gis5i-SuRfWZ-8ZRi0b"
"melia.constant@edu.tbz.ch"|"mFWDbM-mwHLXT-ZGfGSs"
"lucrece.clunie@edu.tbz.ch"|"kBJeJY-bc0#GS-R#qAvb"
"eleonore.mcmurthy@edu.tbz.ch"|"nlmkGH-iPaph$-Jh2G&#"
"melia.bevar@edu.tbz.ch"|"EZht&i-pK7yYm-uDUbt%"
"camelia.bontine@edu.tbz.ch"|"iNUNk&-Ed2BZW-fcdfr4"
"methode.jozefczak@edu.tbz.ch"|"bzldwj-5dpKmF-pEI&DI"
"audreanne.hinsche@edu.tbz.ch"|"PJP$W$-p#ukeT-FR$E3H"
"andree.varne@edu.tbz.ch"|"4NnrKd-LOTYCe-Hek5DO"
"marten.kinleyside@edu.tbz.ch"|"%z9kxG-8UEtyR-kreVuT"
"esteve.mcewan@edu.tbz.ch"|"FBG@Vb-%b&fpZ-Q0Ue7X"
"leane.dibbert@edu.tbz.ch"|"tbJRG3-reTnXw-O7tXdE"
"ma.thewlis@edu.tbz.ch"|"yhUHff-W377Nr-671U#c"
"clea.djurkovic@edu.tbz.ch"|"sshz7b-L0Vsgk-flzx%S"
"rachele.reburn@edu.tbz.ch"|"CsgePG-hyzR6E-YB85lq"
"gerald.gowling@edu.tbz.ch"|"1FUiSw-v$Xt$H-cAT@fq"
"cleopatre.jackson@edu.tbz.ch"|"GqCtzE-BYyWzx-jqx@Zi"
"desiree.haskins@edu.tbz.ch"|"mrbvFh-POGGvL-nD76G2"
"eleonore.longson@edu.tbz.ch"|"#3E@qA-7sM1pl-IilgRk"
"leane.dybell@edu.tbz.ch"|"hDUzga-cyRwAT-KrdYim"
"becassine.grzesiak@edu.tbz.ch"|"@i7LRm-w0YN9a-Zcvt0Q"
"marie-josee.pickin@edu.tbz.ch"|"ntJxUg-sS62@x-I%T8n7"
"marie-josee.roxby@edu.tbz.ch"|"C9kxI4-ZYb5NZ-q&$lHT"
"leonie.feenan@edu.tbz.ch"|"&EB#gP-O$Ue46-ak$iTL"
"valerie.ellum@edu.tbz.ch"|"Y@D@7p-#1PpmX-ROR@w#"
