"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"nQCdE&-KoOhO3-2&Wi0%"
"angele.edgecumbe@edu.tbz.ch"|"GOLaoU-uchh9S-6OfpP0"
"zhi.andreasson@edu.tbz.ch"|"VoGF6h-BcQgXe-F8bzzW"
"judicael.koppeck@edu.tbz.ch"|"HM%ZDf-%Iyx$k-$xr$KT"
"berengere.capron@edu.tbz.ch"|"Cfj7OQ-9nX3mi-3&foIC"
"leonie.brosini@edu.tbz.ch"|"P4P$MW-ijV&XM-dG3hrx"
"venus.garfit@edu.tbz.ch"|"0cWiCa-R&UNMA-%K&Uwl"
"melina.janota@edu.tbz.ch"|"hvrt&9-j$&QKl-1RG$W3"
"laurene.bake@edu.tbz.ch"|"JVrvNi-93&kYP-NsAmkw"
"regine.dorkins@edu.tbz.ch"|"8w&p75-&QAsoB-m6CHjp"
"cecile.moffet@edu.tbz.ch"|"lGhrsW-A%SYmV-R$TDSd"
"maelann.labrone@edu.tbz.ch"|"$xAkwW-K02wzF-P#eFEe"
"melinda.newbold@edu.tbz.ch"|"Kk2c24-2Fxq9b-$o8#m9"
"mans.itzhak@edu.tbz.ch"|"WTcEqF-DNYENB-SghtAp"
"melodie.pattlel@edu.tbz.ch"|"G%WJlT-7dtrCB-KIr5VR"
"celine.bonett@edu.tbz.ch"|"NtTH#L-6tInrs-EhJRPW"
"adelie.mcgreal@edu.tbz.ch"|"CtSdMA-CFNKAP-TNjD@X"
"helene.soldan@edu.tbz.ch"|"ctlskg-RbhdEU-dHI9qu"
"michele.cluer@edu.tbz.ch"|"jLjbtU-1xZZYA-$Cz9gX"
"maeline.mueller@edu.tbz.ch"|"zySU0q-3@WGn0-KI20&H"
"maelann.benedito@edu.tbz.ch"|"p5Ye2c-AoWNNf-Qu7onQ"
"nuo.gransden@edu.tbz.ch"|"63OFvM-mE9L%p-2yZjxY"
"berengere.stainton@edu.tbz.ch"|"9PA7Gi-O%hZr4-Z62C$h"
"wa.sabater@edu.tbz.ch"|"emekuZ-hIzLLe-Qb5HI6"
"anais.cochran@edu.tbz.ch"|"VdrqQN-y00qC2-OD533x"
"gerald.bessant@edu.tbz.ch"|"dmzN$K-oKFh0t-yUXsLX"
