"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"H8Tb3@-%SbqLr-geaUAj"
"angele.edgecumbe@edu.tbz.ch"|"6obtvT-QkJyeV-Ex9#Sc"
"zhi.andreasson@edu.tbz.ch"|"lpc#dT-3FeTPj-$B%cQ1"
"judicael.koppeck@edu.tbz.ch"|"sE2#QH-TvE#xX-$hhPMv"
"berengere.capron@edu.tbz.ch"|"7rqiIn-eA5yT4-#PUv8k"
"leonie.brosini@edu.tbz.ch"|"gdHcCE-xAnisx-cEhbYX"
"venus.garfit@edu.tbz.ch"|"KCNGra-NAgA09-WBByBk"
"melina.janota@edu.tbz.ch"|"0Am8FI-OQSOy&-VDedvj"
"laurene.bake@edu.tbz.ch"|"SzUp9u-CurPgu-&74o0Y"
"regine.dorkins@edu.tbz.ch"|"qaamtd-kMOKeS-qQPRpw"
"cecile.moffet@edu.tbz.ch"|"LxBCAR-CZqKaC-D&5QDa"
"maelann.labrone@edu.tbz.ch"|"EJs&v0-%pWtVW-DBzZzD"
"melinda.newbold@edu.tbz.ch"|"ifYTqn-YwCgjQ-Q&36zK"
"mans.itzhak@edu.tbz.ch"|"jzB2l8-rHsYx&-fSGwWb"
"melodie.pattlel@edu.tbz.ch"|"4agxfG-25rr$I-$Q&HUn"
"celine.bonett@edu.tbz.ch"|"#Ld#Me-aAxD8%-3Y6nOd"
"adelie.mcgreal@edu.tbz.ch"|"8AnOGZ-jGPzgY-1ytEmh"
"helene.soldan@edu.tbz.ch"|"R#Zjd4-iQQhss-c6RhIf"
"michele.cluer@edu.tbz.ch"|"svAYtK-weaWww-XP&t2Q"
"maeline.mueller@edu.tbz.ch"|"Ijt3@a-HqgzZt-Xtvnur"
"maelann.benedito@edu.tbz.ch"|"Y@6w86-v8hzf5-wg5VPX"
"nuo.gransden@edu.tbz.ch"|"QBCZ1D-SKYq2C-7E@fuh"
"berengere.stainton@edu.tbz.ch"|"598JkL-vdzKXq-Y8Ykc&"
"wa.sabater@edu.tbz.ch"|"jO1swP-1Xby62-2H3lpb"
"anais.cochran@edu.tbz.ch"|"wwVx$5-ezUlSv-d1GEJE"
"gerald.bessant@edu.tbz.ch"|"6$PI%d-nfmXbS-0lf5TG"
"ruo.coffin@edu.tbz.ch"|"hBx6Wi-qhc6hv-sy9G3G"
"melodie.mustill@edu.tbz.ch"|"aE46Ub-#C9t28-Bi#n%7"
"ruo.stanesby@edu.tbz.ch"|"f5qRBI-U$gtnU-kAdSna"
"noemie.antognelli@edu.tbz.ch"|"EkeNFb-JONcU@-HHJu%d"
"maelann.hughson@edu.tbz.ch"|"#Ot#9Y-SK#&Q5-svNkxW"
"milena.mieville@edu.tbz.ch"|"%RmKtC-vsWb#1-bq9PHR"
"mailys.chamberlin@edu.tbz.ch"|"hQZLW3-l@vTGx-F7gTol"
"nadege.tomalin@edu.tbz.ch"|"Q7&&KJ-MxYapk-wW4q7@"
"oceane.omara@edu.tbz.ch"|"@OpFc%-qV4ikJ-IhSd$D"
"cecile.aguirrezabala@edu.tbz.ch"|"f9wQh2-UFgX$0-$OI1$#"
"maella.gwillim@edu.tbz.ch"|"lrsRjO-R&CMdt-W@Q#1&"
"lea.mcgahey@edu.tbz.ch"|"7rjwj7-fIE@ra-Cb06&f"
"laurene.hagerty@edu.tbz.ch"|"Rss&6S-mSUSD3-VllQUj"
"dorothee.link@edu.tbz.ch"|"CNUbSk-LZYuao-BygW2f"
"clementine.kynsey@edu.tbz.ch"|"5N8#9f-zKLy6B-jnwtVe"
"lorene.smitherman@edu.tbz.ch"|"6bmVzw-VN4YlG-RlXESN"
"cleopatre.klulicek@edu.tbz.ch"|"FFkb09-%lPZ7A-VGGOuY"
