"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"HQ7TuN-8FB6pU-NftZ@&"
"angele.edgecumbe@edu.tbz.ch"|"7iZwVp-nQLDTx-X3CaEL"
"zhi.andreasson@edu.tbz.ch"|"dOYsFc-s3uBPb-#q9Osb"
"judicael.koppeck@edu.tbz.ch"|"PhOe$R-RHcKdK-TSwFR8"
"berengere.capron@edu.tbz.ch"|"Hgtwp5-%wGdjT-6eFXPL"
"leonie.brosini@edu.tbz.ch"|"l5OciK-$i54z#-%ADSA@"
"venus.garfit@edu.tbz.ch"|"qL#AvG-Srvbdf-FHJG5@"
"melina.janota@edu.tbz.ch"|"TVI@w7-Y4UeJA-yB2ekK"
"laurene.bake@edu.tbz.ch"|"ZBZh8Y-mYPXP$-1NQA9I"
"regine.dorkins@edu.tbz.ch"|"g4xei9-KKtl%d-q$7h&r"
"cecile.moffet@edu.tbz.ch"|"bPXdbM-x99WIr-G#adWw"
"maelann.labrone@edu.tbz.ch"|"EHKNfE-qnM3$$-5Ud@em"
"melinda.newbold@edu.tbz.ch"|"XId1@4-WJn0VY-koLNa4"
"mans.itzhak@edu.tbz.ch"|"2DAvfK-3X0yDZ-NKobB0"
"melodie.pattlel@edu.tbz.ch"|"h4HCZy-LiGH5f-&6kTIm"
"celine.bonett@edu.tbz.ch"|"sMkLb$-AIslv#-cJnxrR"
"adelie.mcgreal@edu.tbz.ch"|"0blewM-vCDqWY-@o7g9b"
"helene.soldan@edu.tbz.ch"|"XHFb9m-XZ@R&S-hUc7cH"
"michele.cluer@edu.tbz.ch"|"0p$WHY-sBF2JI-sE$OBS"
"maeline.mueller@edu.tbz.ch"|"yMIITt-hIz77%-RDTbuJ"
"maelann.benedito@edu.tbz.ch"|"99mi@X-O2sWX%-9ZQ5kd"
"nuo.gransden@edu.tbz.ch"|"5E4qkj-eVNPcJ-pYRYAO"
"berengere.stainton@edu.tbz.ch"|"6pU46A-1Jt2Ef-i7$sPD"
"wa.sabater@edu.tbz.ch"|"fpCtU@-ULp2Na-PgEzWu"
"anais.cochran@edu.tbz.ch"|"svW3Us-A1pLlz-eaLXbZ"
"gerald.bessant@edu.tbz.ch"|"jwFWbw-FX8WHh-lRNamI"
"ruo.coffin@edu.tbz.ch"|"Y2qlEg-7Kjmo0-&Qp7uL"
"melodie.mustill@edu.tbz.ch"|"X9KJQs-55TKQC-goO3E9"
"ruo.stanesby@edu.tbz.ch"|"JBWMtn-atl0zm-pQUHlQ"
"noemie.antognelli@edu.tbz.ch"|"CFhe7S-HV%MqI-AEmCQs"
"maelann.hughson@edu.tbz.ch"|"WWG9v#-rBS&u%-8CHa1f"
"milena.mieville@edu.tbz.ch"|"VGTpnv-EM6p45-0LNt9A"
"mailys.chamberlin@edu.tbz.ch"|"pshPGK-zH8HmW-GM8fmH"
"nadege.tomalin@edu.tbz.ch"|"f$YmkD-cI12SJ-wyi$XB"
"oceane.omara@edu.tbz.ch"|"1gqJPq-L0mFhi-DOxGvV"
"cecile.aguirrezabala@edu.tbz.ch"|"FzxueZ-XGitUm-b4sIjA"
"maella.gwillim@edu.tbz.ch"|"CyeOwx-Q#MBj9-nPBHqo"
"lea.mcgahey@edu.tbz.ch"|"wXK6rC-V3q7lT-cH&RNr"
"laurene.hagerty@edu.tbz.ch"|"LH3MGs-@AaMOC-2bwIF&"
"dorothee.link@edu.tbz.ch"|"2ZBn51-JpG6ph-eV49ny"
"clementine.kynsey@edu.tbz.ch"|"WGR&QO-6lyw7X-T5Bft6"
"lorene.smitherman@edu.tbz.ch"|"zMBC9V-QZHWZu-vpLqcW"
"cleopatre.klulicek@edu.tbz.ch"|"$SKDgB-3#Ke5v-8oWE$c"
"laurene.castaneda@edu.tbz.ch"|"mGcgfB-#et024-97Lzpp"
"melia.constant@edu.tbz.ch"|"@qxMJV-AaoYka-@Ys9iS"
"lucrece.clunie@edu.tbz.ch"|"4CtMT5-CKF6F2-%xHGzk"
"eleonore.mcmurthy@edu.tbz.ch"|"NVFet9-hA%L6E-jQ8bGE"
"melia.bevar@edu.tbz.ch"|"1gSN7r-pwa&Uo-azDbR4"
"camelia.bontine@edu.tbz.ch"|"ijWIo0-w#9HjG-Wm64Nl"
"methode.jozefczak@edu.tbz.ch"|"4JFKOj-yoAhbz-#rXUFO"
"audreanne.hinsche@edu.tbz.ch"|"Q47uhZ-xSdolF-Av$wQC"
"andree.varne@edu.tbz.ch"|"gC$7t6-vTbVcT-9WsO2l"
"marten.kinleyside@edu.tbz.ch"|"L#nZvh-O7xN$R-3FZwj%"
"esteve.mcewan@edu.tbz.ch"|"9VhONA-nuW#Eq-r65zY#"
"leane.dibbert@edu.tbz.ch"|"nXf#Q5-UKSNx@-7uy6IP"
"ma.thewlis@edu.tbz.ch"|"hJd%FI-Qm@nD1-mEb$26"
"clea.djurkovic@edu.tbz.ch"|"CrpQor-UAxs8z-udgMhI"
"rachele.reburn@edu.tbz.ch"|"RPH&cF-x4fCKW-&d8kIR"
"gerald.gowling@edu.tbz.ch"|"igGYiq-iZ5fet-E5tcQS"
"cleopatre.jackson@edu.tbz.ch"|"deLgPD-qF00lN-wD#lAF"
"desiree.haskins@edu.tbz.ch"|"kxjMI&-E@M0xh-BSIHNT"
"eleonore.longson@edu.tbz.ch"|"WWXdCu-Qt89%a-br3TtC"
"leane.dybell@edu.tbz.ch"|"kdJN9d-EtJLDW-CMzMP&"
"becassine.grzesiak@edu.tbz.ch"|"fv5qxT-l4DXLu-gCl%rs"
"marie-josee.pickin@edu.tbz.ch"|"8xhPca-3$hUhg-Q1opj1"
"marie-josee.roxby@edu.tbz.ch"|"pZwuAE-hgMBZA-1KSy3p"
"leonie.feenan@edu.tbz.ch"|"PIc32V-UN8W&0-NzNddW"
