"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"%x#UHp-7YoXQK-Cq%OIe"
"angele.edgecumbe@edu.tbz.ch"|"nH6vCP-FyqXsj-kQqz@J"
"zhi.andreasson@edu.tbz.ch"|"oE2Dfm-JAVAJQ-D7jcjI"
"judicael.koppeck@edu.tbz.ch"|"ntxq1s-Mkftu%-9NMcpS"
"berengere.capron@edu.tbz.ch"|"qu$@XM-R3oL$p-M7T7dH"
"leonie.brosini@edu.tbz.ch"|"djVhiT-G0bXwR-t6MBQz"
"venus.garfit@edu.tbz.ch"|"iS4L77-8@GQq6-mwBfkN"
"melina.janota@edu.tbz.ch"|"UxytwG-SeI@d6-VdrP$w"
"laurene.bake@edu.tbz.ch"|"HBHDXk-6U7sfJ-ZHAg6K"
"regine.dorkins@edu.tbz.ch"|"dPhFtf-z1%bRs-1uD92C"
"cecile.moffet@edu.tbz.ch"|"MMueyj-zW#y3$-or2%35"
"maelann.labrone@edu.tbz.ch"|"nbYL2t-NA@#iH-PGsdL$"
"melinda.newbold@edu.tbz.ch"|"t4A#Z7-jz0c3m-MyH2$R"
"mans.itzhak@edu.tbz.ch"|"NnZbn4-SOWCoW-UEAFBA"
"melodie.pattlel@edu.tbz.ch"|"iSfVm6-$J%G4o-#aqSRm"
"celine.bonett@edu.tbz.ch"|"llTCvl-WvO4y9-%ctrya"
"adelie.mcgreal@edu.tbz.ch"|"lN87uU-yC0Jcr-lUf$kb"
"helene.soldan@edu.tbz.ch"|"H@%iDF-2CY#0C-XFFk4t"
"michele.cluer@edu.tbz.ch"|"E&YQYo-onTOc1-Qty$SO"
"maeline.mueller@edu.tbz.ch"|"BBauRA-eVwPH%-6JDx%P"
"maelann.benedito@edu.tbz.ch"|"pqmM7J-tX4O4K-We%uq6"
"nuo.gransden@edu.tbz.ch"|"pAtDtZ-t@wHSU-s$imu1"
"berengere.stainton@edu.tbz.ch"|"u4UKhq-2Rz2L&-#hafLk"
"wa.sabater@edu.tbz.ch"|"Mwlqia-WJiA@0-PwHYSb"
"anais.cochran@edu.tbz.ch"|"C2#B4@-sU@UkX-2fcI2R"
"gerald.bessant@edu.tbz.ch"|"@IHi2S-mcDZS5-bs0M3H"
"ruo.coffin@edu.tbz.ch"|"#bMDnx-5qFu5Q-#rffnm"
"melodie.mustill@edu.tbz.ch"|"RvKfdZ-yiuFkc-aJy@mq"
"ruo.stanesby@edu.tbz.ch"|"Kp4g&o-l$qHuT-tgt6f8"
"noemie.antognelli@edu.tbz.ch"|"xT&hf6-NbNHA@-I8urGx"
"maelann.hughson@edu.tbz.ch"|"6Ps8tQ-CnG$EK-G1y@jR"
"milena.mieville@edu.tbz.ch"|"2I%dg9-Lf%DSw-kZk8X#"
"mailys.chamberlin@edu.tbz.ch"|"OZZvuD-@6Etfg-fp5yqW"
"nadege.tomalin@edu.tbz.ch"|"&b2Gr0-LPfWcj-8QTj2U"
"oceane.omara@edu.tbz.ch"|"fN&Uv8-W&#Xv#-noimtv"
"cecile.aguirrezabala@edu.tbz.ch"|"d6jw09-Tr8Nul-fWgaMu"
