"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"N1agPC-Nt4aOE-38tCyY"
"angele.edgecumbe@edu.tbz.ch"|"5OjUKI-KejDhF-r&phEz"
"zhi.andreasson@edu.tbz.ch"|"e945h0-BqrHkU-vVGgdh"
"judicael.koppeck@edu.tbz.ch"|"bnKcx7-pgp7j4-VJwcTm"
"berengere.capron@edu.tbz.ch"|"#B4fs2-UtaSEj-hb%J5g"
"leonie.brosini@edu.tbz.ch"|"c2hPFG-21cJ@Q-drQXah"
"venus.garfit@edu.tbz.ch"|"UMfs24-ARo@rA-2MXFSp"
"melina.janota@edu.tbz.ch"|"Rw@fJK-zyXKsX-J$TR&x"
"laurene.bake@edu.tbz.ch"|"josXov-Oskvel-rU&91f"
"regine.dorkins@edu.tbz.ch"|"QVH659-zTjBZh-I%u953"
"cecile.moffet@edu.tbz.ch"|"kO37Lw-ca7d66-Imh1t$"
"maelann.labrone@edu.tbz.ch"|"YFD6x%-OfvRU1-@$Pvrs"
"melinda.newbold@edu.tbz.ch"|"S8oW6D-B$FsDO-Uu#2%R"
"mans.itzhak@edu.tbz.ch"|"nq@BSs-y#14y2-rK0WxM"
"melodie.pattlel@edu.tbz.ch"|"0lNj4B-#MXYRp-ebX8E9"
"celine.bonett@edu.tbz.ch"|"zrz%j2-uqT4zK-J3To@S"
"adelie.mcgreal@edu.tbz.ch"|"XlsHkH-jrDc%b-SK$xDC"
"helene.soldan@edu.tbz.ch"|"40y8zF-4lJ&WB-mEu&pT"
"michele.cluer@edu.tbz.ch"|"nDv&4d-VkilHL-vH%pU4"
"maeline.mueller@edu.tbz.ch"|"&QXWjk-tSHd0X-a0D5bI"
"maelann.benedito@edu.tbz.ch"|"t96MAc-P46U7n-e@9kck"
"nuo.gransden@edu.tbz.ch"|"CJU8vz-DQ0q5z-2HaRmB"
"berengere.stainton@edu.tbz.ch"|"nga2n4-g6itn#-@b%@4Q"
"wa.sabater@edu.tbz.ch"|"tug0n8-zj#9Ex-&$b#RX"
"anais.cochran@edu.tbz.ch"|"EGXcfC-tl92Vb-NHMH9R"
"gerald.bessant@edu.tbz.ch"|"Qyasy#-Uc8A8C-JYJL%S"
"ruo.coffin@edu.tbz.ch"|"%Zi6cm-ouPrBg-TFaa3p"
"melodie.mustill@edu.tbz.ch"|"NjrOpp-#XyPj$-0G37sF"
"ruo.stanesby@edu.tbz.ch"|"OQQdH7-6ak@&e-v04P3N"
"noemie.antognelli@edu.tbz.ch"|"wk00we-xlmsab-A5G1OV"
"maelann.hughson@edu.tbz.ch"|"$YyTyB-V&NkQ0-yE1si%"
"milena.mieville@edu.tbz.ch"|"nQHNHt-DsW0TW-8K1wBk"
"mailys.chamberlin@edu.tbz.ch"|"3rkdt3-DqR9ZT-exNRKi"
"nadege.tomalin@edu.tbz.ch"|"G6XtLF-PgNvVv-ZHn0q$"
"oceane.omara@edu.tbz.ch"|"LWlzJC-$jgDBg-jetQh&"
"cecile.aguirrezabala@edu.tbz.ch"|"9jOKth-56HDMa-FTph8j"
"maella.gwillim@edu.tbz.ch"|"nhu%@K-sqgYkQ-ZNNQWB"
"lea.mcgahey@edu.tbz.ch"|"OMVkZV-7SEUJG-1cDRjR"
"laurene.hagerty@edu.tbz.ch"|"KHzP$Q-cUUTP6-HJA5u3"
"dorothee.link@edu.tbz.ch"|"rFxMGh-5o@JOB-Dv3&bq"
"clementine.kynsey@edu.tbz.ch"|"%$4Txc-Up@M%0-6$c7WU"
"lorene.smitherman@edu.tbz.ch"|"41PBR4-AZ5dRg-DXgQJp"
"cleopatre.klulicek@edu.tbz.ch"|"xOrdG#-CG9BNd-ASmgcO"
"laurene.castaneda@edu.tbz.ch"|"C2V523-ZR9ma3-NWU64W"
"melia.constant@edu.tbz.ch"|"j@Q$Fw-FrgmFm-k6tqDk"
"lucrece.clunie@edu.tbz.ch"|"%yv6xE-IwJnXA-MttvyH"
"eleonore.mcmurthy@edu.tbz.ch"|"b4#T3J-4&JyX#-ZrtfN6"
"melia.bevar@edu.tbz.ch"|"B3W0p9-FH75QE-XjR0Fy"
"camelia.bontine@edu.tbz.ch"|"L1@DTy-f6Lyfw-QddnM#"
"methode.jozefczak@edu.tbz.ch"|"r$R@0$-R5JVzq-i16Q9E"
"audreanne.hinsche@edu.tbz.ch"|"$NdYBs-w8I%2K-0H65Gz"
