"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"m1UKfj-4hE2WE-VDvACR"
"angele.edgecumbe@edu.tbz.ch"|"@bwM3a-xK23VK-DORpSf"
"zhi.andreasson@edu.tbz.ch"|"Cgtc@P-S1P&JK-ts3GNc"
"judicael.koppeck@edu.tbz.ch"|"KaGMRM-CpnYCr-Am#@v3"
"berengere.capron@edu.tbz.ch"|"RvZI8D-6gv6Zj-8y5JiH"
"leonie.brosini@edu.tbz.ch"|"jdItJR-elnV3P-jTWbqV"
"venus.garfit@edu.tbz.ch"|"T71ExE-SgPX2D-BdcSa1"
"melina.janota@edu.tbz.ch"|"Ojqkgy-3xRAu0-iHUmIH"
"laurene.bake@edu.tbz.ch"|"gHmD&@-JXQwAH-h&AziM"
"regine.dorkins@edu.tbz.ch"|"Hem$YE-TT0ZYf-YkYgce"
"cecile.moffet@edu.tbz.ch"|"m9Eqgz-sKMyFL-rEftIq"
"maelann.labrone@edu.tbz.ch"|"2oe58s-7PLb8Y-aY@4%E"
"melinda.newbold@edu.tbz.ch"|"9Hk9y5-ILI3Ee-3ih24W"
"mans.itzhak@edu.tbz.ch"|"bwEnvA-HAwuNY-EQJZz9"
"melodie.pattlel@edu.tbz.ch"|"4vEpNQ-&t8Fab-Q2&hb@"
"celine.bonett@edu.tbz.ch"|"1f%NvC-KE1h7F-gxNQ5U"
"adelie.mcgreal@edu.tbz.ch"|"%IEoP6-6C28T5-IXf&i3"
"helene.soldan@edu.tbz.ch"|"yuU90T-gqpBOC-O&YZRj"
"michele.cluer@edu.tbz.ch"|"VSvdAo-6$ok@s-R9l5sl"
"maeline.mueller@edu.tbz.ch"|"OlVsHx-tHfJLi-#xEjSs"
"maelann.benedito@edu.tbz.ch"|"FJt0On-Ez0gkj-0lAPdi"
"nuo.gransden@edu.tbz.ch"|"nqB#jd-s4hHHt-Q3nuHe"
"berengere.stainton@edu.tbz.ch"|"bttFnJ-sJ@2Jp-WiXqyG"
"wa.sabater@edu.tbz.ch"|"fVitKJ-646n6L-qFZCXd"
"anais.cochran@edu.tbz.ch"|"Xc0Ord-2##GtD-tYMVZV"
"gerald.bessant@edu.tbz.ch"|"MnmXjy-e59IGl-bqlVgk"
"ruo.coffin@edu.tbz.ch"|"l9W#YX-pZnB5v-uqi@e%"
"melodie.mustill@edu.tbz.ch"|"jet2wf-KQPN#1-vmrKH6"
"ruo.stanesby@edu.tbz.ch"|"$OXaO1-BoR2v5-T2Z@rG"
"noemie.antognelli@edu.tbz.ch"|"vg0xyM-Q&INBL-KVv1f0"
"maelann.hughson@edu.tbz.ch"|"86EM5I-mXfpo&-Gg98JS"
"milena.mieville@edu.tbz.ch"|"pV&VHM-TgeuyN-W6br5t"
"mailys.chamberlin@edu.tbz.ch"|"gmF&o4-$Pu#FX-6mtKfB"
"nadege.tomalin@edu.tbz.ch"|"rO0kfD-NuoNNG-Qf0CGh"
"oceane.omara@edu.tbz.ch"|"x4Keir-TGVbQA-FGhoIJ"
"cecile.aguirrezabala@edu.tbz.ch"|"vY2tl0-ZqpXqV-%NkaIL"
"maella.gwillim@edu.tbz.ch"|"RIIe3y-89QeIX-&qi@V6"
"lea.mcgahey@edu.tbz.ch"|"VrMwPg-yKNK4B-Nb0REl"
"laurene.hagerty@edu.tbz.ch"|"tbUQqj-hxb30M-ZTTIn2"
"dorothee.link@edu.tbz.ch"|"%W1Ukg-uhVisO-qQg6Ha"
"clementine.kynsey@edu.tbz.ch"|"j17l@1-H76cqe-d4Kgot"
