"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"XbNX5p-YcnI%K-YBK48z"
"angele.edgecumbe@edu.tbz.ch"|"xkEQmi-zzFsLA-SmTfgv"
"zhi.andreasson@edu.tbz.ch"|"2qUarp-GU#xJD-nThVOE"
"judicael.koppeck@edu.tbz.ch"|"boZf9v-@50pxY-ksq9Ux"
"berengere.capron@edu.tbz.ch"|"F8$wLm-FZ26Ec-E#GJnw"
"leonie.brosini@edu.tbz.ch"|"7KVZKL-aaZs$W-Vb3gQq"
"venus.garfit@edu.tbz.ch"|"EzoVAb-JWa$1y-lJty1#"
"melina.janota@edu.tbz.ch"|"AG8nRV-D3q9ZA-%S3%DB"
"laurene.bake@edu.tbz.ch"|"UUlsn@-oJLbay-hiWuRm"
"regine.dorkins@edu.tbz.ch"|"LazZly-wrq&Br-WtA@Cd"
"cecile.moffet@edu.tbz.ch"|"uN5csC-QExW77-h3EYiL"
"maelann.labrone@edu.tbz.ch"|"&BTym3-tz9CJh-dgpHtc"
"melinda.newbold@edu.tbz.ch"|"#n1VqR-4u260B-pCn$HQ"
"mans.itzhak@edu.tbz.ch"|"WWw2q@-8Pt4KQ-80bS99"
"melodie.pattlel@edu.tbz.ch"|"qBCQQB-aRA%$&-wQPC%a"
"celine.bonett@edu.tbz.ch"|"V4LH3o-iG5Xm0-Se7fdJ"
"adelie.mcgreal@edu.tbz.ch"|"6F$YrT-4sDU19-OWlyn$"
"helene.soldan@edu.tbz.ch"|"%RVF3Q-RJ5Bpo-Yuf$rH"
"michele.cluer@edu.tbz.ch"|"F6wTTv-IZ5xVx-uhKjCG"
"maeline.mueller@edu.tbz.ch"|"@Er$HS-e&Jocw-xMf3SP"
"maelann.benedito@edu.tbz.ch"|"dw8q&i-g4ZXLX-LBIQeY"
"nuo.gransden@edu.tbz.ch"|"VG8W@4-q$Q04A-vzFfpt"
"berengere.stainton@edu.tbz.ch"|"0wk%y%-L4AiRo-a4Qtfq"
"wa.sabater@edu.tbz.ch"|"$NMG#Q-caR$3%-jLjbpq"
"anais.cochran@edu.tbz.ch"|"2@YpUb-EFj1d7-5y9IQh"
"gerald.bessant@edu.tbz.ch"|"egJwNe-oQSWh5-5%68k#"
"ruo.coffin@edu.tbz.ch"|"SMkEdh-pRdc5#-Rn4mdP"
"melodie.mustill@edu.tbz.ch"|"YptqYY-mmmTxd-fy96uM"
"ruo.stanesby@edu.tbz.ch"|"rYVLFD-Q&wBC%-1SS6YW"
"noemie.antognelli@edu.tbz.ch"|"YzMtRZ-1IHOTp-nx5&yn"
"maelann.hughson@edu.tbz.ch"|"unjukF-bqdm3c-nKn39G"
