"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"hXxUQX-6Ee2b7-ejSfJQ"
"angele.edgecumbe@edu.tbz.ch"|"yrcbN7-KzsyNN-vX6IWh"
"zhi.andreasson@edu.tbz.ch"|"o3aoPA-WeR7RS-SyE@aU"
"judicael.koppeck@edu.tbz.ch"|"Lthwxw-VVqTdD-@YK6eZ"
"berengere.capron@edu.tbz.ch"|"JPZCvk-46Ca#e-628JJm"
"leonie.brosini@edu.tbz.ch"|"R3u1lB-H0M@0n-xJKbq%"
"venus.garfit@edu.tbz.ch"|"F4oUH%-#m%DJu-CgL%3$"
"melina.janota@edu.tbz.ch"|"cL8xty-x2479c-4&w&es"
"laurene.bake@edu.tbz.ch"|"oLeyR7-Ui0$5q-ZRvdNX"
"regine.dorkins@edu.tbz.ch"|"27VEzY-10jkn#-9NXWEa"
"cecile.moffet@edu.tbz.ch"|"potknX-dx4hLk-xfudbt"
"maelann.labrone@edu.tbz.ch"|"g$rTrT-b9I&Np-0i3GB7"
"melinda.newbold@edu.tbz.ch"|"EKw4tl-hQ12@R-eXO#wF"
"mans.itzhak@edu.tbz.ch"|"lmduak-VQFk%P-XYYQti"
"melodie.pattlel@edu.tbz.ch"|"FXCxSO-FfWbVa-NJ9bir"
"celine.bonett@edu.tbz.ch"|"JKM%@H-ijmOns-Q&37Ig"
"adelie.mcgreal@edu.tbz.ch"|"xM6FSN-1#Rmm$-hGw6H8"
"helene.soldan@edu.tbz.ch"|"YOjqzM-cv8TZ2-56N%vL"
"michele.cluer@edu.tbz.ch"|"2CpCBu-oTfQZr-pq8&$2"
"maeline.mueller@edu.tbz.ch"|"Mehky#-iFpI67-nA2oh1"
"maelann.benedito@edu.tbz.ch"|"kFay5o-c#whNe-PsvyzS"
"nuo.gransden@edu.tbz.ch"|"ev3v7z-cl3XBf-sdAMlq"
"berengere.stainton@edu.tbz.ch"|"9$i6aY-m3kXZW-mfMa0L"
"wa.sabater@edu.tbz.ch"|"kQ7W0R-z4fQ@J-9oH82F"
