"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"xB$ick-TtBCj$-fLaxHJ"
"angele.edgecumbe@edu.tbz.ch"|"SD3osb-eq6jlq-CA2UFY"
"zhi.andreasson@edu.tbz.ch"|"w1uvN$-#FWR3U-eW#3Dp"
"judicael.koppeck@edu.tbz.ch"|"3ytVsq-jOsLMg-iuw$Su"
"berengere.capron@edu.tbz.ch"|"%n%ba%-Ddw$p&-tA1NAV"
"leonie.brosini@edu.tbz.ch"|"UO9K8l-8i$K5t-1l#tbw"
"venus.garfit@edu.tbz.ch"|"7VNs%H-E0ku7e-H3kJid"
"melina.janota@edu.tbz.ch"|"XIPvFd-7M&6gT-8LK4Va"
"laurene.bake@edu.tbz.ch"|"iAXNKm-4b8GQ$-XqjELi"
"regine.dorkins@edu.tbz.ch"|"KD@#Ze-sUeqDL-EHdtVD"
"cecile.moffet@edu.tbz.ch"|"jwfC7#-aLqud1-k#AIbh"
"maelann.labrone@edu.tbz.ch"|"HVOyJ6-2L$gEG-Bxn2R9"
"melinda.newbold@edu.tbz.ch"|"pBxPxA-O9IfCG-GN82VA"
"mans.itzhak@edu.tbz.ch"|"b2BW#q-ICfaiI-bw1dl6"
"melodie.pattlel@edu.tbz.ch"|"m@jmKL-cbZc9A-TmOhIC"
"celine.bonett@edu.tbz.ch"|"XwchJp-Qxzo$S-qsi$bz"
"adelie.mcgreal@edu.tbz.ch"|"IWKLka-mpaDr8-jl$1%0"
"helene.soldan@edu.tbz.ch"|"KCmUY5-1Wxc1g-YDt&E@"
"michele.cluer@edu.tbz.ch"|"lNX74l-nuM9Vg-QTmSud"
"maeline.mueller@edu.tbz.ch"|"oUSm5S-0yghaj-ecsotp"
"maelann.benedito@edu.tbz.ch"|"feeuPD-HGXMJ$-eCvlRj"
"nuo.gransden@edu.tbz.ch"|"Oj3lL1-$S1uNy-rZshxO"
"berengere.stainton@edu.tbz.ch"|"r4izcN-eVAwR1-cj3YO@"
"wa.sabater@edu.tbz.ch"|"iPgQo1-4mKYTJ-ZoE5q7"
"anais.cochran@edu.tbz.ch"|"UCzdof-lC1Myw-Hl1b5g"
"gerald.bessant@edu.tbz.ch"|"Zq1KBq-N#bH4u-q3F$fa"
"ruo.coffin@edu.tbz.ch"|"Zl2vln-DXdE@X-6#1ebh"
"melodie.mustill@edu.tbz.ch"|"fTrmYQ-KI6n8a-H1owdS"
"ruo.stanesby@edu.tbz.ch"|"poHIbP-UiHRfH-M6MKN9"
"noemie.antognelli@edu.tbz.ch"|"fa$PwQ-#KaFXd-x3VqKd"
"maelann.hughson@edu.tbz.ch"|"wgbsd$-1BIIVR-6TcDC5"
"milena.mieville@edu.tbz.ch"|"Ev8&G2-9MmPB&-5cBM5K"
"mailys.chamberlin@edu.tbz.ch"|"yV3C9S-3b1mur-kgRVNv"
"nadege.tomalin@edu.tbz.ch"|"6@g2IA-lIUd8l-AVeohQ"
"oceane.omara@edu.tbz.ch"|"GIAC33-jWwOA@-4i&h#I"
"cecile.aguirrezabala@edu.tbz.ch"|"0@#5c9-#mqybx-Sj4IMt"
"maella.gwillim@edu.tbz.ch"|"3a6PWT-mD6$bb-P%KE7x"
"lea.mcgahey@edu.tbz.ch"|"d@gp90-5eW8BZ-g%P6cN"
"laurene.hagerty@edu.tbz.ch"|"mT&Ytm-HVJqDl-LP&#qF"
"dorothee.link@edu.tbz.ch"|"VjL0Jg-zzPkQQ-Ds3IGP"
"clementine.kynsey@edu.tbz.ch"|"Xd4Jts-yzoVo&-QGdm9N"
"lorene.smitherman@edu.tbz.ch"|"T9Ze6h-KI5Fge-pSq4Pe"
"cleopatre.klulicek@edu.tbz.ch"|"I9nJyY-3dwHdk-hYcIsd"
"laurene.castaneda@edu.tbz.ch"|"xXFX%D-Y5axBu-a6wdDf"
"melia.constant@edu.tbz.ch"|"daJyB3-HweHIM-U$C$uY"
"lucrece.clunie@edu.tbz.ch"|"4ZnIq#-grNk$%-NUnXhs"
"eleonore.mcmurthy@edu.tbz.ch"|"6c@8@3-txy%qw-wA4JkR"
"melia.bevar@edu.tbz.ch"|"AtguY8-V02o98-Lq1OwP"
"camelia.bontine@edu.tbz.ch"|"LEeLNj-fJK8cn-1nJzCk"
