"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"ahEpFx-k@ByRj-nPFbJP"
"angele.edgecumbe@edu.tbz.ch"|"pk$$ex-Ko2iyV-p6rqZy"
"zhi.andreasson@edu.tbz.ch"|"VdB3&q-HRF7T@-rBPVJZ"
"judicael.koppeck@edu.tbz.ch"|"KSGq#E-hWUHP2-24Po#Y"
"berengere.capron@edu.tbz.ch"|"dcy6@7-8K7bjC-ECTTNX"
"leonie.brosini@edu.tbz.ch"|"KgOS0&-j9Khtt-ZyWK%D"
"venus.garfit@edu.tbz.ch"|"MpDCy8-SKnfiB-PNZtkj"
"melina.janota@edu.tbz.ch"|"#HjyL$-s19U23-tcaicv"
"laurene.bake@edu.tbz.ch"|"K7haBj-%r%AaZ-f03KtE"
"regine.dorkins@edu.tbz.ch"|"MJdkNZ-b6UKkR-0PflSh"
"cecile.moffet@edu.tbz.ch"|"Y9psez-LkH8iG-gYRdkh"
"maelann.labrone@edu.tbz.ch"|"XXV3s#-ZV5Rd8-HZG1F&"
"melinda.newbold@edu.tbz.ch"|"zthxJM-enSBNU-g0g@iH"
"mans.itzhak@edu.tbz.ch"|"OwZPez-%m7fOi-7Z4iYL"
"melodie.pattlel@edu.tbz.ch"|"aju8$C-X3eeBS-o016FK"
"celine.bonett@edu.tbz.ch"|"UTXjwX-CF5xnc-LVbAnz"
"adelie.mcgreal@edu.tbz.ch"|"8IOqfF-6wPLOO-IhDo3E"
"helene.soldan@edu.tbz.ch"|"WLEO@d-&Pequ6-GQyYC4"
"michele.cluer@edu.tbz.ch"|"@FLzAp-8ild%u-lZ6EQ&"
"maeline.mueller@edu.tbz.ch"|"l6hBML-px7WPa-xy%#33"
"maelann.benedito@edu.tbz.ch"|"uhaQw5-HICMJh-NQJJ1d"
"nuo.gransden@edu.tbz.ch"|"FmqRB7-ZBTWko-hoDJRs"
"berengere.stainton@edu.tbz.ch"|"m4kN8j-bge31r-Gr8sDN"
"wa.sabater@edu.tbz.ch"|"b#vqKn-NPEY34-5w7kZa"
"anais.cochran@edu.tbz.ch"|"6mo3Xl-o#J#HJ-0loQeb"
"gerald.bessant@edu.tbz.ch"|"iNwnEi-9tZUjK-EralJW"
"ruo.coffin@edu.tbz.ch"|"7$chFR-UPO@7G-xORqCm"
"melodie.mustill@edu.tbz.ch"|"7UneST-Qo4cwa-1fE7OT"
"ruo.stanesby@edu.tbz.ch"|"fR3Lk8-Gy4BhG-n%PR6c"
"noemie.antognelli@edu.tbz.ch"|"yDoDvi-d4fVd7-9F@GNo"
"maelann.hughson@edu.tbz.ch"|"QC51C5-&7Jbr8-BYddB#"
"milena.mieville@edu.tbz.ch"|"dwHc9b-gCZH91-9pQ#uJ"
"mailys.chamberlin@edu.tbz.ch"|"NX@s7#-#%a5Px-kN6cOG"
"nadege.tomalin@edu.tbz.ch"|"WVR%PK-YqprR$-mHctqG"
"oceane.omara@edu.tbz.ch"|"%xsKK5-C#2k2V-LzJuZp"
"cecile.aguirrezabala@edu.tbz.ch"|"pURVfv-ZVXYjW-02$XXw"
"maella.gwillim@edu.tbz.ch"|"JzLnbu-3da5tz-j7i9UX"
"lea.mcgahey@edu.tbz.ch"|"rdZauP-wycE9D-xS6rZ4"
"laurene.hagerty@edu.tbz.ch"|"471OTe-3sCKo4-A&$Mze"
"dorothee.link@edu.tbz.ch"|"16pbHU-ECZ#vl-9yLDu6"
"clementine.kynsey@edu.tbz.ch"|"QwgxeN-VzDH9U-#&dq7p"
"lorene.smitherman@edu.tbz.ch"|"N&MjQj-EncliB-OTtZs&"
"cleopatre.klulicek@edu.tbz.ch"|"ca3&Ws-IsT&Al-znY0j0"
"laurene.castaneda@edu.tbz.ch"|"$vzWPv-9Zz2DS-gGVqF1"
"melia.constant@edu.tbz.ch"|"&qqdgn-06m1xH-f72zpl"
"lucrece.clunie@edu.tbz.ch"|"#lGPZF-tWGtAA-DXmuUy"
"eleonore.mcmurthy@edu.tbz.ch"|"NKJMoi-L#UjeW-kIRiCS"
"melia.bevar@edu.tbz.ch"|"OgCxyg-4B9g6x-Tjj9QH"
"camelia.bontine@edu.tbz.ch"|"rnI7ry-@mLg$r-OMmBFw"
"methode.jozefczak@edu.tbz.ch"|"U9CMqZ-BMiqQG-zzPvx4"
"audreanne.hinsche@edu.tbz.ch"|"r2RWxR-GBDh&c-m3Xqpo"
"andree.varne@edu.tbz.ch"|"k2AnfN-2h&1L@-d5U0sJ"
"marten.kinleyside@edu.tbz.ch"|"@N#EFa-iYgRsM-UxtFYg"
"esteve.mcewan@edu.tbz.ch"|"TWvoCT-5b5&@u-wkCujQ"
"leane.dibbert@edu.tbz.ch"|"f3tbZ7-A#cTyx-8Y8Kkf"
"ma.thewlis@edu.tbz.ch"|"wjFiqC-KbwOZa-RWJ1o8"
"clea.djurkovic@edu.tbz.ch"|"kFSryC-KW%vzs-ktGqNk"
"rachele.reburn@edu.tbz.ch"|"OpMVIC-V%9OiK-@$xONN"
"gerald.gowling@edu.tbz.ch"|"fGbBuI-DBKSt5-4ROP3j"
"cleopatre.jackson@edu.tbz.ch"|"zVedFJ-pbQCdd-haHPiH"
"desiree.haskins@edu.tbz.ch"|"0owY8$-p@M$q%-WAiKLA"
"eleonore.longson@edu.tbz.ch"|"4svX9H-kzmqEs-VjayJ&"
"leane.dybell@edu.tbz.ch"|"$hCMct-IVf8G0-UnmFTh"
"becassine.grzesiak@edu.tbz.ch"|"O3sBhj-GLtwv7-$Y%4og"
"marie-josee.pickin@edu.tbz.ch"|"Bf@MWh-#Q@gcW-mccvdH"
"marie-josee.roxby@edu.tbz.ch"|"7lOQ6N-UEunBK-Ht@t1l"
"leonie.feenan@edu.tbz.ch"|"RFwtpG-$wvFU6-#7kXkV"
"valerie.ellum@edu.tbz.ch"|"WXGzxx-RkGwdf-5RyREp"
"ju.caseri@edu.tbz.ch"|"KFloVS-9e@jMV-uAhJni"
"boerje.strangman@edu.tbz.ch"|"7@KXK1-tj7BRE-BKoudr"
"beatrice.ghidelli@edu.tbz.ch"|"gmaEtv-B80NMx-6@ljHv"
"da.jablonski@edu.tbz.ch"|"MxX7Cy-PZBMMJ-i5gC1x"
"uo.beveridge@edu.tbz.ch"|"d2WDsD-1ljy&j-$vUvA#"
"valerie.bestman@edu.tbz.ch"|"v6zO8v-MO3yFb-6yWNSA"
"marlene.pohls@edu.tbz.ch"|"CZRjAa-7UgNo4-J#HT5N"
"ma.nolda@edu.tbz.ch"|"@Rs&Eo-RSpe1c-qIsiGW"
"marlene.bisiker@edu.tbz.ch"|"keTQxY-AZ8MNR-APJy8P"
"estee.babon@edu.tbz.ch"|"7kajBL-3zqgb3-zZ#SKQ"
"simplifies.dmisek@edu.tbz.ch"|"0v5Bk@-9ctLUS-eZ98WC"
"selene.ganing@edu.tbz.ch"|"xx8P1t-SmKGlC-dUs0iB"
"meryl.penke@edu.tbz.ch"|"iF$AZ5-%IzHlT-MRYXRy"
"anais.rawcliff@edu.tbz.ch"|"SYP4z&-Q7BL&w-JzKszp"
"melina.andri@edu.tbz.ch"|"5CqM8m-@2gA0x-RFMBA#"
"audreanne.fodden@edu.tbz.ch"|"INgZ0l-81Es1S-@jAyEX"
"bjoern.spellesy@edu.tbz.ch"|"GjhFvk-cCy5Pr-EN#yW3"
"francoise.summerscales@edu.tbz.ch"|"zkLse#-KIt0LM-08o@jD"
"laurene.ashtonhurst@edu.tbz.ch"|"pVOaho-V1jXAo-Ku4Dat"
"valerie.petters@edu.tbz.ch"|"DZ5X@E-yiox7U-GEkDw%"
"anael.spenclay@edu.tbz.ch"|"3ZD0Av-b68fLV-zzX8Cn"
"stephanie.keech@edu.tbz.ch"|"Txs6SH-ni$r9Y-g0rfKk"
"ines.deveril@edu.tbz.ch"|"s2DzBE-jDftx0-gpXWW4"
"berenice.gelder@edu.tbz.ch"|"Hm0Jn2-PhBRSc-4aydpu"
"melanie.ofogerty@edu.tbz.ch"|"wS&Iid-j%0dd&-%V5gcw"
"frederique.canepe@edu.tbz.ch"|"ox5oF6-d8w8#x-VH9jy$"
"nuo.otton@edu.tbz.ch"|"j1fN#n-C4BXZK-7UrIyE"
"genevieve.trusler@edu.tbz.ch"|"wyM9Po-e$zmgf-9Iun4g"
"ju.boag@edu.tbz.ch"|"gWy8V2-&#0Mlr-WwSl@E"
"josephine.dilucia@edu.tbz.ch"|"Zrnuje-m#@VW$-yWCLY5"
"laurene.armsden@edu.tbz.ch"|"s15PxJ-xPrqYN-zSc3VB"
"becassine.griffe@edu.tbz.ch"|"5u82eD-3z5bvH-Pa10$r"
"alois.parres@edu.tbz.ch"|"S7bZMX-3ojN63-aMDOwY"
"cleopatre.gaffey@edu.tbz.ch"|"c0o@uy-K@mX0r-76J58Y"
"andre.stiger@edu.tbz.ch"|"OGepeA-xLRg1@-n@hYzq"
"beatrice.godleman@edu.tbz.ch"|"0SfZNK-#159ve-AJ6YE4"
"hakan.harrhy@edu.tbz.ch"|"&2bG1R-CejcBD-h9gd28"
"celestine.dagnan@edu.tbz.ch"|"2YyxWL-TMBV8l-@ujq6$"
"clemence.haggart@edu.tbz.ch"|"CeuD1r-uAvxSH-Hjvs4u"
"long.caban@edu.tbz.ch"|"Fuc95S-zL2INp-kNQKtt"
"gaetane.grimble@edu.tbz.ch"|"vVADi#-NlWq2L-n5Foeu"
"maelann.piwall@edu.tbz.ch"|"1mJev8-9kMPUB-yrQD7t"
"magdalene.loble@edu.tbz.ch"|"7Ej6Za-4pUzpp-7a&dbH"
"veronique.domaschke@edu.tbz.ch"|"v##use-FkhO$E-Q#b6OS"
"clea.herity@edu.tbz.ch"|"$ELnlz-YyloBw-BeJUTO"
"maelann.bambrough@edu.tbz.ch"|"bEDNsJ-Wxl4v%-7&P8%X"
"clea.goulstone@edu.tbz.ch"|"bL$NtF-7CequM-qMRjFw"
"renee.deleek@edu.tbz.ch"|"KJQ09n-iZXQls-$XqzC@"
"boerje.rudderham@edu.tbz.ch"|"O3ltA8-L8vozB-7mdcog"
"marylene.broune@edu.tbz.ch"|"35Xz3H-nQ1y$j-sDqYCt"
"nadege.mccuish@edu.tbz.ch"|"l5GP73-I39NjN-Poz1t$"
"anael.littleover@edu.tbz.ch"|"j%xdY@-J6eByD-JscZW1"
"lie.baume@edu.tbz.ch"|"93n33K-msA1p9-P$m@t9"
"maella.murrow@edu.tbz.ch"|"NFjqvg-R0uoqD-89pMbq"
"cleopatre.pettifor@edu.tbz.ch"|"4R8&M%-jAqwEv-uyETPK"
"geraldine.asker@edu.tbz.ch"|"EmVBat-3q9Hm6-VKjrvs"
"gaetane.smedmore@edu.tbz.ch"|"$lfGSJ-n5zLEX-rNahlW"
"meryl.blencoe@edu.tbz.ch"|"kSefou-jqDbAH-@d2hU9"
"aurelie.chastaing@edu.tbz.ch"|"5#$sbo-IJn#89-&daMV6"
"oceanne.marthen@edu.tbz.ch"|"8hHhZo-tij43t-UbiVb7"
"dorothee.burrill@edu.tbz.ch"|"%%flI#-MepjRY-d1qcWq"
"hakan.belden@edu.tbz.ch"|"GDgJk9-aRLs71-fs4$Vs"
"celine.brunning@edu.tbz.ch"|"sCWKQy-Kl5SyF-Wl4XSt"
"anael.lapides@edu.tbz.ch"|"Au#vc6-OcuSe5-zZrwdT"
"ruo.saffran@edu.tbz.ch"|"uyk54K-liK0Ty-2e$JXL"
"loic.gerretsen@edu.tbz.ch"|"raZSmV-WXiVCX-dDEuQh"
"rui.fitzer@edu.tbz.ch"|"$GAK@q-$%Et5J-DZk&Yb"
"annotee.ogers@edu.tbz.ch"|"MxXve8-aEU%@m-u8QhzY"
"boerje.bindin@edu.tbz.ch"|"#Jy@4V-aj5YTP-9q7NST"
"ma.cronchey@edu.tbz.ch"|"%V38et-zhQYM2-Ohb8kG"
"laurelie.baiyle@edu.tbz.ch"|"9zsTZP-tv@KnQ-dbZ@iB"
"dorothee.older@edu.tbz.ch"|"WQAUIC-Ikr8v#-h4xXex"
"laurena.wile@edu.tbz.ch"|"PkN@71-7#xr7X-B%#tkk"
"clemence.brito@edu.tbz.ch"|"LIXODy-Zbjgm%-myPVfi"
