"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"V0BAps-ekow6r-0Prt9f"
"angele.edgecumbe@edu.tbz.ch"|"1wka6I-45wQuC-YN@qs0"
"zhi.andreasson@edu.tbz.ch"|"pCwa4S-Asd72C-ydi62D"
"judicael.koppeck@edu.tbz.ch"|"Ggitx8-cELajo-tkJdU5"
"berengere.capron@edu.tbz.ch"|"h1bvH7-ZdwbLi-iSl72P"
"leonie.brosini@edu.tbz.ch"|"paH$cm-WXz8Dm-Sv%@VV"
"venus.garfit@edu.tbz.ch"|"M0p#xp-lBFAnv-fn0PGs"
"melina.janota@edu.tbz.ch"|"IHyumt-5kocx6-cSO1fQ"
"laurene.bake@edu.tbz.ch"|"SEhJn3-LT6V6i-xs%VCe"
"regine.dorkins@edu.tbz.ch"|"lSIKvQ-iyXCBb-0aqDLx"
"cecile.moffet@edu.tbz.ch"|"ohUNLc-w7Nz5p-KJ2&9k"
"maelann.labrone@edu.tbz.ch"|"YriHhR-7F1Jl1-8dsD$n"
"melinda.newbold@edu.tbz.ch"|"xguXkQ-gEh#og-pCIv0i"
"mans.itzhak@edu.tbz.ch"|"ylUVGk-DnvWlg-5pJ2dn"
"melodie.pattlel@edu.tbz.ch"|"RZQb$%-3&zHoc-lQ5yCS"
"celine.bonett@edu.tbz.ch"|"8pAbib-l$ojMi-&sTwPs"
"adelie.mcgreal@edu.tbz.ch"|"rDBAJo-Id1y2%-bjwKX$"
"helene.soldan@edu.tbz.ch"|"o9@pM#-H5fBia-m657lj"
"michele.cluer@edu.tbz.ch"|"fk@Hsj-i3$tdj-$fE#0q"
"maeline.mueller@edu.tbz.ch"|"OdtnVx-ur%wU5-je4N3%"
"maelann.benedito@edu.tbz.ch"|"Q7zaNN-&lfSlB-v6IXW&"
"nuo.gransden@edu.tbz.ch"|"mULqsP-i@lB#u-lGFO4&"
"berengere.stainton@edu.tbz.ch"|"aDowTm-mIV7mi-@e4w%t"
"wa.sabater@edu.tbz.ch"|"v$wlNd-0pPSsl-ZoJyaL"
"anais.cochran@edu.tbz.ch"|"PhbNBc-gZ7OIY-Zbl&ko"
"gerald.bessant@edu.tbz.ch"|"bKovSD-xl3utO-c72%DD"
"ruo.coffin@edu.tbz.ch"|"NyGTfb-vMv@Ja-2Hrm74"
"melodie.mustill@edu.tbz.ch"|"wdeF91-&gLySb-rsTa1P"
"ruo.stanesby@edu.tbz.ch"|"6K1pf2-0xOtyj-gw#rff"
"noemie.antognelli@edu.tbz.ch"|"HAJDIQ-Tlgz3%-aR%pNN"
"maelann.hughson@edu.tbz.ch"|"NkIqZ#-Em4Y07-AghEOT"
"milena.mieville@edu.tbz.ch"|"e2mbew-Qo%mO4-e0%EQp"
"mailys.chamberlin@edu.tbz.ch"|"Y4M&@Y-#jOW44-AWbnl6"
"nadege.tomalin@edu.tbz.ch"|"nZCDv4-VH0Cmq-u$MCRi"
"oceane.omara@edu.tbz.ch"|"EZJQQI-LTUvTi-Qa@wLW"
"cecile.aguirrezabala@edu.tbz.ch"|"W&BJmT-rWI7sq-3Ju82F"
"maella.gwillim@edu.tbz.ch"|"dxqKW7-l$zwaH-16B3NW"
"lea.mcgahey@edu.tbz.ch"|"zFI#oZ-6NPGng-WckO5C"
"laurene.hagerty@edu.tbz.ch"|"OzDIqr-vz3efD-&JPHzK"
"dorothee.link@edu.tbz.ch"|"B52HQ7-F85&vF-@cnfuA"
"clementine.kynsey@edu.tbz.ch"|"l30mAV-mtMj2C-lQFdSg"
"lorene.smitherman@edu.tbz.ch"|"kAC5eO-VlSk8v-mzYODy"
"cleopatre.klulicek@edu.tbz.ch"|"gkxaLk-j5Yy&o-H2d08H"
"laurene.castaneda@edu.tbz.ch"|"i@HSl1-p05S@J-3iKwAh"
"melia.constant@edu.tbz.ch"|"12BuJ8-9KQVka-FAtWMd"
"lucrece.clunie@edu.tbz.ch"|"vy%KAe-S$yQVR-J%%EsL"
"eleonore.mcmurthy@edu.tbz.ch"|"1u17b$-XGwSKo-VelGO1"
"melia.bevar@edu.tbz.ch"|"XUsL1U-TDrNiy-$xCMlg"
"camelia.bontine@edu.tbz.ch"|"kPEwJh-EK#MRw-rP2o6T"
"methode.jozefczak@edu.tbz.ch"|"G6RjAp-YVCLI@-@@U1ZF"
"audreanne.hinsche@edu.tbz.ch"|"PHM@eQ-h$8jOp-TUwTnl"
"andree.varne@edu.tbz.ch"|"PY%YkG-ynH$c#-6#dXIX"
"marten.kinleyside@edu.tbz.ch"|"7nsGeI-CGs1DD-NlxeZy"
"esteve.mcewan@edu.tbz.ch"|"KIlt#j-UBRidX-rlM$jv"
"leane.dibbert@edu.tbz.ch"|"hA@EFH-N$r0Wt-PQQVzg"
"ma.thewlis@edu.tbz.ch"|"Szl9F$-&dVrnL-hBTitb"
"clea.djurkovic@edu.tbz.ch"|"RZCciM-1M6Ok9-8Y6Czk"
"rachele.reburn@edu.tbz.ch"|"l46S5w-hmM%zn-0DKEAa"
"gerald.gowling@edu.tbz.ch"|"B#xcm9-X26vw3-1KpBDT"
"cleopatre.jackson@edu.tbz.ch"|"P4@Wmz-ubH1LI-R5iurU"
"desiree.haskins@edu.tbz.ch"|"biRju2-oIbKAk-QN65x3"
"eleonore.longson@edu.tbz.ch"|"zDJ4Ba-EpEsD9-iIt%$L"
"leane.dybell@edu.tbz.ch"|"Glklqh-uxping-wloP$X"
"becassine.grzesiak@edu.tbz.ch"|"uZw22n-muwzV#-Qzgi6h"
"marie-josee.pickin@edu.tbz.ch"|"50jRi8-UvwPZu-zojq9L"
"marie-josee.roxby@edu.tbz.ch"|"HLqZVP-yRSGWv-JdE@DX"
"leonie.feenan@edu.tbz.ch"|"qK7LQ7-kGoF%L-pd1D$U"
"valerie.ellum@edu.tbz.ch"|"ecXda1-$G9$rs-MwCFAw"
"ju.caseri@edu.tbz.ch"|"FsIQFu-H1gtfS-clyCZR"
"boerje.strangman@edu.tbz.ch"|"uCsND3-a&EJnp-DMcfY0"
"beatrice.ghidelli@edu.tbz.ch"|"TjUX2S-zPN9Qa-hvcMH6"
"da.jablonski@edu.tbz.ch"|"Mcbf&%-crLzDT-3fTPX4"
"uo.beveridge@edu.tbz.ch"|"YYOfbk-MJOZFp-oWQd%t"
"valerie.bestman@edu.tbz.ch"|"9KPHLK-719$4n-N3kQCo"
"marlene.pohls@edu.tbz.ch"|"PemWep-JE8JUL-pRLffH"
"ma.nolda@edu.tbz.ch"|"4V#H9V-rZ8HoD-GJaml3"
"marlene.bisiker@edu.tbz.ch"|"EtL1&N-Shj8GM-VnjH77"
"estee.babon@edu.tbz.ch"|"bqNi@5-VHh4Lw-rPAK7N"
"simplifies.dmisek@edu.tbz.ch"|"5rHPng-kqLdyZ-97YGnm"
