"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"GoGnry-ehBqi#-jQk7yo"
"angele.edgecumbe@edu.tbz.ch"|"E%NQrt-hPfBSv-1Txjap"
"zhi.andreasson@edu.tbz.ch"|"zi4Pdd-iaEpLQ-vXU8hb"
"judicael.koppeck@edu.tbz.ch"|"tFxGGn-5HG6#8-vOqsRi"
"berengere.capron@edu.tbz.ch"|"FksQzZ-dgl4G3-@qP#hf"
"leonie.brosini@edu.tbz.ch"|"DuKSym-4o2bjU-fIm%Yw"
"venus.garfit@edu.tbz.ch"|"vlG%xK-iIJI&L-FP9ZLZ"
"melina.janota@edu.tbz.ch"|"vxbuhr-qtP9F1-n6#Mb@"
"laurene.bake@edu.tbz.ch"|"1tJ1Uk-7lVh&W-&4KK6@"
"regine.dorkins@edu.tbz.ch"|"aKH4tr-G2l0Q3-hSapMV"
"cecile.moffet@edu.tbz.ch"|"rDsrZs-VUTJxa-#IsZvD"
"maelann.labrone@edu.tbz.ch"|"YbNywB-6%geHa-SxjgRv"
"melinda.newbold@edu.tbz.ch"|"Zz00ky-F6jbkB-24sarL"
"mans.itzhak@edu.tbz.ch"|"Tn$1tm-sRvz9C-ZIpG8@"
"melodie.pattlel@edu.tbz.ch"|"Il3jRV-yAw#2h-jBOtnA"
"celine.bonett@edu.tbz.ch"|"QasNwx-WrYXrN-QaHb2u"
"adelie.mcgreal@edu.tbz.ch"|"85gewG-HRi0jP-P2woAj"
"helene.soldan@edu.tbz.ch"|"sJ9k#4-fNl%o$-#jtBNC"
"michele.cluer@edu.tbz.ch"|"HUuZgT-nzIIXN-P2%Z2p"
"maeline.mueller@edu.tbz.ch"|"OXwt3L-OQxMF$-3ZKZDn"
"maelann.benedito@edu.tbz.ch"|"ekph3T-TdWTk%-G@z9l@"
"nuo.gransden@edu.tbz.ch"|"D1&4ki-1UsR%G-sQ6nAj"
"berengere.stainton@edu.tbz.ch"|"hIp17C-ZQd&qb-XG2nx5"
"wa.sabater@edu.tbz.ch"|"zwJHr3-Ewah5c-JRMOw6"
"anais.cochran@edu.tbz.ch"|"7wbHE4-%NdUr2-MWuq2%"
"gerald.bessant@edu.tbz.ch"|"5IseTn-jMsnGg-Mewz&H"
"ruo.coffin@edu.tbz.ch"|"R6tp6l-pFT4Aw-$hzJUe"
"melodie.mustill@edu.tbz.ch"|"OwC2iQ-OuWkiM-KI4che"
"ruo.stanesby@edu.tbz.ch"|"P1XCkY-T9xypg-nndSEw"
"noemie.antognelli@edu.tbz.ch"|"Kl2wsX-wAw1oU-Yt14xu"
"maelann.hughson@edu.tbz.ch"|"3vY#Ro-#6sT3p-MZ8&cs"
"milena.mieville@edu.tbz.ch"|"brsBSa-mBffOt-xGkzbN"
"mailys.chamberlin@edu.tbz.ch"|"45h2X6-uQ1X9Q-$xqQ%u"
"nadege.tomalin@edu.tbz.ch"|"LILF4b-9$8Zdk-ZJJN29"
"oceane.omara@edu.tbz.ch"|"#HrXkh-gS#CUB-AAOo7f"
"cecile.aguirrezabala@edu.tbz.ch"|"q5fGC4-9abN5%-HvQ1ZZ"
"maella.gwillim@edu.tbz.ch"|"K9qREt-6uZOPb-nplGop"
"lea.mcgahey@edu.tbz.ch"|"d0%pZr-FwWmyO-JNp5Cn"
"laurene.hagerty@edu.tbz.ch"|"#Aexn6-#$GVdA-c#ilN&"
"dorothee.link@edu.tbz.ch"|"I$9&dw-CJeDHq-shr5oc"
"clementine.kynsey@edu.tbz.ch"|"m7luHK-osmqO3-Ql#DO#"
"lorene.smitherman@edu.tbz.ch"|"3o2JLN-w@Vl6Y-GXSuPV"
"cleopatre.klulicek@edu.tbz.ch"|"%YezHn-U&@lku-5QbPEQ"
"laurene.castaneda@edu.tbz.ch"|"KLGFqj-vss&aV-#9UjYG"
"melia.constant@edu.tbz.ch"|"%ssDBJ-6OOb&r-fOBITp"
"lucrece.clunie@edu.tbz.ch"|"Z8kYB@-PwvO55-UZlcKO"
"eleonore.mcmurthy@edu.tbz.ch"|"59aIFN-lUDbVf-GW7aCH"
"melia.bevar@edu.tbz.ch"|"1pQenc-qg&$Jy-s$HihC"
"camelia.bontine@edu.tbz.ch"|"vjgKK%-42@p8Y-r0@n02"
"methode.jozefczak@edu.tbz.ch"|"wwOGBs-@mK5qC-e4gJR9"
"audreanne.hinsche@edu.tbz.ch"|"R6Hipf-2y%JgW-skjuRg"
"andree.varne@edu.tbz.ch"|"T@OVdf-JsAupQ-Vz6mWU"
"marten.kinleyside@edu.tbz.ch"|"Ciqxkx-seL7lE-HI9S7p"
"esteve.mcewan@edu.tbz.ch"|"wAIb$e-M399ql-nozEb5"
"leane.dibbert@edu.tbz.ch"|"JRA#PC-ORrYXG-n6P@UU"
"ma.thewlis@edu.tbz.ch"|"20l94J-4YSzkt-yTw8Cu"
"clea.djurkovic@edu.tbz.ch"|"9dg$Fm-$MmFkC-#2pIKG"
"rachele.reburn@edu.tbz.ch"|"MoSO#0-sUzVAc-F9D6YH"
"gerald.gowling@edu.tbz.ch"|"I#%lcH-slG2Vo-JnEpHm"
"cleopatre.jackson@edu.tbz.ch"|"AT3xQ7-jcRxKM-ixJRRa"
"desiree.haskins@edu.tbz.ch"|"FMM7m5-b%F7v&-4Py99F"
"eleonore.longson@edu.tbz.ch"|"r#z1Or-Cgh$Pd-U%V2A8"
"leane.dybell@edu.tbz.ch"|"sY1#$c-aTJt%@-@vrXxG"
"becassine.grzesiak@edu.tbz.ch"|"IRzbdG-CBVwrr-cTI9ZF"
"marie-josee.pickin@edu.tbz.ch"|"rJkhIX-oUleDs-4D$Ej6"
"marie-josee.roxby@edu.tbz.ch"|"c2oSTr-qy9Sy7-HBJ@tn"
"leonie.feenan@edu.tbz.ch"|"E3BKQe-LNu3RO-kQSz75"
"valerie.ellum@edu.tbz.ch"|"hICM59-pLaDJf-Q8PlPg"
