"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"LJkEOu-t7fU7l-hdVecY"
"angele.edgecumbe@edu.tbz.ch"|"fX4N80-beRlTF-CUlAmf"
"zhi.andreasson@edu.tbz.ch"|"$M2q10-DTQpRk-dPuGO%"
"judicael.koppeck@edu.tbz.ch"|"mMEISp-bA1xbx-ColL2r"
"berengere.capron@edu.tbz.ch"|"rv2Re2-qSAT4A-&@kWOo"
"leonie.brosini@edu.tbz.ch"|"BV8LEa-yjvUoR-9fKkIg"
"venus.garfit@edu.tbz.ch"|"pr&paP-nWSi$3-5&2Uzw"
"melina.janota@edu.tbz.ch"|"JmeaPe-I1dXzf-pAaqjw"
"laurene.bake@edu.tbz.ch"|"$pKT4O-zzVi$k-$KMSJP"
"regine.dorkins@edu.tbz.ch"|"Ju%4u7-I&5CPP-Z%sGUj"
"cecile.moffet@edu.tbz.ch"|"2kaB#9-C1i9zL-h3pR4h"
"maelann.labrone@edu.tbz.ch"|"x80O1L-DRW#mY-7Off@O"
"melinda.newbold@edu.tbz.ch"|"wse%kZ-QfWb8V-Hov7$n"
"mans.itzhak@edu.tbz.ch"|"TruULC-G6Smm%-zcHdrd"
"melodie.pattlel@edu.tbz.ch"|"eTJ0oQ-Y@Enji-zivYXl"
"celine.bonett@edu.tbz.ch"|"AWJ1F3-WOc$c3-yWDC9Y"
"adelie.mcgreal@edu.tbz.ch"|"FmnNsF-qf$Ga4-Xu&p$1"
"helene.soldan@edu.tbz.ch"|"Gcc3kB-gi&VZY-RtHSPD"
"michele.cluer@edu.tbz.ch"|"vsgBGe-kJjn6G-&aqINq"
"maeline.mueller@edu.tbz.ch"|"ac18Ov-frtZnT-rmcHMi"
"maelann.benedito@edu.tbz.ch"|"GgEqpB-GOD$Rk-vf$wnP"
"nuo.gransden@edu.tbz.ch"|"PYBn5l-NW7CpW-&52NjX"
"berengere.stainton@edu.tbz.ch"|"U%#UsV-jm3vuo-$gzL6h"
"wa.sabater@edu.tbz.ch"|"rpJyGM-LnFEAz-7CLF6n"
"anais.cochran@edu.tbz.ch"|"orR@hl-GsGOel-PLHyJC"
"gerald.bessant@edu.tbz.ch"|"JZig86-rLa1&W-NpvymR"
"ruo.coffin@edu.tbz.ch"|"ll2&4w-MyjCXp-WY3jwT"
"melodie.mustill@edu.tbz.ch"|"y%5$HE-LmF7zB-RctOrB"
"ruo.stanesby@edu.tbz.ch"|"RSDayg-S$g7mE-G$SdyY"
"noemie.antognelli@edu.tbz.ch"|"Fuw5Kb-DNuTSN-Q6kx49"
"maelann.hughson@edu.tbz.ch"|"6EKJQ@-io$t$C-Olh7ex"
"milena.mieville@edu.tbz.ch"|"EjTEFn-FaqupW-9pOTZ&"
"mailys.chamberlin@edu.tbz.ch"|"tGKASX-b0D&ud-$5jUgR"
"nadege.tomalin@edu.tbz.ch"|"OF4DG2-zRq6@C-Bkdpmn"
"oceane.omara@edu.tbz.ch"|"cijnzu-@cgkdy-dQu$PP"
"cecile.aguirrezabala@edu.tbz.ch"|"2fqaLx-0xq6hh-ua8opH"
"maella.gwillim@edu.tbz.ch"|"yB1srr-gogDUX-Dtl$$H"
"lea.mcgahey@edu.tbz.ch"|"2edXF&-yYxrxD-WjDopj"
"laurene.hagerty@edu.tbz.ch"|"XJGU#N-sxOBV5-QwybWK"
"dorothee.link@edu.tbz.ch"|"x47gm3-NBjHIx-OXbMyr"
"clementine.kynsey@edu.tbz.ch"|"xoGNtJ-kTm@aa-mSoGtA"
"lorene.smitherman@edu.tbz.ch"|"%3vjru-zLHxg$-vcZaQ&"
"cleopatre.klulicek@edu.tbz.ch"|"x&gnT@-Qfc$zr-Fmk0vq"
"laurene.castaneda@edu.tbz.ch"|"bm60qi-mMMMK$-Mx9M#g"
