"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"Q191Re-oMxP3F-@3&msH"
"angele.edgecumbe@edu.tbz.ch"|"wJVmi%-QqLBUx-t6hd20"
"zhi.andreasson@edu.tbz.ch"|"HLtO6&-S6JtIp-OdTNy9"
"judicael.koppeck@edu.tbz.ch"|"#5yM#U-@xzvc1-wYOYj9"
"berengere.capron@edu.tbz.ch"|"ZprTIV-sF$bZX-Eo0$Kp"
"leonie.brosini@edu.tbz.ch"|"Js&jR&-8dnXEi-B@UvWr"
"venus.garfit@edu.tbz.ch"|"vrpPDu-OYEbQt-8hpNM%"
"melina.janota@edu.tbz.ch"|"n0yzk0-&omZva-Q@h2AU"
"laurene.bake@edu.tbz.ch"|"hsuk#8-2QEt$5-6g4gLw"
"regine.dorkins@edu.tbz.ch"|"F$@464-5zg37N-ggTeFw"
"cecile.moffet@edu.tbz.ch"|"D0&rBX-xI0ssP-@CojYu"
"maelann.labrone@edu.tbz.ch"|"g0oiLf-9ykP25-YDoajB"
"melinda.newbold@edu.tbz.ch"|"hWznmm-ARzK%P-9PGNTi"
"mans.itzhak@edu.tbz.ch"|"2HXI#q-#780Fw-3BDna9"
"melodie.pattlel@edu.tbz.ch"|"4pt&KV-wQ08TG-EsLSJ0"
"celine.bonett@edu.tbz.ch"|"mwrMh5-P$MP&O-$OqK08"
"adelie.mcgreal@edu.tbz.ch"|"Hyt#u0-8#96fT-%5vw$K"
"helene.soldan@edu.tbz.ch"|"0nnaav-%OoG19-5Chp6U"
"michele.cluer@edu.tbz.ch"|"F2mBwd-qTDk27-x8ZUd6"
"maeline.mueller@edu.tbz.ch"|"im2PTX-mtDR#e-LNupm3"
"maelann.benedito@edu.tbz.ch"|"A6DW&k-KM#47R-i6%a%k"
"nuo.gransden@edu.tbz.ch"|"RWJ1Yr-SrBTho-q#W9O&"
"berengere.stainton@edu.tbz.ch"|"qSegxH-kH9%kn-xjZimy"
"wa.sabater@edu.tbz.ch"|"tm$6ky-R8v#ld-pNm5ec"
"anais.cochran@edu.tbz.ch"|"teOO92-VeIFHD-qU9xz$"
"gerald.bessant@edu.tbz.ch"|"6qvq9Y-2LEwa%-2$MsBt"
