"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"77SyM0-fUl4h7-86UI34"
"angele.edgecumbe@edu.tbz.ch"|"&jyK02-&z$Z#c-Vg48Eh"
"zhi.andreasson@edu.tbz.ch"|"GjxmI4-oob$#t-k@my4V"
"judicael.koppeck@edu.tbz.ch"|"AKNGj6-#QZb5W-jpZlTu"
"berengere.capron@edu.tbz.ch"|"ji2Zj#-%&hz0h-jPERa$"
"leonie.brosini@edu.tbz.ch"|"KLiEBb-4o2j2Z-g5EPtg"
"venus.garfit@edu.tbz.ch"|"49@qvl-FyOC$E-M71qb9"
"melina.janota@edu.tbz.ch"|"VtsMAm-w2kA6j-GfOxN$"
"laurene.bake@edu.tbz.ch"|"FRIpXX-G0IHZB-PeWVY5"
"regine.dorkins@edu.tbz.ch"|"3sHJZa-WwqQhp-6w0BLQ"
"cecile.moffet@edu.tbz.ch"|"jRyw5G-&CQqWe-BLef#s"
"maelann.labrone@edu.tbz.ch"|"RfRoYc-K2ScFA-m6O%rg"
"melinda.newbold@edu.tbz.ch"|"%%FeQW-FlOaI3-2JnNJk"
"mans.itzhak@edu.tbz.ch"|"xcj5wb-3CooiQ-M4Z@cp"
"melodie.pattlel@edu.tbz.ch"|"rs7Q8J-f1l2r@-lYW3f7"
"celine.bonett@edu.tbz.ch"|"6CRxVc-Zy0ba4-3H0K9z"
"adelie.mcgreal@edu.tbz.ch"|"VWm$u9-BwpD@c-53TPh%"
"helene.soldan@edu.tbz.ch"|"8gHL1N-#ksoR3-@1QAzP"
"michele.cluer@edu.tbz.ch"|"zVbHCe-Zy$C0V-#IF9Ow"
"maeline.mueller@edu.tbz.ch"|"VM8d70-HJ@sJD-SBr0Z1"
"maelann.benedito@edu.tbz.ch"|"oUflag-vjLziA-mQlC%c"
"nuo.gransden@edu.tbz.ch"|"ZpZvEO-Ij#Bf@-$YtGFX"
"berengere.stainton@edu.tbz.ch"|"nUpyA0-d1IDCc-aimhZt"
"wa.sabater@edu.tbz.ch"|"t#&1ij-uE0NdK-0TJJtW"
"anais.cochran@edu.tbz.ch"|"p18tSD-@gLPVW-$OiHvF"
"gerald.bessant@edu.tbz.ch"|"7DOceF-NPyAFH-D6YUXg"
"ruo.coffin@edu.tbz.ch"|"XIeh1b-p2iW1b-fFG%Gz"
"melodie.mustill@edu.tbz.ch"|"ncp10e-m0Locy-owzc$b"
"ruo.stanesby@edu.tbz.ch"|"VBz%PF-&lG@z4-n4mSum"
"noemie.antognelli@edu.tbz.ch"|"Yfu#dv-w1iZjv-obkjK9"
"maelann.hughson@edu.tbz.ch"|"Aw3%HI-fHkIYO-7gQ0x3"
"milena.mieville@edu.tbz.ch"|"lnvW0H-q5vAad-Xm$DKY"
"mailys.chamberlin@edu.tbz.ch"|"fTBAhX-YrR02%-sXyivh"
"nadege.tomalin@edu.tbz.ch"|"AnmGEG-ZITvBH-Uq5FeP"
"oceane.omara@edu.tbz.ch"|"ghy8T3-L8Wf1S-ap@wBC"
"cecile.aguirrezabala@edu.tbz.ch"|"uU2ETe-nxq0Ee-aN7bUF"
"maella.gwillim@edu.tbz.ch"|"#@N%kn-1x@MuK-7gjaE$"
"lea.mcgahey@edu.tbz.ch"|"GEJ7&m-PLsqBl-LKYcxy"
"laurene.hagerty@edu.tbz.ch"|"rLDCwd-sQQ4&X-5IVqbK"
"dorothee.link@edu.tbz.ch"|"60aT&&-mA#E&%-Nm5LD8"
"clementine.kynsey@edu.tbz.ch"|"du@oo%-dw%KIw-d48O#h"
"lorene.smitherman@edu.tbz.ch"|"%Z2qC$-Ac8GoZ-&vxZbK"
"cleopatre.klulicek@edu.tbz.ch"|"FB%T&X-r912y9-Y6Zw1D"
"laurene.castaneda@edu.tbz.ch"|"TaKXMd-4ElAKD-QK%yKy"
"melia.constant@edu.tbz.ch"|"6Tb6bg-Xy#nNR-SShiaX"
"lucrece.clunie@edu.tbz.ch"|"8sqH3s-npp1Bk-TMm3D$"
"eleonore.mcmurthy@edu.tbz.ch"|"GryL7Q-SuCn32-O9r4iv"
"melia.bevar@edu.tbz.ch"|"eLjYDJ-un&yZg-EkholV"
"camelia.bontine@edu.tbz.ch"|"GEF3Uo-lZ#AkD-&rbb3c"
"methode.jozefczak@edu.tbz.ch"|"ofl694-w0TYKW-tm48BM"
"audreanne.hinsche@edu.tbz.ch"|"RgdGQ&-&40Tpz-XgmLxU"
"andree.varne@edu.tbz.ch"|"&ZBZLB-fUgn$X-jn$B1Y"
"marten.kinleyside@edu.tbz.ch"|"sExnY6-$49wyN-UkEC3@"
"esteve.mcewan@edu.tbz.ch"|"&24fzr-vN2Dfr-rD6877"
"leane.dibbert@edu.tbz.ch"|"4eM6b6-Xu1ca#-63tQ95"
"ma.thewlis@edu.tbz.ch"|"jk5nQI-L7zwwo-967Rmw"
"clea.djurkovic@edu.tbz.ch"|"JvMAgy-V0Gi1M-Yj2@SF"
"rachele.reburn@edu.tbz.ch"|"csM1GF-lyOC9b-$#wRXW"
"gerald.gowling@edu.tbz.ch"|"dIq412-@seLlJ-9AWJ0z"
"cleopatre.jackson@edu.tbz.ch"|"XASSXT-Jx4n8h-yMADm6"
"desiree.haskins@edu.tbz.ch"|"8#r5Fn-6Dr%Y0-YZwtZL"
"eleonore.longson@edu.tbz.ch"|"GyOShE-BOybC$-OAXmF6"
"leane.dybell@edu.tbz.ch"|"vv2byk-R@ph9u-UYeYS9"
"becassine.grzesiak@edu.tbz.ch"|"bujyw5-DF@wXS-0AInVk"
"marie-josee.pickin@edu.tbz.ch"|"LpOa@t-vNkYlD-xAC6#G"
"marie-josee.roxby@edu.tbz.ch"|"xB6fQg-X2AbAU-ljssHT"
"leonie.feenan@edu.tbz.ch"|"OWpvMr-YyOWhd-b9J8df"
"valerie.ellum@edu.tbz.ch"|"O4BJlg-aUCDEY-gmH9am"
"ju.caseri@edu.tbz.ch"|"qw3jxa-53XZDt-lFHOym"
"boerje.strangman@edu.tbz.ch"|"SLpqys-5I2sbm-qpqmNZ"
"beatrice.ghidelli@edu.tbz.ch"|"Ayp7Hx-n9TRNJ-tHFzKJ"
"da.jablonski@edu.tbz.ch"|"W6afnE-FRKV09-zj$ubs"
"uo.beveridge@edu.tbz.ch"|"yCAA1o-a%jyAS-yHUGqx"
"valerie.bestman@edu.tbz.ch"|"0HpFp5-#3YoLA-Y#KNp6"
"marlene.pohls@edu.tbz.ch"|"gicBZJ-v7QUin-DJWWXW"
"ma.nolda@edu.tbz.ch"|"Heh2%p-rIML2J-XxrhnB"
"marlene.bisiker@edu.tbz.ch"|"8ANSXD-cT7%UI-v#uf4A"
"estee.babon@edu.tbz.ch"|"Zt5fB9-KC4GIv-ORSBda"
"simplifies.dmisek@edu.tbz.ch"|"6xS8m4-3&AtJ8-$Mrbf@"
"selene.ganing@edu.tbz.ch"|"8wh6$p-WB8miy-jVsaX5"
"meryl.penke@edu.tbz.ch"|"AXtjl%-%eTWSV-6u9nv0"
"anais.rawcliff@edu.tbz.ch"|"@nK5%Q-wDK19U-qUg5@G"
"melina.andri@edu.tbz.ch"|"MwjZCd-%gDAYj-1nxq29"
"audreanne.fodden@edu.tbz.ch"|"2J#mWq-TOOD&2-CRD%q%"
"bjoern.spellesy@edu.tbz.ch"|"F2&o8X-&QOSsT-L7OEo5"
"francoise.summerscales@edu.tbz.ch"|"CJKuvz-KwG5Qd-dHWjxb"
"laurene.ashtonhurst@edu.tbz.ch"|"YINsKO-xGg6Ji-AhqasR"
"valerie.petters@edu.tbz.ch"|"Yl5mW7-@5AflB-Nn&&mQ"
"anael.spenclay@edu.tbz.ch"|"gHul1Z-nlUD51-y@O%7X"
"stephanie.keech@edu.tbz.ch"|"uZ$bs8-2ysPm&-nDDuLD"
"ines.deveril@edu.tbz.ch"|"F&KkMq-kqNuTf-A7h0OD"
"berenice.gelder@edu.tbz.ch"|"s&e3@J-pnc3eV-eJb95@"
"melanie.ofogerty@edu.tbz.ch"|"LblnNS-HHNPQi-HLTRlR"
"frederique.canepe@edu.tbz.ch"|"sOeB6h-F5JQHc-Ff3dat"
"nuo.otton@edu.tbz.ch"|"3n9%1q-X4WSUm-wgHk90"
"genevieve.trusler@edu.tbz.ch"|"I1S$dm-zbJnMi-0DbzRu"
"ju.boag@edu.tbz.ch"|"Zr3iyq-RjeFkX-rdYCha"
"josephine.dilucia@edu.tbz.ch"|"8QpECw-RIbmyo-huD%Ft"
"laurene.armsden@edu.tbz.ch"|"Jo7Iuq-9DqZUN-vYdfRY"
"becassine.griffe@edu.tbz.ch"|"O%yENK-o65AtY-ipr2gQ"
"alois.parres@edu.tbz.ch"|"6AJuYm-Lx4lgr-$f#qrV"
"cleopatre.gaffey@edu.tbz.ch"|"yIJsCB-awv91W-NF8b$h"
"andre.stiger@edu.tbz.ch"|"JHBRnC-UP3mIn-Sy4IH4"
"beatrice.godleman@edu.tbz.ch"|"rw0i6C-gpUYN0-W9dV8J"
"hakan.harrhy@edu.tbz.ch"|"tnKSad-&zS1ky-vC1xny"
"celestine.dagnan@edu.tbz.ch"|"dk34iH-5P3Puw-wYQDJ4"
"clemence.haggart@edu.tbz.ch"|"h1Sji&-d2zDTa-M@NNMO"
"long.caban@edu.tbz.ch"|"kx45uZ-fztI5b-9LLZVn"
"gaetane.grimble@edu.tbz.ch"|"Xkb0cQ-bt1H3f-lnY%7#"
"maelann.piwall@edu.tbz.ch"|"cF8tpe-soTEhL-Inbtt@"
