"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"QAckKO-ejdn7&-uzqIMd"
"angele.edgecumbe@edu.tbz.ch"|"DBBY5s-RH2&d8-#aGd&b"
"zhi.andreasson@edu.tbz.ch"|"4tMK#M-6JT%Ww-2Mp%FF"
"judicael.koppeck@edu.tbz.ch"|"7Ymk@p-aXnq%c-opA25s"
"berengere.capron@edu.tbz.ch"|"zXfU3F-In5P9e-VEll%P"
"leonie.brosini@edu.tbz.ch"|"NAdMiK-wNLov5-6O8DqJ"
"venus.garfit@edu.tbz.ch"|"3XOCpX-GTJZYu-huCuM4"
"melina.janota@edu.tbz.ch"|"NZ37UB-&3Dhv@-EiDLK1"
"laurene.bake@edu.tbz.ch"|"ifUsKR-UGTA8C-NmmYTD"
"regine.dorkins@edu.tbz.ch"|"a7GAj8-V2PMqv-w9B%kh"
"cecile.moffet@edu.tbz.ch"|"Te$WN&-2Z3AVS-8LkdaJ"
"maelann.labrone@edu.tbz.ch"|"t%5suf-u@FgDp-Wtiu9p"
"melinda.newbold@edu.tbz.ch"|"P7R1J&-ovbG9C-BYXKXV"
"mans.itzhak@edu.tbz.ch"|"PVMT%O-aCd#9p-&MxwL9"
"melodie.pattlel@edu.tbz.ch"|"JP7B6Q-ox7KdE-Gq3quD"
"celine.bonett@edu.tbz.ch"|"6%6#AP-OKBxdm-ZCUaYV"
"adelie.mcgreal@edu.tbz.ch"|"0pvaau-ljD8FM-qW7@3#"
"helene.soldan@edu.tbz.ch"|"1Fq18%-ergT7i-eVtmDO"
"michele.cluer@edu.tbz.ch"|"tsrbDH-m63SFE-zFOemF"
"maeline.mueller@edu.tbz.ch"|"3kGNVQ-rk&1pR-KsTbmI"
"maelann.benedito@edu.tbz.ch"|"FxXs9H-$DSDdp-vacnsE"
"nuo.gransden@edu.tbz.ch"|"X@eI$t-zJAbp1-xOq0rq"
"berengere.stainton@edu.tbz.ch"|"QNvr$l-WeNWiA-5@WE17"
"wa.sabater@edu.tbz.ch"|"lsNFXo-SI3SqH-w7xzPo"
"anais.cochran@edu.tbz.ch"|"uVWh6v-9$6brQ-6NX20z"
"gerald.bessant@edu.tbz.ch"|"&qi1Qp-jRAjb6-SDhJ3Q"
"ruo.coffin@edu.tbz.ch"|"My$0wb-TfGqo%-e@gHYF"
"melodie.mustill@edu.tbz.ch"|"I@ww4h-0dyioL-v3f3gq"
"ruo.stanesby@edu.tbz.ch"|"Bj88gg-%l%96P-gThRRr"
"noemie.antognelli@edu.tbz.ch"|"xB@tJE-cda&$%-DfG@sQ"
"maelann.hughson@edu.tbz.ch"|"PYoerM-KEBTol-q8QiUj"
"milena.mieville@edu.tbz.ch"|"MpPgOu-r%HRFK-sZ$&pE"
"mailys.chamberlin@edu.tbz.ch"|"UYmFBW-#1avga-aYEEd2"
"nadege.tomalin@edu.tbz.ch"|"sp7u9Y-cJt$pP-dk37AW"
"oceane.omara@edu.tbz.ch"|"&sEHiL-eiLxsE-JSjOhD"
"cecile.aguirrezabala@edu.tbz.ch"|"lYjj&%-z0C$XT-Z6JheJ"
"maella.gwillim@edu.tbz.ch"|"tn1ra3-0yO6i6-yP$&oK"
"lea.mcgahey@edu.tbz.ch"|"h94Lt@-upQ$Lz-pWdzwo"
"laurene.hagerty@edu.tbz.ch"|"fiNZZw-BW#8PY-bsFGE&"
"dorothee.link@edu.tbz.ch"|"7MBwe0-9iPA#y-OFXbDl"
"clementine.kynsey@edu.tbz.ch"|"FUQ48F-&mOKvu-X5CfWP"
"lorene.smitherman@edu.tbz.ch"|"jgtbB6-WxvMOJ-LIs$b@"
"cleopatre.klulicek@edu.tbz.ch"|"5zDhII-OuG6uZ-6GwJO3"
"laurene.castaneda@edu.tbz.ch"|"KHX6Nm-H&OcN2-OLu0C0"
"melia.constant@edu.tbz.ch"|"D#6v%E-tnasYw-DNOe#e"
"lucrece.clunie@edu.tbz.ch"|"ZGBAhW-OH0qwt-SVW0x5"
"eleonore.mcmurthy@edu.tbz.ch"|"ZMRj&m-51$Bov-h$nZXG"
"melia.bevar@edu.tbz.ch"|"spQTgr-JlHdK7-EzIrFg"
"camelia.bontine@edu.tbz.ch"|"KRMs$b-JKRLvv-ptmmk2"
"methode.jozefczak@edu.tbz.ch"|"dI3ujO-NcMM2p-RfrV$Y"
"audreanne.hinsche@edu.tbz.ch"|"997ea5-il%BbD-k8TD5f"
"andree.varne@edu.tbz.ch"|"PHPiBl-YixuvW-YKkjn2"
"marten.kinleyside@edu.tbz.ch"|"6jcwei-aavD@f-tinGG7"
"esteve.mcewan@edu.tbz.ch"|"eV#0Nx-IGOyg5-ugVP&0"
"leane.dibbert@edu.tbz.ch"|"bPV994-@ORto5-@My3wl"
"ma.thewlis@edu.tbz.ch"|"rEuypg-tMoekm-37o4GX"
"clea.djurkovic@edu.tbz.ch"|"XCQ5OI-@RGALY-nYlU0z"
"rachele.reburn@edu.tbz.ch"|"lLvG1D-cCkp1o-ddpIDu"
"gerald.gowling@edu.tbz.ch"|"brRJ8O-1ND#3S-iDt5WZ"
"cleopatre.jackson@edu.tbz.ch"|"e$yEKc-RH5RdM-wVQvbb"
"desiree.haskins@edu.tbz.ch"|"uY4eWd-TRsHUh-lmjN#H"
"eleonore.longson@edu.tbz.ch"|"G3NrJt-VJi9FK-p$VzSG"
"leane.dybell@edu.tbz.ch"|"oW$hTf-#o7zX8-xS4$9q"
"becassine.grzesiak@edu.tbz.ch"|"hZL$RE-gn@R7U-y4zktM"
"marie-josee.pickin@edu.tbz.ch"|"jrPHI6-BIeSsB-c0#Rjb"
"marie-josee.roxby@edu.tbz.ch"|"DbABUB-d2bVpE-G6T&0O"
"leonie.feenan@edu.tbz.ch"|"nW7QV6-Ri$2W7-bV5A0D"
"valerie.ellum@edu.tbz.ch"|"6y5iWh-2RE4tP-fj0p2g"
"ju.caseri@edu.tbz.ch"|"jrgXTP-ug&jp4-3SbLfg"
"boerje.strangman@edu.tbz.ch"|"aExkOB-KOeiuj-qhp024"
"beatrice.ghidelli@edu.tbz.ch"|"&#hNmg-dlCHFX-@9wMHy"
"da.jablonski@edu.tbz.ch"|"8Nwsh1-IxGl&F-Si&y3J"
"uo.beveridge@edu.tbz.ch"|"MR2iLM-D5CjLy-wVI&g6"
"valerie.bestman@edu.tbz.ch"|"rNDsIU-4i1Blk-B$vsyn"
"marlene.pohls@edu.tbz.ch"|"UO05Q1-ZU3a7q-ydeA0#"
"ma.nolda@edu.tbz.ch"|"x#Suee-yNqmsC-nO#@Oe"
"marlene.bisiker@edu.tbz.ch"|"Z2g68h-d#ri3T-#kgNJY"
"estee.babon@edu.tbz.ch"|"PRauB6-dQoY2b-7hjc%R"
"simplifies.dmisek@edu.tbz.ch"|"tr@@XD-azX$Wc-y#HQdt"
"selene.ganing@edu.tbz.ch"|"sFO&6z-UzlCgW-i@%g&B"
"meryl.penke@edu.tbz.ch"|"JWfEoL-JzFHbR-c$bxFN"
"anais.rawcliff@edu.tbz.ch"|"5#VTax-MOb4$s-iEGPHc"
"melina.andri@edu.tbz.ch"|"u3qf2C-L#MN&9-bCWh#S"
"audreanne.fodden@edu.tbz.ch"|"hBeGZI-SAaUst-QiF2ip"
"bjoern.spellesy@edu.tbz.ch"|"3rmHbO-K4B16w-OU4a6Y"
"francoise.summerscales@edu.tbz.ch"|"WUAwtn-I#7GKi-XvO0$f"
"laurene.ashtonhurst@edu.tbz.ch"|"jsVlq$-T01XnJ-$bQ#Ny"
"valerie.petters@edu.tbz.ch"|"&aG3XN-njZl%H-GswIaF"
"anael.spenclay@edu.tbz.ch"|"n#4C5h-hcuOvz-DO9Vub"
"stephanie.keech@edu.tbz.ch"|"SXAwGv-zCkP0K-QhQeHf"
"ines.deveril@edu.tbz.ch"|"xf1LwE-Zx4&00-idJeeH"
"berenice.gelder@edu.tbz.ch"|"bD$ng3-z#AZlh-0%8cIu"
"melanie.ofogerty@edu.tbz.ch"|"8%speK-fNDfRC-gUq@%Z"
"frederique.canepe@edu.tbz.ch"|"ueWXtC-pKuXxg-D1#KDv"
"nuo.otton@edu.tbz.ch"|"bo@c3o-I#WNOh-NC9d&M"
"genevieve.trusler@edu.tbz.ch"|"ZPB8R9-nRNL6l-CeWiR&"
"ju.boag@edu.tbz.ch"|"7tVvoH-l8B9Li-#e59N#"
"josephine.dilucia@edu.tbz.ch"|"1pczJJ-C#iu7W-aPVGAi"
"laurene.armsden@edu.tbz.ch"|"@zsoYY-0sBoK7-Uivy4l"
"becassine.griffe@edu.tbz.ch"|"M$7wrC-%ByDOF-XvpKGE"
"alois.parres@edu.tbz.ch"|"U&l5cs-uFjGOG-I3@P5W"
"cleopatre.gaffey@edu.tbz.ch"|"uS8pc9-q2&58G-cnMEFG"
"andre.stiger@edu.tbz.ch"|"&xoStv-Uxajoy-duM32&"
"beatrice.godleman@edu.tbz.ch"|"kmMj&H-CpgE9C-dgHTxO"
"hakan.harrhy@edu.tbz.ch"|"N5l#r4-X00%wY-9#fUjN"
"celestine.dagnan@edu.tbz.ch"|"iW1wuj-ZNMDdq-xQr@De"
"clemence.haggart@edu.tbz.ch"|"Cp13rT-CXAGEt-IeeQBq"
"long.caban@edu.tbz.ch"|"OqOFkt-EN9iG3-Mb3keg"
"gaetane.grimble@edu.tbz.ch"|"o505p$-uELIPy-XjoEyK"
"maelann.piwall@edu.tbz.ch"|"AMCY7V-fzS@xc-Po@Xqs"
"magdalene.loble@edu.tbz.ch"|"pcL#@i-DD%fgc-u@PHDk"
"veronique.domaschke@edu.tbz.ch"|"q80dz4-OXzOLW-b0ClAY"
"clea.herity@edu.tbz.ch"|"qEN2t9-OzdP3L-cagEFp"
"maelann.bambrough@edu.tbz.ch"|"roEPDO-yzqe8N-nP5MKH"
"clea.goulstone@edu.tbz.ch"|"UKR@Ey-CuTSp$-5fHgXd"
"renee.deleek@edu.tbz.ch"|"voaq6d-nw8Qsf-ZH4A0V"
