"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"0woggp-ddg%rw-1YJz3o"
"angele.edgecumbe@edu.tbz.ch"|"BD7ux$-hSz5Ec-Kngmb2"
"zhi.andreasson@edu.tbz.ch"|"mi9Ao&-X1#SCQ-VS2UBS"
"judicael.koppeck@edu.tbz.ch"|"CPSJAF-vAX14p-9IftU7"
"berengere.capron@edu.tbz.ch"|"qQ68QR-Fl@BDB-mDbdTA"
"leonie.brosini@edu.tbz.ch"|"f0Sj8$-HKBZ3I-p5IV5M"
"venus.garfit@edu.tbz.ch"|"hjL2mc-p75rGO-#nMiuJ"
"melina.janota@edu.tbz.ch"|"eJx#n%-SsDCo5-4ZEap2"
"laurene.bake@edu.tbz.ch"|"2Tj@6u-sWNxy$-cK1864"
"regine.dorkins@edu.tbz.ch"|"XEn5qN-m$zzB9-Mg&jqZ"
"cecile.moffet@edu.tbz.ch"|"DFpotg-X4GmL0-JLLNGx"
"maelann.labrone@edu.tbz.ch"|"1fXEUH-IjIi2X-2IzkrI"
"melinda.newbold@edu.tbz.ch"|"ISvI$j-ruvMRm-hkU@3S"
"mans.itzhak@edu.tbz.ch"|"xyjOE5-$C@Vq5-p1rd4k"
"melodie.pattlel@edu.tbz.ch"|"HyV#HQ-PxlmUB-bWp76w"
"celine.bonett@edu.tbz.ch"|"X5e0Pp-PKO5H3-GS7SLv"
"adelie.mcgreal@edu.tbz.ch"|"D&POBH-v1jkdL-sOmmzI"
"helene.soldan@edu.tbz.ch"|"A%3ht1-6%Ty@1-naX&2%"
"michele.cluer@edu.tbz.ch"|"sD&USo-yD7BBm-J9Q$rk"
"maeline.mueller@edu.tbz.ch"|"&HkkVe-ILkI0K-Ab4W$Y"
"maelann.benedito@edu.tbz.ch"|"kO9HGM-8MhYj7-DMjq1s"
"nuo.gransden@edu.tbz.ch"|"q@Po8@-rdlqDg-vCYriA"
"berengere.stainton@edu.tbz.ch"|"4sCZW@-ry@%6%-QGfM2k"
"wa.sabater@edu.tbz.ch"|"4VndWn-#LsOQ7-5ve37Q"
"anais.cochran@edu.tbz.ch"|"i27b%z-z0QfoP-ctpCMd"
"gerald.bessant@edu.tbz.ch"|"&L6Ec3-qyCxAy-h6mMYl"
"ruo.coffin@edu.tbz.ch"|"GhZOp7-UzfWqY-hMQSsj"
"melodie.mustill@edu.tbz.ch"|"9igmNc-D0BEDo-yAUgQ5"
"ruo.stanesby@edu.tbz.ch"|"cAmAs9-Mprrag-axP7sU"
"noemie.antognelli@edu.tbz.ch"|"wYOVDC-S&zs$@-Ina0nZ"
"maelann.hughson@edu.tbz.ch"|"J%5JG8-1cGI2H-bMIoK@"
"milena.mieville@edu.tbz.ch"|"KLL0Ta-rX#3q@-GXqfH%"
"mailys.chamberlin@edu.tbz.ch"|"57Iug9-3yvItI-X%a3Vv"
"nadege.tomalin@edu.tbz.ch"|"bLBnOr-R$qfBx-HK4#bI"
"oceane.omara@edu.tbz.ch"|"sKgsRt-%fNTVD-TW4BiA"
"cecile.aguirrezabala@edu.tbz.ch"|"YM7jng-z4mShv-uYiFry"
"maella.gwillim@edu.tbz.ch"|"CrKex8-lWCL%3-4@8m8Q"
"lea.mcgahey@edu.tbz.ch"|"9SurfO-Rg@yEu-6rrecE"
"laurene.hagerty@edu.tbz.ch"|"4XIYuu-IOgt6b-yUow70"
"dorothee.link@edu.tbz.ch"|"jAu%TV-KbJnaA-pYySwi"
"clementine.kynsey@edu.tbz.ch"|"@xi4T@-VualJi-QX&#HE"
"lorene.smitherman@edu.tbz.ch"|"@Mn$3M-m59hU2-It%d7s"
"cleopatre.klulicek@edu.tbz.ch"|"i#ER98-AZb7Lo-HGgDln"
