"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"nN@8n%-lwMqpP-lLT2&4"
"angele.edgecumbe@edu.tbz.ch"|"oSF2w7-3bxqZd-TRfHJ3"
"zhi.andreasson@edu.tbz.ch"|"cZxJdE-savQ5n-pW7R8l"
"judicael.koppeck@edu.tbz.ch"|"vBXTlZ-IsPD1h-tRNVw%"
"berengere.capron@edu.tbz.ch"|"1rh&yI-%rByxt-5jpdCE"
"leonie.brosini@edu.tbz.ch"|"uqlSsa-#i7QkG-t01xG8"
"venus.garfit@edu.tbz.ch"|"4P1RZw-X4bpl6-Xtumap"
"melina.janota@edu.tbz.ch"|"7m84Yv-LSEskL-O8ZFW4"
"laurene.bake@edu.tbz.ch"|"XXEy7d-ksWDIE-pbi%Q9"
"regine.dorkins@edu.tbz.ch"|"c140FX-v%#ws2-q%lYRX"
"cecile.moffet@edu.tbz.ch"|"CGv0Uo-Td0AvD-#a2T8i"
"maelann.labrone@edu.tbz.ch"|"RWxoR%-3H2cdw-rn0fsk"
"melinda.newbold@edu.tbz.ch"|"18Zqrh-#&8c0J-pks&yp"
"mans.itzhak@edu.tbz.ch"|"VQQqhX-DBrbre-d3oFg5"
"melodie.pattlel@edu.tbz.ch"|"i5C&n4-c8ROl$-zSQBfs"
"celine.bonett@edu.tbz.ch"|"Oj%NFG-3kctoK-ysE%gn"
"adelie.mcgreal@edu.tbz.ch"|"dHXMVE-Ga5#fF-MW2h9L"
"helene.soldan@edu.tbz.ch"|"Ohy#NB-vgM0gC-hua&Rt"
"michele.cluer@edu.tbz.ch"|"vUJ4bg-R2qKxs-llrOFC"
"maeline.mueller@edu.tbz.ch"|"407oom-f5QKLl-gMF2$f"
"maelann.benedito@edu.tbz.ch"|"1@nzMe-hM#wpD-gWT8x3"
"nuo.gransden@edu.tbz.ch"|"nl7dhi-ZaUBwE-OY0hzf"
"berengere.stainton@edu.tbz.ch"|"l$Q3AL-NK@8mk-jqsgvr"
"wa.sabater@edu.tbz.ch"|"$ysc2l-bnyjds-8iwnOP"
"anais.cochran@edu.tbz.ch"|"YABM8R-FIvDe6-xDu0mx"
"gerald.bessant@edu.tbz.ch"|"sbCo8P-FxCKFz-TSH6w#"
"ruo.coffin@edu.tbz.ch"|"hOcYj5-fWY%8G-02CKjk"
"melodie.mustill@edu.tbz.ch"|"p9&9vR-#vm7KL-#e30v&"
"ruo.stanesby@edu.tbz.ch"|"nsL#Ut-CAash$-dFAWKw"
"noemie.antognelli@edu.tbz.ch"|"uvE6xN-dhB3&n-rHjeis"
"maelann.hughson@edu.tbz.ch"|"hs0@HK-CNzB8G-b72J#Q"
"milena.mieville@edu.tbz.ch"|"bj9KdQ-3H8GTL-XRUnWg"
"mailys.chamberlin@edu.tbz.ch"|"AB1dMu-gw4EnZ-yylpFa"
"nadege.tomalin@edu.tbz.ch"|"eIW0mY-PJjQZD-pR@VhG"
"oceane.omara@edu.tbz.ch"|"Z2Tw4I-4auMif-Yfmzpk"
"cecile.aguirrezabala@edu.tbz.ch"|"V9KUQ%-QXekSg-kp5@HO"
"maella.gwillim@edu.tbz.ch"|"u4INVl-zxLHCd-SyI1y%"
"lea.mcgahey@edu.tbz.ch"|"7TxOzb-08U6Qp-iW$Q#t"
"laurene.hagerty@edu.tbz.ch"|"WIcnW0-Ldzu7Y-4gQrhv"
"dorothee.link@edu.tbz.ch"|"SkaZvq-Tw@s42-bnQEY@"
"clementine.kynsey@edu.tbz.ch"|"P4Kp@5-XVEXy%-HgH8AY"
"lorene.smitherman@edu.tbz.ch"|"H72Dw&-Swemgh-q1Sxty"
"cleopatre.klulicek@edu.tbz.ch"|"0o@&5%-O%tqAm-L9&Qf2"
"laurene.castaneda@edu.tbz.ch"|"epGX%H-jBSduy-A3D8Fi"
"melia.constant@edu.tbz.ch"|"liHfLc-uek57s-d2H0Ar"
"lucrece.clunie@edu.tbz.ch"|"1g&9Yr-LQyO05-dkLJVx"
"eleonore.mcmurthy@edu.tbz.ch"|"8yoCos-#vj2IB-uG&7mS"
"melia.bevar@edu.tbz.ch"|"LCQ0P4-YsnGm6-vzk6VS"
"camelia.bontine@edu.tbz.ch"|"8AXDXt-19%#ZC-TirUEk"
"methode.jozefczak@edu.tbz.ch"|"uI5duv-kLF2mV-FTQkwD"
"audreanne.hinsche@edu.tbz.ch"|"b&oNrE-0Id0ff-cQySJx"
"andree.varne@edu.tbz.ch"|"I#9o%6-Y0bm7D-2Z#k0B"
"marten.kinleyside@edu.tbz.ch"|"YjRbOH-eqRDkw-FzVccy"
"esteve.mcewan@edu.tbz.ch"|"BmQGrA-5FIz8q-lRMqF4"
"leane.dibbert@edu.tbz.ch"|"gpEJjN-x5ghzL-RIU6Sg"
"ma.thewlis@edu.tbz.ch"|"LHJxE$-rYHu4D-1dabTv"
"clea.djurkovic@edu.tbz.ch"|"ehbyy$-Rdl@wH-bNx7oT"
"rachele.reburn@edu.tbz.ch"|"XEhqwf-kZv3jN-$tkg&@"
"gerald.gowling@edu.tbz.ch"|"wISBj%-iTJ0jU-oCQR5c"
"cleopatre.jackson@edu.tbz.ch"|"75TuTE-UU1IEp-ldBq5r"
"desiree.haskins@edu.tbz.ch"|"AqrWAT-BouwU7-sYAgtR"
"eleonore.longson@edu.tbz.ch"|"zQtznl-jXSMPC-nZKTTy"
"leane.dybell@edu.tbz.ch"|"dx2#VH-XWcU3u-2vQfDz"
"becassine.grzesiak@edu.tbz.ch"|"FYWQlU-FT8$ne-#a#HVl"
"marie-josee.pickin@edu.tbz.ch"|"KK2NLc-t0O8nx-Ssf8Qz"
"marie-josee.roxby@edu.tbz.ch"|"EGTs6z-@AXkzI-l0r2AC"
"leonie.feenan@edu.tbz.ch"|"VVuQb8-Yl7T9V-4@Hgz%"
"valerie.ellum@edu.tbz.ch"|"EqKXFc-SQyTvP-0r#c#F"
"ju.caseri@edu.tbz.ch"|"7a8%Yu-#hMcBJ-tJPEFK"
"boerje.strangman@edu.tbz.ch"|"Ug5Ka%-Zn%%81-66bEM8"
