"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"LFmzfx-6Q2@VG-ou%geC"
"angele.edgecumbe@edu.tbz.ch"|"CY%BmZ-WHC1PU-8BvOGv"
"zhi.andreasson@edu.tbz.ch"|"pV#hXK-Z$oxR@-wjv%C4"
"judicael.koppeck@edu.tbz.ch"|"3YVvUF-eehNvt-Vc&4Be"
"berengere.capron@edu.tbz.ch"|"LAH72b-uuDpHo-eoIQR@"
"leonie.brosini@edu.tbz.ch"|"ebGsKy-4uVUK%-GbGTAZ"
"venus.garfit@edu.tbz.ch"|"avUbwa-wxbAJI-H#V0IE"
"melina.janota@edu.tbz.ch"|"TCl&pc-ul%@7y-S&8V$z"
"laurene.bake@edu.tbz.ch"|"VNtt7&-baRRdo-DfhK1L"
"regine.dorkins@edu.tbz.ch"|"4K%Zy5-PIkvqj-dNhqgG"
"cecile.moffet@edu.tbz.ch"|"Rx#6LH-pnRN17-Dy2Zp0"
"maelann.labrone@edu.tbz.ch"|"G5y9ww-4ic5TL-xx2fsn"
"melinda.newbold@edu.tbz.ch"|"9L$#6l-$#tanV-t1aGRn"
"mans.itzhak@edu.tbz.ch"|"cokv2f-JbhXJr-CeZKix"
"melodie.pattlel@edu.tbz.ch"|"cMmXh%-AJ8L6&-EvL&#q"
"celine.bonett@edu.tbz.ch"|"s6TZLL-rI4x1#-nDwal#"
"adelie.mcgreal@edu.tbz.ch"|"6WI8Bx-oEj7IP-QUglxR"
"helene.soldan@edu.tbz.ch"|"&2WoU1-TKmm3Q-DDf6m$"
"michele.cluer@edu.tbz.ch"|"MseObZ-Of&Qvq-wqKruC"
"maeline.mueller@edu.tbz.ch"|"YNa%Po-jE9fMn-GvUDjI"
"maelann.benedito@edu.tbz.ch"|"M%kDbU-R$1NI8-Pj6jd#"
"nuo.gransden@edu.tbz.ch"|"WA5RoV-oI5ZMr-Bg1b6y"
"berengere.stainton@edu.tbz.ch"|"MREhs%-NE@M7Q-$UQH3Y"
"wa.sabater@edu.tbz.ch"|"no2KF0-oaKLbr-QkhJ&O"
"anais.cochran@edu.tbz.ch"|"2cUhIx-g4fLUY-NSj7ow"
"gerald.bessant@edu.tbz.ch"|"ixoYwV-k%dp5I-i2cb1I"
