"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"B8CvWk-IPludT-T%6Kp2"
"angele.edgecumbe@edu.tbz.ch"|"k5E7HX-mgDZbu-vAVEB$"
"zhi.andreasson@edu.tbz.ch"|"R6E1gH-Twk@fs-PH$LH2"
"judicael.koppeck@edu.tbz.ch"|"AtcB&F-lbR2i@-hBQ5uw"
"berengere.capron@edu.tbz.ch"|"bqnuif-RkVD#L-RHYHm7"
"leonie.brosini@edu.tbz.ch"|"i5@NbS-U2&ND6-yL3GnG"
"venus.garfit@edu.tbz.ch"|"H1NOpf-8E%%vo-@fQDV4"
"melina.janota@edu.tbz.ch"|"qivxYY-aeRDF6-5BT&QU"
"laurene.bake@edu.tbz.ch"|"ZbKCew-ZC4cpM-kyneIq"
"regine.dorkins@edu.tbz.ch"|"H6aiau-l35fGz-WLgzgq"
"cecile.moffet@edu.tbz.ch"|"G0DLLD-uF2bGQ-$u&0i7"
"maelann.labrone@edu.tbz.ch"|"ugQuxv-cBJcQt-@V$xVx"
"melinda.newbold@edu.tbz.ch"|"rC9QY5-kj0SFn-cB$g9P"
"mans.itzhak@edu.tbz.ch"|"0nxs&1-XQsfH0-iEzQqF"
"melodie.pattlel@edu.tbz.ch"|"gKIXUn-diWcn5-ig3db5"
"celine.bonett@edu.tbz.ch"|"RaiVcW-j$oNZd-IwdpFi"
"adelie.mcgreal@edu.tbz.ch"|"j8d&Eo-QLPH2#-$oyuR5"
"helene.soldan@edu.tbz.ch"|"zKtmMa-lsK#$$-tx%OBY"
"michele.cluer@edu.tbz.ch"|"ZWdgPu-zzBbmy-oRgf@b"
"maeline.mueller@edu.tbz.ch"|"cAmBHI-d#NHiD-Xj18A2"
"maelann.benedito@edu.tbz.ch"|"k1yL8a-cpLZBG-mhTNu$"
"nuo.gransden@edu.tbz.ch"|"shkjnk-$bzx8M-rWE7#D"
"berengere.stainton@edu.tbz.ch"|"d75I0Y-daME#h-j2Zw@Q"
"wa.sabater@edu.tbz.ch"|"r@yq7J-9VaJjM-h6jXqO"
"anais.cochran@edu.tbz.ch"|"zsn9VI-InN%9P-1Sh7nO"
"gerald.bessant@edu.tbz.ch"|"gN@tcD-BTPPdM-La#Ygh"
"ruo.coffin@edu.tbz.ch"|"XEa6qZ-ABts40-g0w9oS"
"melodie.mustill@edu.tbz.ch"|"Gw@e&V-J$mmSB-FoZXnA"
"ruo.stanesby@edu.tbz.ch"|"wgvI56-xmGqUZ-OBhgyq"
"noemie.antognelli@edu.tbz.ch"|"hq&CS&-$TAX9t-L6sU6m"
"maelann.hughson@edu.tbz.ch"|"h6HscX-@rhx8q-zUeYvK"
"milena.mieville@edu.tbz.ch"|"0WNV3L-a7#d4t-p&pwvP"
"mailys.chamberlin@edu.tbz.ch"|"nDZcMT-n3HxsI-Mk9oa3"
"nadege.tomalin@edu.tbz.ch"|"IMD&N%-Dk0eS7-48h#Ab"
"oceane.omara@edu.tbz.ch"|"ZRDlLM-jgoGxT-yrEQu$"
"cecile.aguirrezabala@edu.tbz.ch"|"O$%r2m-3$8n9A-I30$As"
"maella.gwillim@edu.tbz.ch"|"VP831@-VeiutH-@H#Y&e"
"lea.mcgahey@edu.tbz.ch"|"gWuKMh-bWZv4M-RsyQQ3"
"laurene.hagerty@edu.tbz.ch"|"FOPaVO-oV6#Gz-auVrjG"
"dorothee.link@edu.tbz.ch"|"%&kfRR-a%MU#s-4ibxho"
"clementine.kynsey@edu.tbz.ch"|"STB#q%-aqwa60-piVHO7"
"lorene.smitherman@edu.tbz.ch"|"9XG&a3-&nn%yg-kwYiEK"
"cleopatre.klulicek@edu.tbz.ch"|"j0tTzp-MfS@ue-SvDCAW"
"laurene.castaneda@edu.tbz.ch"|"JTXIIq-gU3mD9-TDPJoQ"
"melia.constant@edu.tbz.ch"|"urAEM9-txUgl5-NjAawC"
"lucrece.clunie@edu.tbz.ch"|"hzlzin-dy4BC%-iDr35%"
"eleonore.mcmurthy@edu.tbz.ch"|"HWI1k@-7gogLV-TFaDqz"
"melia.bevar@edu.tbz.ch"|"sbDAD6-n%iM2T-fepw#t"
"camelia.bontine@edu.tbz.ch"|"VcfPVI-SFEF06-6wnB#B"
"methode.jozefczak@edu.tbz.ch"|"5jqYzv-%pBEg&-cxw$mB"
"audreanne.hinsche@edu.tbz.ch"|"H0xv3r-3ftEON-xIfVPj"
"andree.varne@edu.tbz.ch"|"YLc&A@-58TWsw-x2vnJC"
"marten.kinleyside@edu.tbz.ch"|"PAlo#b-0Xl56k-1N4d8#"
"esteve.mcewan@edu.tbz.ch"|"LiIyLi-AkD8y8-O@qELW"
"leane.dibbert@edu.tbz.ch"|"z#6r2b-utOKvb-H7Kpas"
"ma.thewlis@edu.tbz.ch"|"$PX44P-3VFRd%-gn21LU"
"clea.djurkovic@edu.tbz.ch"|"a$@VCs-bc2W7&-zTVH8R"
"rachele.reburn@edu.tbz.ch"|"IAxWQ3-XmFPpq-Ld6tE$"
"gerald.gowling@edu.tbz.ch"|"OGL1tq-y7XKwN-VGSRfS"
"cleopatre.jackson@edu.tbz.ch"|"Whq4TM-hWgPsU-WtHDkS"
"desiree.haskins@edu.tbz.ch"|"MMVvB9-zzePs9-Sv$h6V"
"eleonore.longson@edu.tbz.ch"|"bRTj7%-1nECNr-ceREvM"
"leane.dybell@edu.tbz.ch"|"W%t&gI-#P8yaD-37LTVL"
"becassine.grzesiak@edu.tbz.ch"|"xrtQ$o-d8i@wj-J9GKCC"
"marie-josee.pickin@edu.tbz.ch"|"mhJIOX-&UqlAr-b19BSQ"
"marie-josee.roxby@edu.tbz.ch"|"i4QnAh-ZLwRdA-C%&Z27"
"leonie.feenan@edu.tbz.ch"|"k28K46-6IX#tT-ceawvH"
"valerie.ellum@edu.tbz.ch"|"u3ZUvd-ry#fNP-6&cv6G"
