"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"75hklm-h0XhDs-1dFhBX"
"angele.edgecumbe@edu.tbz.ch"|"egOaju-Uc7JjI-pVQ4Nj"
"zhi.andreasson@edu.tbz.ch"|"LMvYyP-sLXxLF-a@#OtX"
"judicael.koppeck@edu.tbz.ch"|"ipzkQe-J3KG7S-O01m2d"
"berengere.capron@edu.tbz.ch"|"KU#C%@-@mBtBF-Q5JFyb"
"leonie.brosini@edu.tbz.ch"|"Lg85Sz-t4hcEq-y0AAxv"
"venus.garfit@edu.tbz.ch"|"rWyHav-QaZrfO-ae@BmJ"
"melina.janota@edu.tbz.ch"|"%&fW3y-m#7m84-EECNhn"
"laurene.bake@edu.tbz.ch"|"sU2o&Q-1&$up&-hEAB5J"
"regine.dorkins@edu.tbz.ch"|"xl1vv$-9mA2UO-i23kpw"
"cecile.moffet@edu.tbz.ch"|"uUQKB1-UYr9P$-3ajUCs"
"maelann.labrone@edu.tbz.ch"|"3Nhajh-1BxXiB-pI4$LF"
"melinda.newbold@edu.tbz.ch"|"rIFBjJ-xf&aDw-#bspXu"
"mans.itzhak@edu.tbz.ch"|"3WC7yG-%Zx@6J-E$Tf@n"
"melodie.pattlel@edu.tbz.ch"|"I50@3t-h10BD8-Pdgjvl"
"celine.bonett@edu.tbz.ch"|"1xiKzI-LxQrjO-%GJQ7X"
"adelie.mcgreal@edu.tbz.ch"|"q@8E3r-gcicfs-0D7aLt"
"helene.soldan@edu.tbz.ch"|"IiQbqN-Ee%vxa-0qNo#t"
"michele.cluer@edu.tbz.ch"|"hWr60P-AxSfJ%-HRbOIR"
"maeline.mueller@edu.tbz.ch"|"mKvYKZ-Yb#Oc5-iE5flY"
"maelann.benedito@edu.tbz.ch"|"LpTTM7-c9uKR3-LP6efE"
"nuo.gransden@edu.tbz.ch"|"adVuX&-a&8y#Z-x9XYKy"
"berengere.stainton@edu.tbz.ch"|"yKnrLp-te@uR3-i3&x3L"
"wa.sabater@edu.tbz.ch"|"D0R2xO-UPwE#i-VyHGzE"
"anais.cochran@edu.tbz.ch"|"PLYp%A-DFLi2O-UbsmqK"
"gerald.bessant@edu.tbz.ch"|"B9whuq-mB0pCF-qABuL4"
"ruo.coffin@edu.tbz.ch"|"k4bp7e-Shy1Ko-9&yhap"
"melodie.mustill@edu.tbz.ch"|"ZvPWK@-F&609T-#g7Nnu"
"ruo.stanesby@edu.tbz.ch"|"31C@cq-yFyo7$-QcELUe"
"noemie.antognelli@edu.tbz.ch"|"aI4QB5-UoO5p8-Z590uU"
"maelann.hughson@edu.tbz.ch"|"tK3LtZ-c1rdAx-rqYeAw"
"milena.mieville@edu.tbz.ch"|"97icUd-781OE$-McpJ9#"
"mailys.chamberlin@edu.tbz.ch"|"Q8UzXn-f%Dyak-hTN#s2"
"nadege.tomalin@edu.tbz.ch"|"#2TScd-NH0Pbl-voFYBO"
"oceane.omara@edu.tbz.ch"|"0i6$5A-QbkOmN-VolMCh"
"cecile.aguirrezabala@edu.tbz.ch"|"ZbX4ee-jL%Vj$-oacV3l"
"maella.gwillim@edu.tbz.ch"|"V%UxnF-ed2yF2-cV2@GI"
"lea.mcgahey@edu.tbz.ch"|"H6lSDe-x4#Fp9-j5C$L4"
"laurene.hagerty@edu.tbz.ch"|"4Dp#5o-BAM5tl-S5EaiY"
"dorothee.link@edu.tbz.ch"|"QJa2b1-rN9GrO-ZHWBi7"
"clementine.kynsey@edu.tbz.ch"|"jS%g1N-bzbM$y-SQSIp%"
"lorene.smitherman@edu.tbz.ch"|"#CbL%Q-O7gcvL-fb8BBf"
"cleopatre.klulicek@edu.tbz.ch"|"wt5NMC-gJBhc5-9PbgId"
"laurene.castaneda@edu.tbz.ch"|"hn#ySe-yHOlka-2VZJ@J"
"melia.constant@edu.tbz.ch"|"Ohh6fq-YYrdvO-3YxXJi"
"lucrece.clunie@edu.tbz.ch"|"%D2V32-Uceyt3-Ui1Yxd"
"eleonore.mcmurthy@edu.tbz.ch"|"0yJRWd-I2L$n4-XMX5bM"
"melia.bevar@edu.tbz.ch"|"df32PJ-%PT0bQ-cFaDem"
"camelia.bontine@edu.tbz.ch"|"VYM603-NL$j9F-S$2Eba"
"methode.jozefczak@edu.tbz.ch"|"372Mmc-BywCA4-w$F09J"
"audreanne.hinsche@edu.tbz.ch"|"h0mWhv-&6FPFN-CfF&wp"
"andree.varne@edu.tbz.ch"|"Zs0%DB-@cvj4K-5Gb4YJ"
"marten.kinleyside@edu.tbz.ch"|"O%2W4&-eObj5H-q09ALN"
"esteve.mcewan@edu.tbz.ch"|"Sk7fcm-alKkkq-JDLk4l"
"leane.dibbert@edu.tbz.ch"|"@SpKAd-9ONzXr-RcaaBf"
"ma.thewlis@edu.tbz.ch"|"i%tXss-dsjd9E-BY4LS3"
"clea.djurkovic@edu.tbz.ch"|"hmmyJ5-LCBCCH-o$KyrK"
"rachele.reburn@edu.tbz.ch"|"dUybO0-aW$#Y5-s9PWtY"
"gerald.gowling@edu.tbz.ch"|"E%s3tS-pNnnwh-QVbhvz"
"cleopatre.jackson@edu.tbz.ch"|"U$A13G-ctUTjw-hFjJ$%"
"desiree.haskins@edu.tbz.ch"|"GcZSPP-VIfKO1-T2LfsH"
"eleonore.longson@edu.tbz.ch"|"r$ks%4-0zYxJZ-rugO1t"
"leane.dybell@edu.tbz.ch"|"b8gKAC-ezhX6D-oU0h#T"
"becassine.grzesiak@edu.tbz.ch"|"kuB9rQ-Y$NNyV-&000uN"
"marie-josee.pickin@edu.tbz.ch"|"PxF9RC-2hHMi@-ULgMMt"
"marie-josee.roxby@edu.tbz.ch"|"F6@0#u-%JGnzf-X$T0Je"
"leonie.feenan@edu.tbz.ch"|"BbhXFR-ILg&Be-di0MFI"
"valerie.ellum@edu.tbz.ch"|"36D#&u-n3Nfjl-0MzXwy"
"ju.caseri@edu.tbz.ch"|"%3z9nn-2xEOf9-wDYfoJ"
"boerje.strangman@edu.tbz.ch"|"RvpT4T-MbPj6x-RTA%T5"
"beatrice.ghidelli@edu.tbz.ch"|"z$83Jq-Qba&Yr-8q7Gvu"
"da.jablonski@edu.tbz.ch"|"ugDCnn-V%M9jg-8dqhnu"
"uo.beveridge@edu.tbz.ch"|"tbqtk@-1HEsXu-7A&Q1Z"
"valerie.bestman@edu.tbz.ch"|"6q5KBS-%78eG9-GmqoO5"
