"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"0s16uO-#kzfYn-xLKPNT"
"angele.edgecumbe@edu.tbz.ch"|"pxfynZ-pDpg3u-TNyOnc"
"zhi.andreasson@edu.tbz.ch"|"52kYJ5-pcXduC-S$X&zZ"
"judicael.koppeck@edu.tbz.ch"|"$4ekYO-tJ@DJz-HfmGqI"
"berengere.capron@edu.tbz.ch"|"2Hu4e0-GOzdhQ-&Yd1kd"
"leonie.brosini@edu.tbz.ch"|"&ZFCdP-qXlzd2-Sx7#se"
"venus.garfit@edu.tbz.ch"|"CiI4ig-PavXbK-4WbzIL"
"melina.janota@edu.tbz.ch"|"eILDgT-qJo0ef-%ertBt"
"laurene.bake@edu.tbz.ch"|"OSVTvX-IfiUtQ-a#WDef"
"regine.dorkins@edu.tbz.ch"|"%km6YW-BhAPd2-egHEqd"
"cecile.moffet@edu.tbz.ch"|"f%hZ6X-DPZgD5-eXJ9Jm"
"maelann.labrone@edu.tbz.ch"|"E$f#Mc-7@3B@2-3@y&z2"
"melinda.newbold@edu.tbz.ch"|"8x8$9S-xYmH14-9zMlF8"
"mans.itzhak@edu.tbz.ch"|"iltPQl-FO4WYX-Sl@AQ6"
"melodie.pattlel@edu.tbz.ch"|"g9052s-A8JMMA-3Z@$CO"
"celine.bonett@edu.tbz.ch"|"Uzf4xG-Wqh#jF-RAccJU"
"adelie.mcgreal@edu.tbz.ch"|"QpV9w6-JV%x@3-p4c%zO"
"helene.soldan@edu.tbz.ch"|"Luo@S8-d2bDSS-ix6Z7Y"
"michele.cluer@edu.tbz.ch"|"&YrupQ-N3mNoY-IJJ$Tt"
"maeline.mueller@edu.tbz.ch"|"bCKwDo-FBenMW-A#a8h7"
"maelann.benedito@edu.tbz.ch"|"fmGRBF-#PKOlx-RvGJBI"
"nuo.gransden@edu.tbz.ch"|"GSDYwf-0ou56e-JnQoaB"
"berengere.stainton@edu.tbz.ch"|"2ZCzx9-qrP8bo-pDR4IF"
"wa.sabater@edu.tbz.ch"|"xpEx6d-u#4FMo-cR66Vn"
"anais.cochran@edu.tbz.ch"|"xQHuy@-wMCgi6-XPQPTf"
"gerald.bessant@edu.tbz.ch"|"bZ#m%q-OppbDs-E26j01"
"ruo.coffin@edu.tbz.ch"|"dEUImm-P&wjvL-puPMYz"
"melodie.mustill@edu.tbz.ch"|"J#Ak04-tzodG#-QqZ0KE"
"ruo.stanesby@edu.tbz.ch"|"xoh33J-85YSJY-w6%FSS"
"noemie.antognelli@edu.tbz.ch"|"N0RGhW-agvbhV-wvZrCM"
"maelann.hughson@edu.tbz.ch"|"2AZ31N-sfTZda-WXL7Db"
"milena.mieville@edu.tbz.ch"|"nSKCii-2PZGCn-#xXYMm"
"mailys.chamberlin@edu.tbz.ch"|"qSIyQq-RqsyDc-Hy0crv"
"nadege.tomalin@edu.tbz.ch"|"w50S@@-M$G&Mm-Ser&GB"
"oceane.omara@edu.tbz.ch"|"Qzxhg4-Vtu90V-aGZoYj"
"cecile.aguirrezabala@edu.tbz.ch"|"vg5tDo-$1r1xx-@XCN6v"
"maella.gwillim@edu.tbz.ch"|"xuPq8#-CIUA#E-i7gGub"
"lea.mcgahey@edu.tbz.ch"|"fWIeud-fXox$R-qbhm#c"
"laurene.hagerty@edu.tbz.ch"|"D0@&4v-oOIyCn-UD%4o9"
"dorothee.link@edu.tbz.ch"|"hpTiDc-6FFUuZ-lt#06Q"
"clementine.kynsey@edu.tbz.ch"|"1vpChM-2Mvm&X-sh9ivj"
