"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"1xRLmC-M&nCw7-Pe0$aB"
"angele.edgecumbe@edu.tbz.ch"|"u6Dsu$-7hlxro-NwMVzd"
"zhi.andreasson@edu.tbz.ch"|"@ksTZB-Z5sXAM-F2p$k5"
"judicael.koppeck@edu.tbz.ch"|"9VptOy-&dHaZ0-L4YPvq"
"berengere.capron@edu.tbz.ch"|"6r$DxL-ui&ONl-OK5eEm"
"leonie.brosini@edu.tbz.ch"|"1QaH0s-&36&ru-fCYgYi"
"venus.garfit@edu.tbz.ch"|"Y@&Xx@-2U#cG@-MbP44m"
"melina.janota@edu.tbz.ch"|"2$MiMd-a6BoCm-EkovK%"
"laurene.bake@edu.tbz.ch"|"hmRL4F-4%pC@P-aUxWEE"
"regine.dorkins@edu.tbz.ch"|"J7yBfK-ULSCuD-qcsW5N"
"cecile.moffet@edu.tbz.ch"|"Eylzf%-s7RgW#-7Wu4I5"
"maelann.labrone@edu.tbz.ch"|"u4LoDn-Nqlp%O-eKzmz%"
"melinda.newbold@edu.tbz.ch"|"YIuHWx-QwuiPm-l9hfoO"
"mans.itzhak@edu.tbz.ch"|"w5Jckd-&Z@Ddy-10@jGj"
"melodie.pattlel@edu.tbz.ch"|"KO#FUi-OTmcav-P@VRLd"
"celine.bonett@edu.tbz.ch"|"S9BkZr-ywPNly-E@Wxvp"
"adelie.mcgreal@edu.tbz.ch"|"M1gCth-BBftK6-O$Bhfp"
"helene.soldan@edu.tbz.ch"|"cKOCBS-Z64Qp2-xkwWE8"
"michele.cluer@edu.tbz.ch"|"cni@qd-J&grkc-zVtl3f"
"maeline.mueller@edu.tbz.ch"|"c94uGK-PuehTu-t5V@O4"
"maelann.benedito@edu.tbz.ch"|"401Bvm-kGl#Ji-CLj9du"
"nuo.gransden@edu.tbz.ch"|"$E0Tbl-b2wkvh-PW4GVa"
"berengere.stainton@edu.tbz.ch"|"b5lpXG-s5rfU$-LOubVf"
