"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"wLb69q-QEQ2nu-M@7o#p"
"angele.edgecumbe@edu.tbz.ch"|"YSAM6A-P2b3bu-2q$B6W"
"zhi.andreasson@edu.tbz.ch"|"sOB4d&-I7%3Sn-rda&m9"
"judicael.koppeck@edu.tbz.ch"|"8OmpUJ-gt03lR-ga90F#"
"berengere.capron@edu.tbz.ch"|"Lh1CRl-mTwVoK-dKaRT#"
"leonie.brosini@edu.tbz.ch"|"qU%ByJ-&&gfEF-b4PCv3"
"venus.garfit@edu.tbz.ch"|"l$Vdmu-$r62CG-mq6o5H"
"melina.janota@edu.tbz.ch"|"FGNVfQ-cFH&JK-3$i3jL"
"laurene.bake@edu.tbz.ch"|"c%c@7C-R#IaVH-S&U$Ow"
"regine.dorkins@edu.tbz.ch"|"XncyRy-26yDVV-IACaSl"
"cecile.moffet@edu.tbz.ch"|"ybijHR-utoV$O-sjVCLW"
"maelann.labrone@edu.tbz.ch"|"8VJtdw-mMS&p%-PIM&@S"
"melinda.newbold@edu.tbz.ch"|"S3$S5G-N0JUOe-rZKqY1"
"mans.itzhak@edu.tbz.ch"|"Ent&2M-MrTvtb-qm8piT"
"melodie.pattlel@edu.tbz.ch"|"rJF&3g-IzBoaq-ZV%i%W"
"celine.bonett@edu.tbz.ch"|"cwhPtB-gkMXQO-eH#1%T"
"adelie.mcgreal@edu.tbz.ch"|"Ihcr5k-i@CjQx-5iJwAB"
"helene.soldan@edu.tbz.ch"|"f4CIYv-FrmrQH-Jd3i#s"
"michele.cluer@edu.tbz.ch"|"h@4d@F-S7Uf6@-sGe6#F"
"maeline.mueller@edu.tbz.ch"|"wUgNDc-XZd6u1-27EKPI"
"maelann.benedito@edu.tbz.ch"|"a24zDZ-aGwweX-D6qgX8"
"nuo.gransden@edu.tbz.ch"|"65si1J-ge5crt-iBMOBc"
"berengere.stainton@edu.tbz.ch"|"dZJ2gt-V3uFSI-&pjoxc"
