"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"XnECjE-QDzC5S-HWgf$b"
"angele.edgecumbe@edu.tbz.ch"|"8KOpCn-CuYlvb-aivKX8"
"zhi.andreasson@edu.tbz.ch"|"l#PmMo-$Y1BiG-2Bi8zE"
"judicael.koppeck@edu.tbz.ch"|"yAs7Bw-L21TG$-$hVKnr"
"berengere.capron@edu.tbz.ch"|"l7f&@h-$D3dwl-l6bM@N"
"leonie.brosini@edu.tbz.ch"|"xgSJwZ-gMW0bt-9JTF#M"
"venus.garfit@edu.tbz.ch"|"Pc3Jt9-BblD%y-Gyr%NZ"
"melina.janota@edu.tbz.ch"|"%rYfcK-KEZuY3-WZWwUJ"
"laurene.bake@edu.tbz.ch"|"OlEfwe-IbENoh-VRhpcx"
"regine.dorkins@edu.tbz.ch"|"9qk9Pk-bPWESe-183SU8"
"cecile.moffet@edu.tbz.ch"|"ai0aRv-w&P%QY-zuYZFK"
"maelann.labrone@edu.tbz.ch"|"2M7aQh-v0hRHK-WZdfff"
"melinda.newbold@edu.tbz.ch"|"0nzWg1-D#$a4y-y$lXRZ"
"mans.itzhak@edu.tbz.ch"|"lOS7L8-VHclhm-%w2GA@"
"melodie.pattlel@edu.tbz.ch"|"yAHzYH-joKPjB-$TNla1"
"celine.bonett@edu.tbz.ch"|"epVUIe-rYyER$-PGKMhx"
"adelie.mcgreal@edu.tbz.ch"|"bo5lLS-UqSZLC-Lcf$st"
"helene.soldan@edu.tbz.ch"|"zsSoMb-&Ya6E$-SR1YQo"
"michele.cluer@edu.tbz.ch"|"YwLmeV-3taM9x-JLolEl"
"maeline.mueller@edu.tbz.ch"|"P$Fr5w-4iG9XR-OY%k6a"
"maelann.benedito@edu.tbz.ch"|"nJCB@G-h5BI3@-4B5X4N"
"nuo.gransden@edu.tbz.ch"|"7zQ&BW-cKWwSD-$4sifr"
"berengere.stainton@edu.tbz.ch"|"fgLjpG-PMxZi4-Od%Md1"
"wa.sabater@edu.tbz.ch"|"fOHEWB-EwpLRQ-Ql8Ngk"
"anais.cochran@edu.tbz.ch"|"&XE0YI-FZcdw8-e1eB5V"
"gerald.bessant@edu.tbz.ch"|"yB9R8t-HVMbVX-Cmhk%u"
"ruo.coffin@edu.tbz.ch"|"de9uWk-Ox$d0j-wWjl8S"
"melodie.mustill@edu.tbz.ch"|"V7S7Gu-1m9e&e-Ci2gYS"
"ruo.stanesby@edu.tbz.ch"|"Nqf%&7-L3MCYE-YZDlk%"
