"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"1M8qBj-pcpUt1-qbAMU7"
"angele.edgecumbe@edu.tbz.ch"|"3uPnlO-E9hoEa-YXwc7I"
"zhi.andreasson@edu.tbz.ch"|"TuTDrD-6N%57Q-I8gZEP"
"judicael.koppeck@edu.tbz.ch"|"GqB1Dc-PmgIHm-UqhgJX"
"berengere.capron@edu.tbz.ch"|"nmejs3-NJLkKP-FuKcmR"
"leonie.brosini@edu.tbz.ch"|"8S5$Bz-DVBgtM-Z$L2jC"
"venus.garfit@edu.tbz.ch"|"@3uZP$-$DtqzG-1OlPs%"
"melina.janota@edu.tbz.ch"|"Wr$aFC-lDrV4T-Np$&Jc"
"laurene.bake@edu.tbz.ch"|"EiwIyJ-%DNOmO-fT5#W9"
"regine.dorkins@edu.tbz.ch"|"QnVII0-%r46E%-Xz3RSo"
"cecile.moffet@edu.tbz.ch"|"cS3XnX-q&lZTR-E#sHhi"
"maelann.labrone@edu.tbz.ch"|"YBvrMx-LbAZIC-aHhkiy"
"melinda.newbold@edu.tbz.ch"|"3PYkT0-$@GjZY-jfb5&B"
"mans.itzhak@edu.tbz.ch"|"VJjfbA-bvijLA-&@16Ip"
"melodie.pattlel@edu.tbz.ch"|"S&GnnK-M$NlM9-gk#TUu"
"celine.bonett@edu.tbz.ch"|"2u5j25-GX4hRT-Nf$w2y"
"adelie.mcgreal@edu.tbz.ch"|"1np8tZ-@Y1wFP-$3J9@z"
"helene.soldan@edu.tbz.ch"|"5j9%he-tRWvBF-NLF71d"
"michele.cluer@edu.tbz.ch"|"yia79j-Mk8POc-v2EyPx"
"maeline.mueller@edu.tbz.ch"|"HRLSF5-&q5W5V-H$PJAF"
"maelann.benedito@edu.tbz.ch"|"wkcUS2-NIrKka-abi69Z"
"nuo.gransden@edu.tbz.ch"|"bXGbQz-kSB5Gp-45M&bd"
"berengere.stainton@edu.tbz.ch"|"rUem6$-1CDqi%-OIE7Ka"
"wa.sabater@edu.tbz.ch"|"vkM&TL-JY4ylY-UiiZ0H"
"anais.cochran@edu.tbz.ch"|"t0Ss6O-iDRvP8-oyql9W"
"gerald.bessant@edu.tbz.ch"|"XB%anC-yQzCwD-b7Sqnt"
"ruo.coffin@edu.tbz.ch"|"vRFUbY-aOJ@Rz-kCCOoH"
"melodie.mustill@edu.tbz.ch"|"09LiQB-j7a%11-chY#0n"
"ruo.stanesby@edu.tbz.ch"|"KjJva4-$m0vjF-izTol6"
"noemie.antognelli@edu.tbz.ch"|"9GE1iA-Jez5kS-Ttk#OZ"
"maelann.hughson@edu.tbz.ch"|"KhlQ@z-Lk15b4-S@uM&n"
"milena.mieville@edu.tbz.ch"|"MqJt9K-ddcTFD-6h3%PZ"
"mailys.chamberlin@edu.tbz.ch"|"0hVApp-wOk%wy-VBMF6G"
"nadege.tomalin@edu.tbz.ch"|"mbxQQE-7%BgRY-DePFhI"
"oceane.omara@edu.tbz.ch"|"YL8vv#-Q7apx3-7X5kLl"
"cecile.aguirrezabala@edu.tbz.ch"|"sEymL7-ifKmSx-p0yxqv"
