"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"MrEvz$-#p2Z9z-Y$6DVn"
"angele.edgecumbe@edu.tbz.ch"|"jKGjDJ-Yjo@uR-B5vz%T"
"zhi.andreasson@edu.tbz.ch"|"1ThBuY-%IzfUn-hPJt$E"
"judicael.koppeck@edu.tbz.ch"|"ZfCQ9Z-I&@u8t-ca74mJ"
"berengere.capron@edu.tbz.ch"|"G94&9z-SF%7U7-MFKeeJ"
"leonie.brosini@edu.tbz.ch"|"7o0Fbk-wJg4rW-EtrGZo"
"venus.garfit@edu.tbz.ch"|"iIR6@V-njByJm-ZvHVh3"
"melina.janota@edu.tbz.ch"|"AV9a3g-3bQN@W-a9RulK"
"laurene.bake@edu.tbz.ch"|"mA83Qu-24aT#U-3B&0OK"
"regine.dorkins@edu.tbz.ch"|"HczwXO-r8N1Yj-7E3Cuk"
"cecile.moffet@edu.tbz.ch"|"GatWNn-m3cb0H-5&nEvC"
"maelann.labrone@edu.tbz.ch"|"E1UKe1-vCRln1-4C2Jc4"
"melinda.newbold@edu.tbz.ch"|"x8x5s7-Eg8Y#A-PsnKcr"
"mans.itzhak@edu.tbz.ch"|"XyHnO$-hLRSmf-bZpHtj"
"melodie.pattlel@edu.tbz.ch"|"Z4&v$V-5kOr5f-yeN657"
"celine.bonett@edu.tbz.ch"|"c%shpY-OGH2d9-HSS#EO"
"adelie.mcgreal@edu.tbz.ch"|"FEXWjl-aPEu17-7l4oc8"
"helene.soldan@edu.tbz.ch"|"rHk@Uk-IUZ3Cd-yHVAX1"
"michele.cluer@edu.tbz.ch"|"tbkbdA-hJJsEc-pBzC4y"
"maeline.mueller@edu.tbz.ch"|"MqcTTF-IwpwC1-hGBL5q"
"maelann.benedito@edu.tbz.ch"|"8XA$kd-1SG#9v-0Yqccr"
"nuo.gransden@edu.tbz.ch"|"5s$nHp-C@SYky-@ske5R"
"berengere.stainton@edu.tbz.ch"|"t1TWjU-Fod$jH-Aor$8r"
"wa.sabater@edu.tbz.ch"|"mRen5T-XE$4UA-t0XSpy"
"anais.cochran@edu.tbz.ch"|"hsiCtS-AdNini-zspG@g"
"gerald.bessant@edu.tbz.ch"|"nJIBLV-0fssBy-ORWf1%"
"ruo.coffin@edu.tbz.ch"|"TLLTP2-gtReQn-ES$%9V"
"melodie.mustill@edu.tbz.ch"|"NJ8j7%-IMuGkN-gz@Rv4"
"ruo.stanesby@edu.tbz.ch"|"3I#ilI-bwAICw-cvQVy4"
"noemie.antognelli@edu.tbz.ch"|"KBrhJi-fpbpuU-O2ok5&"
"maelann.hughson@edu.tbz.ch"|"tFtv$j-AGzpQN-CzXb%P"
"milena.mieville@edu.tbz.ch"|"$IjoIb-IV8vfp-aSeghi"
"mailys.chamberlin@edu.tbz.ch"|"HCumRJ-5Ssg&s-CFz@Ep"
"nadege.tomalin@edu.tbz.ch"|"ZHOx1j-1ONH3V-crGqZ$"
"oceane.omara@edu.tbz.ch"|"g#zhU6-k9w%1B-TPpKkP"
"cecile.aguirrezabala@edu.tbz.ch"|"AXD&BO-rY6oD1-aw&#IK"
"maella.gwillim@edu.tbz.ch"|"62OTf9-E1a&FV-8KOsQM"
"lea.mcgahey@edu.tbz.ch"|"ZfHOWr-ZjGoT#-W0FDab"
"laurene.hagerty@edu.tbz.ch"|"d&i26C-jobK%9-hCiylD"
"dorothee.link@edu.tbz.ch"|"uZIu@R-7Oxte$-LpEc4M"
"clementine.kynsey@edu.tbz.ch"|"EGSZwY-xcKqc2-0xQ&Cv"
"lorene.smitherman@edu.tbz.ch"|"dVRZ5G-RT@8dU-9AjAXF"
"cleopatre.klulicek@edu.tbz.ch"|"eUa#l7-JevnIt-vgm$79"
"laurene.castaneda@edu.tbz.ch"|"2a01xS-lhKlat-TBdJaz"
"melia.constant@edu.tbz.ch"|"jWS#xy-@MmGY4-8tWW@2"
"lucrece.clunie@edu.tbz.ch"|"1lvNnh-#Qwg#8-hL7lb1"
"eleonore.mcmurthy@edu.tbz.ch"|"cu&8iJ-rI&vd8-T7VxRe"
"melia.bevar@edu.tbz.ch"|"Cx1rk#-BY$Kcp-s8uRsr"
