"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"tksbX3-2lfhOQ-5aov&i"
"angele.edgecumbe@edu.tbz.ch"|"xkptGV-ywiDod-LMx5MR"
"zhi.andreasson@edu.tbz.ch"|"KVAMq9-3rfn23-IFbmMl"
"judicael.koppeck@edu.tbz.ch"|"%ouV5Z-Adp@a3-O7H#1a"
"berengere.capron@edu.tbz.ch"|"j0Vr7P-DGNuWz-XEpSzP"
"leonie.brosini@edu.tbz.ch"|"VIxql7-Q@jx73-o$yxDm"
"venus.garfit@edu.tbz.ch"|"VEAKnZ-VvKlQc-rU$r8K"
"melina.janota@edu.tbz.ch"|"&MuVxv-eISIMC-ukv#r5"
"laurene.bake@edu.tbz.ch"|"LN61sf-EoF82Y-U7Eqh8"
"regine.dorkins@edu.tbz.ch"|"bWk1X#-cCZCcN-k%$87%"
"cecile.moffet@edu.tbz.ch"|"72sb&T-Q&mLog-BO2&K3"
"maelann.labrone@edu.tbz.ch"|"7#PhBh-Qv$F5h-9hjl90"
"melinda.newbold@edu.tbz.ch"|"OiY&Eo-o4ahhC-%wAMk4"
"mans.itzhak@edu.tbz.ch"|"vTY0L9-5HW%YC-pEx%$Q"
"melodie.pattlel@edu.tbz.ch"|"e68rr3-Tv%QqH-9Ps6W%"
"celine.bonett@edu.tbz.ch"|"zfJ9UT-a#qZ&F-YEEaSf"
"adelie.mcgreal@edu.tbz.ch"|"Lnhyoj-@x$jgB-iVsb3L"
"helene.soldan@edu.tbz.ch"|"%$S8Ke-7qbofW-IaTx8k"
"michele.cluer@edu.tbz.ch"|"oOTPQR-6cy7jV-K1hQOR"
"maeline.mueller@edu.tbz.ch"|"NeO0K5-p8kyEI-yCBf1t"
"maelann.benedito@edu.tbz.ch"|"3C$Rux-CMh0lm-mexSWG"
"nuo.gransden@edu.tbz.ch"|"mo8jUX-D06wbB-ZUDfrL"
"berengere.stainton@edu.tbz.ch"|"Z#JRMd-d80kt3-V65QmG"
"wa.sabater@edu.tbz.ch"|"pWmN3N-WpiM0L-K8@#&n"
"anais.cochran@edu.tbz.ch"|"GWoRVb-qb&ch4-31%krf"
"gerald.bessant@edu.tbz.ch"|"v4N$h&-KH5NFv-fIiJm7"
"ruo.coffin@edu.tbz.ch"|"pHdxan-aIMv96-dasrjH"
"melodie.mustill@edu.tbz.ch"|"70mKLw-D@#nEz-Xn6#2o"
"ruo.stanesby@edu.tbz.ch"|"NexftY-tbe&%T-RINVNe"
"noemie.antognelli@edu.tbz.ch"|"jKFxUe-bUMISW-aP4nGz"
"maelann.hughson@edu.tbz.ch"|"gRkCSi-6IONj3-rMSQw4"
"milena.mieville@edu.tbz.ch"|"MpMSS8-FHf@G$-6Pxo65"
"mailys.chamberlin@edu.tbz.ch"|"clpoFq-CGpQX5-mZR0YM"
"nadege.tomalin@edu.tbz.ch"|"1ozwLM-WNE6bl-neQQ0r"
"oceane.omara@edu.tbz.ch"|"AcLnDM-ZnxD06-QPCIeG"
"cecile.aguirrezabala@edu.tbz.ch"|"fp6%3l-ek5F&V-v#5hQk"
"maella.gwillim@edu.tbz.ch"|"iQcti2-IEUZV5-6o8kJ4"
"lea.mcgahey@edu.tbz.ch"|"rs7fD4-LZ50v4-9ONVm2"
"laurene.hagerty@edu.tbz.ch"|"mXxK7H-XGuCDG-0slk1T"
"dorothee.link@edu.tbz.ch"|"g3ngiF-#vBjOJ-JNF3t8"
"clementine.kynsey@edu.tbz.ch"|"#bpI1K-RgtBIP-PuhL7U"
"lorene.smitherman@edu.tbz.ch"|"Rz6TrF-LcArf1-1bMMmA"
"cleopatre.klulicek@edu.tbz.ch"|"Ymuo$D-hBVKC6-i0&xst"
"laurene.castaneda@edu.tbz.ch"|"TWv%Y7-0KHVkY-vu%6rS"
"melia.constant@edu.tbz.ch"|"7FT187-hngU4a-hfkxxP"
"lucrece.clunie@edu.tbz.ch"|"boYL0z-OClMcM-B7U66B"
"eleonore.mcmurthy@edu.tbz.ch"|"9BUeCL-a5a$wd-mMKuxr"
"melia.bevar@edu.tbz.ch"|"4PKSca-PJcshZ-eiv1PA"
"camelia.bontine@edu.tbz.ch"|"0DKCwg-Fwu8kS-rL5JdD"
"methode.jozefczak@edu.tbz.ch"|"uZXRPk-aaLvxJ-ZDGvAC"
"audreanne.hinsche@edu.tbz.ch"|"IQUJzV-@zRNMz-6zU3Tw"
"andree.varne@edu.tbz.ch"|"cSXhge-WMjZZD-2&2YHI"
"marten.kinleyside@edu.tbz.ch"|"7wQY5S-hRbhUv-Y$QIXk"
"esteve.mcewan@edu.tbz.ch"|"1o4IuT-UrEWl7-B74YSJ"
"leane.dibbert@edu.tbz.ch"|"WkmfP%-udZZR1-C6EXHb"
"ma.thewlis@edu.tbz.ch"|"AeCdS0-N&NenK-@xO2Sm"
"clea.djurkovic@edu.tbz.ch"|"y2wiBW-xrEgy0-OHsRpp"
"rachele.reburn@edu.tbz.ch"|"kXp9Hx-ngf%pX-nyt1SR"
"gerald.gowling@edu.tbz.ch"|"eanosx-iNS9@2-1eUYLu"
"cleopatre.jackson@edu.tbz.ch"|"#aOku1-GNAv2J-FkiH6M"
"desiree.haskins@edu.tbz.ch"|"skvlZE-71fSyJ-ID1#5R"
"eleonore.longson@edu.tbz.ch"|"vHk07d-P#VR&3-qXwl%P"
"leane.dybell@edu.tbz.ch"|"s8WUtQ-f9V7LG-n#jpaz"
"becassine.grzesiak@edu.tbz.ch"|"w0hN%V-yNNQyx-RWJN9Y"
"marie-josee.pickin@edu.tbz.ch"|"@XBSS3-PNJrGv-MPRw6x"
"marie-josee.roxby@edu.tbz.ch"|"Z@vB#a-IXILO5-vN8ulM"
"leonie.feenan@edu.tbz.ch"|"kVRkcB-gIKb#@-6zOhOH"
"valerie.ellum@edu.tbz.ch"|"GXHs%D-8Mblh6-bHEuHr"
"ju.caseri@edu.tbz.ch"|"qyd3#Z-bSqayn-uaqoeW"
"boerje.strangman@edu.tbz.ch"|"b6Qag%-fJar3u-lxtB0H"
"beatrice.ghidelli@edu.tbz.ch"|"optQmI-70k2#Y-5#qwAY"
"da.jablonski@edu.tbz.ch"|"$2AX3y-CytW96-zMs26y"
"uo.beveridge@edu.tbz.ch"|"5GrEVp-OoxcEP-DC2Ta0"
"valerie.bestman@edu.tbz.ch"|"mqcz%C-6UtOQy-GavUX0"
"marlene.pohls@edu.tbz.ch"|"X3GILl-mz#Gof-wi#tBs"
"ma.nolda@edu.tbz.ch"|"uqkEBD-Peq@40-KwsEG9"
"marlene.bisiker@edu.tbz.ch"|"pGX4xi-u8PGnD-HjggPt"
"estee.babon@edu.tbz.ch"|"AE7R#l-SsMmCL-sJa91#"
"simplifies.dmisek@edu.tbz.ch"|"heYMp2-kXCEgk-leVWF$"
"selene.ganing@edu.tbz.ch"|"f5MbQT-rUgX#G-RP9QWd"
"meryl.penke@edu.tbz.ch"|"83zXwG-RpcZbh-S5Lbnv"
"anais.rawcliff@edu.tbz.ch"|"REmxkp-72T$sF-%rXFae"
"melina.andri@edu.tbz.ch"|"ph0mzv-QifgH0-371VJb"
"audreanne.fodden@edu.tbz.ch"|"uTWxm5-1uE7P&-IV3&qf"
"bjoern.spellesy@edu.tbz.ch"|"WVe9Gz-7x3z8j-Zxv9rt"
"francoise.summerscales@edu.tbz.ch"|"FY1O&b-nr9g8D-&MNtJX"
"laurene.ashtonhurst@edu.tbz.ch"|"v#suPh-IO5wbk-g70WE0"
"valerie.petters@edu.tbz.ch"|"u1K92A-RyVfmn-RY9@5G"
"anael.spenclay@edu.tbz.ch"|"BZ8J40-@TzwpS-hYqtW9"
"stephanie.keech@edu.tbz.ch"|"hfx2Qv-giB&tq-Bs5WkD"
"ines.deveril@edu.tbz.ch"|"MgAC5t-e28Su6-erh0Rt"
"berenice.gelder@edu.tbz.ch"|"yHfW@H-f&chB@-dTNK2F"
"melanie.ofogerty@edu.tbz.ch"|"KonJdI-B3Uc7u-BN@Lv7"
"frederique.canepe@edu.tbz.ch"|"17YpyQ-3vTB3J-L&#@6w"
"nuo.otton@edu.tbz.ch"|"64TPtW-xQIG7J-50ZWTU"
"genevieve.trusler@edu.tbz.ch"|"QUYOnU-tXUMCs-6#BVUM"
"ju.boag@edu.tbz.ch"|"H1ZRgQ-O9T47M-e7k24K"
"josephine.dilucia@edu.tbz.ch"|"41h0sk-iVeXKI-HItFoN"
"laurene.armsden@edu.tbz.ch"|"6G0d3v-nb0NWC-Awfu5n"
"becassine.griffe@edu.tbz.ch"|"DaD7Tk-iI0uQ9-ZjPThk"
"alois.parres@edu.tbz.ch"|"@qXL6K-N6C9Cr-ckR#h&"
"cleopatre.gaffey@edu.tbz.ch"|"xl3Xdm-FYd1IP-a7Dcca"
"andre.stiger@edu.tbz.ch"|"hymi&1-cZ#Q7Z-0mdSXy"
"beatrice.godleman@edu.tbz.ch"|"f7IXSp-2vwCI0-13%To3"
"hakan.harrhy@edu.tbz.ch"|"d@dxgS-Ut6fE#-Pqs8fa"
"celestine.dagnan@edu.tbz.ch"|"hL2DuG-Y#N#nn-DrUerT"
"clemence.haggart@edu.tbz.ch"|"b60bdU-TDkt2N-xn43RD"
"long.caban@edu.tbz.ch"|"j9ixBt-Az#qeR-LhyYSH"
"gaetane.grimble@edu.tbz.ch"|"wuEG8c-GY8FJ9-F6Ra64"
"maelann.piwall@edu.tbz.ch"|"#3ck9J-l6ccBC-hwQftX"
"magdalene.loble@edu.tbz.ch"|"5DwlKn-h0$@$8-XuOZ%5"
"veronique.domaschke@edu.tbz.ch"|"zWYsSs-U#VgMx-cBr@YJ"
"clea.herity@edu.tbz.ch"|"@q5ZNE-&@mT9l-e&3BYC"
"maelann.bambrough@edu.tbz.ch"|"7tco@A-9kyks6-sw&Qk9"
"clea.goulstone@edu.tbz.ch"|"&puo&C-DDgFOx-yB&wys"
"renee.deleek@edu.tbz.ch"|"zoy2xD-ksYFxC-Bvg5ep"
"boerje.rudderham@edu.tbz.ch"|"EKQMbO-D%s0B7-nRn1B&"
"marylene.broune@edu.tbz.ch"|"kimKy9-VmfZSq-$uECuV"
"nadege.mccuish@edu.tbz.ch"|"W4otpc-h40s0d-uGyASu"
"anael.littleover@edu.tbz.ch"|"92Wm#y-GlZ3hA-YyY106"
"lie.baume@edu.tbz.ch"|"xXZ&$F-W%&xpx-zBlm12"
"maella.murrow@edu.tbz.ch"|"jIsDYd-UqU1aY-eu0Clq"
"cleopatre.pettifor@edu.tbz.ch"|"9B$6#i-TxYO5C-RZY8kX"
"geraldine.asker@edu.tbz.ch"|"Flnh@y-vg6z1N-wJXRXw"
"gaetane.smedmore@edu.tbz.ch"|"3ASxme-uiofwy-iAtsbc"
"meryl.blencoe@edu.tbz.ch"|"VmK$qP-3aFYGt-Qss@jk"
"aurelie.chastaing@edu.tbz.ch"|"oi18Rr-6EZP6M-1SgBil"
"oceanne.marthen@edu.tbz.ch"|"$#6M1L-mBSKYm-IwcwtC"
"dorothee.burrill@edu.tbz.ch"|"1#@WD4-h0z@#q-$a&r&6"
"hakan.belden@edu.tbz.ch"|"MNLigO-eFc6E5-py3Id7"
"celine.brunning@edu.tbz.ch"|"fnSJNb-M6QPua-cHoqEn"
"anael.lapides@edu.tbz.ch"|"SiS8c6-3k7FHG-3rbaHU"
"ruo.saffran@edu.tbz.ch"|"pv2TNS-gJ6MBe-2qo@X3"
"loic.gerretsen@edu.tbz.ch"|"sLsIpI-AlI&ZW-EVi8Tv"
"rui.fitzer@edu.tbz.ch"|"XaXmfM-AGqYgf-%L$Rlf"
"annotee.ogers@edu.tbz.ch"|"&8R%Wv-2Vj3f8-D8Ogke"
"boerje.bindin@edu.tbz.ch"|"@b6WjB-hg&&Y9-LEy92@"
"ma.cronchey@edu.tbz.ch"|"IHHAWb-Zuhy3#-KDe3h$"
"laurelie.baiyle@edu.tbz.ch"|"qoREuV-2@X%zn-7SHbBO"
"dorothee.older@edu.tbz.ch"|"%wSVsr-yNSqGn-b5F%12"
"laurena.wile@edu.tbz.ch"|"B%4Uj9-Mo2WHl-b0JzG2"
"clemence.brito@edu.tbz.ch"|"7dqcwR-#UDpil-i4tstV"
"nadege.dallin@edu.tbz.ch"|"3XZSw9-jbuI6P-5WsINd"
"mailis.matley@edu.tbz.ch"|"N0Oq63-euMj4u-aQYmAT"
"daniele.screaton@edu.tbz.ch"|"go@glM-M8DTYV-VBsdfv"
"mediamass.godly@edu.tbz.ch"|"GyLS&v-gjKNPZ-z5j@J%"
"leone.kremer@edu.tbz.ch"|"e1obGc-%%PdvQ-fB8bKG"
"asa.adrian@edu.tbz.ch"|"0hfI&r-ufpK7Q-1a9iz$"
"adele.doley@edu.tbz.ch"|"V75uXV-@#6qAk-W56PFi"
"fei.sidney@edu.tbz.ch"|"wk3E#c-KLqGma-doHJaW"
"marie-josee.walisiak@edu.tbz.ch"|"dDUyvx-@cUwaN-EisYCd"
"desiree.diplock@edu.tbz.ch"|"0&PhKi-ZDS8fH-df$g3n"
