"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"J6HGKk-G5E2F2-I4e@V&"
"angele.edgecumbe@edu.tbz.ch"|"DMrMJH-cOuOKa-$Kmeom"
"zhi.andreasson@edu.tbz.ch"|"9aBYoa-HY7@@Y-r8$iXT"
"judicael.koppeck@edu.tbz.ch"|"lUcCD0-23Kv5D-51vLtf"
"berengere.capron@edu.tbz.ch"|"$KX515-NA9Tdc-Nfj8GT"
"leonie.brosini@edu.tbz.ch"|"DVGe%7-znEGIL-WEPXms"
"venus.garfit@edu.tbz.ch"|"EO013R-VTDSXC-3XjXSB"
"melina.janota@edu.tbz.ch"|"YMBV1R-SEhC95-Jh6Ts9"
"laurene.bake@edu.tbz.ch"|"hBlAD&-scXqqu-e42IMs"
"regine.dorkins@edu.tbz.ch"|"Phbppk-HN%%ue-zk1IJB"
"cecile.moffet@edu.tbz.ch"|"GtaGUA-EnbkyU-iiYJbr"
"maelann.labrone@edu.tbz.ch"|"Fvf5Eh-iXVaeA-Ynp6@w"
"melinda.newbold@edu.tbz.ch"|"Ouca3P-AHSoF7-Ka5%%R"
"mans.itzhak@edu.tbz.ch"|"bXM8ma-Ml#qn1-IjFcby"
"melodie.pattlel@edu.tbz.ch"|"s8vXt7-ZcvSw5-Cl&yWT"
"celine.bonett@edu.tbz.ch"|"Du2N&q-yKgD$y-%1%hy8"
"adelie.mcgreal@edu.tbz.ch"|"wj15Q6-#6sKpK-SYLU7P"
"helene.soldan@edu.tbz.ch"|"N38RhN-sCy7%V-aiRc5L"
"michele.cluer@edu.tbz.ch"|"gWblo1-SXIRSq-PPVfjZ"
"maeline.mueller@edu.tbz.ch"|"Ovo4af-STy4ms-FSx$fE"
"maelann.benedito@edu.tbz.ch"|"5MhaLH-KQTuls-ez$zpi"
"nuo.gransden@edu.tbz.ch"|"XkdT1i-PIbn94-@sr66N"
"berengere.stainton@edu.tbz.ch"|"%0q%Im-AZYEt2-s8HjuD"
"wa.sabater@edu.tbz.ch"|"cid1yy-MbS$Tp-RfNCTt"
