"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"7Ctsef-l2238q-wDvjyY"
"angele.edgecumbe@edu.tbz.ch"|"tk2nUB-8$keoF-FLPxzG"
"zhi.andreasson@edu.tbz.ch"|"xPfHBJ-vE$9&S-bezOo@"
"judicael.koppeck@edu.tbz.ch"|"HWzVAi-hdg#&x-jiAdFB"
"berengere.capron@edu.tbz.ch"|"qVwwEU-Qdt2#%-p7mOm3"
"leonie.brosini@edu.tbz.ch"|"scztLZ-eRux1H-uXj$xm"
"venus.garfit@edu.tbz.ch"|"QiV2UB-nkFSc4-NIAn5x"
"melina.janota@edu.tbz.ch"|"q5HigG-gCUnyo-YWuZk3"
"laurene.bake@edu.tbz.ch"|"XZ7IiE-jhb4ej-V1pI@3"
"regine.dorkins@edu.tbz.ch"|"NJ7MTu-uQLBmD-Xe6Hf7"
"cecile.moffet@edu.tbz.ch"|"5G@U$L-VcqR5K-UpOkOD"
"maelann.labrone@edu.tbz.ch"|"W5ptsf-hjlU#$-YzJMmi"
"melinda.newbold@edu.tbz.ch"|"X3&xzo-EKnqbP-B&Eo#@"
"mans.itzhak@edu.tbz.ch"|"RgJXSN-h@UUyK-bHbTt0"
"melodie.pattlel@edu.tbz.ch"|"E3Y780-rCBGpm-m3wmI&"
"celine.bonett@edu.tbz.ch"|"4SEO0$-&QSAZc-l7PiwI"
"adelie.mcgreal@edu.tbz.ch"|"2caWI4-94lZ9P-lF56iW"
"helene.soldan@edu.tbz.ch"|"Ut$JW5-GKzaPd-n1DjG1"
"michele.cluer@edu.tbz.ch"|"6z#McN-eRLY9n-fIlwro"
"maeline.mueller@edu.tbz.ch"|"oH4ZVY-%Ks%d1-YIFwyX"
"maelann.benedito@edu.tbz.ch"|"2b5dWt-gLUIfL-1Cc#A1"
"nuo.gransden@edu.tbz.ch"|"i7VW47-pEaJTy-%e78B6"
"berengere.stainton@edu.tbz.ch"|"CHgQpV-llQ5BY-rI#q7B"
"wa.sabater@edu.tbz.ch"|"BgAEDD-Hvmg9w-Ccr#&0"
"anais.cochran@edu.tbz.ch"|"h05GmW-uY1mCt-wfmvW5"
"gerald.bessant@edu.tbz.ch"|"YzV0Wf-BhOb6z-faA9CD"
"ruo.coffin@edu.tbz.ch"|"lWSJ1C-5E1oHM-dqsOx2"
"melodie.mustill@edu.tbz.ch"|"46jO7B-knm2me-#bs2TY"
"ruo.stanesby@edu.tbz.ch"|"oMBBUd-WUnpkx-ryKYTS"
"noemie.antognelli@edu.tbz.ch"|"F#5Y0J-g3I6pQ-m&PyWZ"
"maelann.hughson@edu.tbz.ch"|"cVNIEp-ZYeZJ6-kOT$uN"
"milena.mieville@edu.tbz.ch"|"ON0%wY-t03K8%-skgW78"
"mailys.chamberlin@edu.tbz.ch"|"QgorpJ-m5TkNe-fRd4z4"
"nadege.tomalin@edu.tbz.ch"|"@gAxJX-MVRaoW-DlSgEf"
"oceane.omara@edu.tbz.ch"|"CpV74K-sVLLEx-$%gNhk"
"cecile.aguirrezabala@edu.tbz.ch"|"cFDK8r-zJ3w@R-41V3jf"
"maella.gwillim@edu.tbz.ch"|"Z#65nd-TJk&gT-kW2Gi6"
"lea.mcgahey@edu.tbz.ch"|"ES1#J9-wDkR1u-OMC5Ka"
"laurene.hagerty@edu.tbz.ch"|"Pq#2zj-6@Ev8@-tRlsQY"
