"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"wz08ks-Q0zMdt-J1REwP"
"angele.edgecumbe@edu.tbz.ch"|"N7@8cC-crQonY-7gVcmG"
"zhi.andreasson@edu.tbz.ch"|"oa5jkM-v0Ly6N-sFPors"
"judicael.koppeck@edu.tbz.ch"|"@qKUZM-oao0j8-Ovrr0E"
"berengere.capron@edu.tbz.ch"|"BfG4%p-79Xntv-iN5pdG"
"leonie.brosini@edu.tbz.ch"|"RGNME9-HnqaNL-pLt0r5"
"venus.garfit@edu.tbz.ch"|"$g4W&g-lw@iOP-F$hEA4"
"melina.janota@edu.tbz.ch"|"mpDEAY-wt3nEh-fdTwqe"
"laurene.bake@edu.tbz.ch"|"f72%30-#A3f4x-tVqHXS"
"regine.dorkins@edu.tbz.ch"|"xA60W&-s@Xya$-j95Jfn"
"cecile.moffet@edu.tbz.ch"|"HpL5E3-PuvlkX-jQsyiO"
"maelann.labrone@edu.tbz.ch"|"x9PaZd-RwIyRE-8Hc$De"
"melinda.newbold@edu.tbz.ch"|"vMMo$r-7T%zFm-aIpnXR"
"mans.itzhak@edu.tbz.ch"|"j&g3Wd-sRr#I4-91bCqy"
"melodie.pattlel@edu.tbz.ch"|"Ko$vzO-bQmJHd-DkI1B#"
"celine.bonett@edu.tbz.ch"|"xbxAza-9hQdQU-oWD6uc"
"adelie.mcgreal@edu.tbz.ch"|"WBcz7g-Od5H0X-HcXv7f"
"helene.soldan@edu.tbz.ch"|"jlnHJM-XivSQD-BZcHxc"
"michele.cluer@edu.tbz.ch"|"USgG0l-nOWq3M-N@G%Xx"
"maeline.mueller@edu.tbz.ch"|"nRLAs4-$TUjHE-Igqbni"
"maelann.benedito@edu.tbz.ch"|"BblNV3-LlCGbk-Kaiwm#"
"nuo.gransden@edu.tbz.ch"|"LK1v@S-UF@dSY-GU1#kw"
"berengere.stainton@edu.tbz.ch"|"%WR2PS-Hr49Ko-zQV5KE"
"wa.sabater@edu.tbz.ch"|"&CqwM#-I8@&x3-VleLdD"
"anais.cochran@edu.tbz.ch"|"Y5dPp9-O787mc-txLH8S"
"gerald.bessant@edu.tbz.ch"|"ZJdReF-3bUJG#-JgPmA1"
"ruo.coffin@edu.tbz.ch"|"qY#zRP-GVA7na-ZkWnc3"
"melodie.mustill@edu.tbz.ch"|"Ht9R&u-gefA@n-uB#r0w"
"ruo.stanesby@edu.tbz.ch"|"okTtbu-68JwAz-RHrAwC"
"noemie.antognelli@edu.tbz.ch"|"ulrtUr-auV8kZ-uN1Xa6"
"maelann.hughson@edu.tbz.ch"|"j%8JQ&-P$d9ey-j6HIWI"
"milena.mieville@edu.tbz.ch"|"We2hCA-&nlDlC-RPxzz6"
"mailys.chamberlin@edu.tbz.ch"|"9IHY6G-2xW#v%-vx8aab"
"nadege.tomalin@edu.tbz.ch"|"e1Xp5D-vnvAW3-@IKkC#"
"oceane.omara@edu.tbz.ch"|"jp#kdY-yW9G2i-Ym5y8G"
"cecile.aguirrezabala@edu.tbz.ch"|"@oExF&-qa4bdU-DMjq5r"
"maella.gwillim@edu.tbz.ch"|"X0Rh2v-3PXdr4-4p4Fbc"
"lea.mcgahey@edu.tbz.ch"|"NH6VYc-&FnsSl-nOIkT&"
"laurene.hagerty@edu.tbz.ch"|"af3QNx-UjGuVu-Ailbm4"
"dorothee.link@edu.tbz.ch"|"OI8$n8-6I24TP-&&TIla"
"clementine.kynsey@edu.tbz.ch"|"rBQ4Y6-56XdaH-#i1gph"
"lorene.smitherman@edu.tbz.ch"|"LzdUy7-K0Ev0s-jWYLbw"
"cleopatre.klulicek@edu.tbz.ch"|"lZYSVN-HXWHGr-GDjFyK"
"laurene.castaneda@edu.tbz.ch"|"qBStvl-GYdJgZ-#Zmd%&"
"melia.constant@edu.tbz.ch"|"wXwTiE-uLOFFD-r5C$ro"
"lucrece.clunie@edu.tbz.ch"|"KR2f1T-#mKnWR-MSVhxO"
"eleonore.mcmurthy@edu.tbz.ch"|"Yuta$K-xDhTXE-s4VUax"
"melia.bevar@edu.tbz.ch"|"x07ahe-EkKmxT-vd30JH"
"camelia.bontine@edu.tbz.ch"|"QwzlR9-flUgw7-SlB93X"
"methode.jozefczak@edu.tbz.ch"|"B57VS6-H9Me$Q-11V$UP"
"audreanne.hinsche@edu.tbz.ch"|"XyVCw#-kAsnsg-ZBP8lO"
"andree.varne@edu.tbz.ch"|"J2Ara%-j$g1p#-NWndsM"
"marten.kinleyside@edu.tbz.ch"|"D0YsJ7-rOsFQd-rYW3M9"
"esteve.mcewan@edu.tbz.ch"|"sO42Wb-QThmPc-GC6z97"
"leane.dibbert@edu.tbz.ch"|"1MGR4P-5kEbDF-iXY1yS"
"ma.thewlis@edu.tbz.ch"|"MrIu0%-piKdLo-t6QDhk"
"clea.djurkovic@edu.tbz.ch"|"B1Lkl1-SeMA7s-7GvmBU"
"rachele.reburn@edu.tbz.ch"|"XjV&eD-PX8ErD-zvY7nG"
"gerald.gowling@edu.tbz.ch"|"9jWnWe-7Xu%uQ-6IQ6gf"
"cleopatre.jackson@edu.tbz.ch"|"yoryx8-tc70UI-@GHHWZ"
"desiree.haskins@edu.tbz.ch"|"Lb2@vI-8vYE0L-%IGYQ1"
"eleonore.longson@edu.tbz.ch"|"A#O5El-5UC7om-gGDL0R"
"leane.dybell@edu.tbz.ch"|"Bqti&n-tdjW7@-HUIs5T"
"becassine.grzesiak@edu.tbz.ch"|"&ro7fp-0m1i9t-VHRCJm"
"marie-josee.pickin@edu.tbz.ch"|"KsK9Vm-j2G7y@-4jSx3N"
"marie-josee.roxby@edu.tbz.ch"|"Vk%Roo-RN3A#Z-Odkb&e"
"leonie.feenan@edu.tbz.ch"|"U4A1rI-wKSVuL-TE9DEV"
"valerie.ellum@edu.tbz.ch"|"e4LzJw-@FsKE9-aOZd3A"
"ju.caseri@edu.tbz.ch"|"%0k#oK-3bzezK-C@Jnnd"
"boerje.strangman@edu.tbz.ch"|"fqMDwu-mg0YfS-I3WkKE"
"beatrice.ghidelli@edu.tbz.ch"|"HpInN3-%JozIp-oku%4s"
"da.jablonski@edu.tbz.ch"|"Oduvms-MUv1r3-CTeZfo"
"uo.beveridge@edu.tbz.ch"|"K@9%Gd-RS$DS2-R%0cWk"
"valerie.bestman@edu.tbz.ch"|"jYbNXu-S$FljM-NEK1hr"
"marlene.pohls@edu.tbz.ch"|"T$o2#4-Gy$OoK-QWPeek"
"ma.nolda@edu.tbz.ch"|"wc&WVP-Hwrfci-ICReDV"
"marlene.bisiker@edu.tbz.ch"|"v80RWO-&dUl4I-8b2gQ3"
"estee.babon@edu.tbz.ch"|"Ce1b6n-gncyJL-tP8Rbm"
"simplifies.dmisek@edu.tbz.ch"|"pi&kg4-zVVcjp-I%fMEi"
"selene.ganing@edu.tbz.ch"|"iZ8aJl-vbYRfU-bWWKpm"
"meryl.penke@edu.tbz.ch"|"zF@#eb-Wefnzf-40PPsX"
"anais.rawcliff@edu.tbz.ch"|"May2RO-Z19u3#-1#KTq8"
"melina.andri@edu.tbz.ch"|"Pybz@Y-xl6w8%-myKldm"
"audreanne.fodden@edu.tbz.ch"|"mpLoGA-STeTJz-hCtWeb"
"bjoern.spellesy@edu.tbz.ch"|"yZK#@D-wINupg-oRyz9c"
"francoise.summerscales@edu.tbz.ch"|"qAID$2-VJTIng-fpN5mw"
"laurene.ashtonhurst@edu.tbz.ch"|"H0XSQn-e2WYm%-SobxF3"
"valerie.petters@edu.tbz.ch"|"Sc0%zs-62IZOY-92pQIe"
"anael.spenclay@edu.tbz.ch"|"HSDR&5-$riF%4-nRo#cK"
"stephanie.keech@edu.tbz.ch"|"pBLfnd-To8m4w-&1BWaW"
"ines.deveril@edu.tbz.ch"|"$THYhZ-nRZ6Be-io$esK"
"berenice.gelder@edu.tbz.ch"|"Up@e@1-xVMla6-PObUDy"
"melanie.ofogerty@edu.tbz.ch"|"uZkZ8X-7$0%fX-x2nody"
"frederique.canepe@edu.tbz.ch"|"wkmVYb-iGVQDB-Qq2lQt"
"nuo.otton@edu.tbz.ch"|"rasS9o-HlHmM%-80zudI"
"genevieve.trusler@edu.tbz.ch"|"p&@iZ6-t@Pbig-Dj@qhE"
"ju.boag@edu.tbz.ch"|"l@XeAy-9zS5l&-wXaoUf"
"josephine.dilucia@edu.tbz.ch"|"U&r6OG-r&iz9$-QkwzJY"
"laurene.armsden@edu.tbz.ch"|"58P6GH-P70L6t-rK0$R2"
"becassine.griffe@edu.tbz.ch"|"HB$hiC-ntKNTi-PpVgcp"
"alois.parres@edu.tbz.ch"|"41LyTI-IKDwTs-RuV7OQ"
"cleopatre.gaffey@edu.tbz.ch"|"&F1%U9-lwaJkf-J&$Wo8"
"andre.stiger@edu.tbz.ch"|"pJBTpt-7z4IzD-RPmoaN"
"beatrice.godleman@edu.tbz.ch"|"eYd3LA-ca#uT3-FJIdM6"
"hakan.harrhy@edu.tbz.ch"|"XLHIhD-ETKMm&-ccmBF#"
"celestine.dagnan@edu.tbz.ch"|"LYH84a-Jb1Bsn-@tShIQ"
"clemence.haggart@edu.tbz.ch"|"kG%6Z$-EGyuID-rFpkCd"
