"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"eXhuXU-0Cm&Sa-Vyj64P"
"angele.edgecumbe@edu.tbz.ch"|"akE6cP-&aA$sD-n8wNYr"
"zhi.andreasson@edu.tbz.ch"|"eNxGIr-S6AMQF-wVgzB7"
"judicael.koppeck@edu.tbz.ch"|"PB$wG%-3r&Xm#-8Cpv0H"
"berengere.capron@edu.tbz.ch"|"oF4W8m-zTahRc-d9mLbs"
"leonie.brosini@edu.tbz.ch"|"Gzs@Mf-DoH5rm-VX30gO"
"venus.garfit@edu.tbz.ch"|"Om96B7-ixlz27-&454om"
"melina.janota@edu.tbz.ch"|"t7#Sg0-u&0uF%-XQUtoH"
"laurene.bake@edu.tbz.ch"|"BB%ngU-ADQtd7-@gkHTN"
"regine.dorkins@edu.tbz.ch"|"EWQzCr-K&DweI-AzIUMy"
"cecile.moffet@edu.tbz.ch"|"57x6D7-s$@#q$-26qIDW"
"maelann.labrone@edu.tbz.ch"|"BqqURy-@SPvuv-zZy9iA"
"melinda.newbold@edu.tbz.ch"|"@YvA#0-lbtj9P-nsFvQ%"
"mans.itzhak@edu.tbz.ch"|"vF5zk7-$oTm1j-kefbXX"
"melodie.pattlel@edu.tbz.ch"|"#ohN19-KtOFKu-xYw74z"
"celine.bonett@edu.tbz.ch"|"$51VDH-UGEoCZ-zTuG&3"
"adelie.mcgreal@edu.tbz.ch"|"YC@b$c-r1miBY-eX7sJF"
"helene.soldan@edu.tbz.ch"|"z#HTpQ-O69zZL-FoL#5x"
"michele.cluer@edu.tbz.ch"|"kPyD%T-crvHBi-5FXssx"
"maeline.mueller@edu.tbz.ch"|"%RHI76-cFPvOA-wmRDkf"
"maelann.benedito@edu.tbz.ch"|"GfYUl5-7@n&lJ-gugpP8"
"nuo.gransden@edu.tbz.ch"|"JwYiSq-dwEt8#-SeCdBu"
"berengere.stainton@edu.tbz.ch"|"Z2lq3A-cahjE#-2BoZwu"
"wa.sabater@edu.tbz.ch"|"2MU#rt-HtUEGw-3qcQ9i"
"anais.cochran@edu.tbz.ch"|"$ir9a1-5sKup1-bb4J9Q"
"gerald.bessant@edu.tbz.ch"|"kNEi4c-XLhXPK-Z07n9g"
"ruo.coffin@edu.tbz.ch"|"7qBRpB-$oRHiv-zT8MGu"
"melodie.mustill@edu.tbz.ch"|"V026ZG-1bJj84-bF0JKD"
