"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"vJ7e7G-qY9lDP-4L5Rhr"
"angele.edgecumbe@edu.tbz.ch"|"%dPi8x-NJRmEx-WTirMw"
"zhi.andreasson@edu.tbz.ch"|"4Qbgg1-HyFCMQ-Sy8gxp"
"judicael.koppeck@edu.tbz.ch"|"s$IO7z-Ze$Zvr-qmmter"
"berengere.capron@edu.tbz.ch"|"SWGuQ%-R5#5ck-4dsY3C"
"leonie.brosini@edu.tbz.ch"|"8t9JIJ-OEFt#u-ZfTYB$"
"venus.garfit@edu.tbz.ch"|"UypPt2-dxvFou-yUHnDv"
"melina.janota@edu.tbz.ch"|"bX0x%q-6DtGjZ-YWPEk@"
"laurene.bake@edu.tbz.ch"|"m%1J4$-Er&BH9-gQxqh$"
"regine.dorkins@edu.tbz.ch"|"dDa$fv-aO2lMm-F%LWm4"
"cecile.moffet@edu.tbz.ch"|"8%I5aq-SB1eJc-L@8wkR"
"maelann.labrone@edu.tbz.ch"|"qlqAHp-NglQn1-TnwWjX"
"melinda.newbold@edu.tbz.ch"|"gP1LVJ-70pIqj-nW0dQc"
"mans.itzhak@edu.tbz.ch"|"svSiU&-8P1bx$-qnwoHh"
"melodie.pattlel@edu.tbz.ch"|"Swzhek-SYWWDv-RxsSJT"
"celine.bonett@edu.tbz.ch"|"fwVkzt-NhnxRR-9$oON%"
"adelie.mcgreal@edu.tbz.ch"|"Nof5EM-0RgpEf-sP$8#c"
"helene.soldan@edu.tbz.ch"|"qLrHeh-5QE99j-b@eiVC"
"michele.cluer@edu.tbz.ch"|"CYnzXS-fsPF66-EcXbvQ"
"maeline.mueller@edu.tbz.ch"|"7fYbL7-U98u22-Xd$6Yz"
"maelann.benedito@edu.tbz.ch"|"DSpdla-5wJNlh-VOi98J"
"nuo.gransden@edu.tbz.ch"|"Y6bRFs-%wpntH-SeejrO"
"berengere.stainton@edu.tbz.ch"|"YX2GL8-BoHxUE-RVUt28"
"wa.sabater@edu.tbz.ch"|"2UWH7m-20@JdR-rlY4bC"
"anais.cochran@edu.tbz.ch"|"43CxDP-1BlRNi-4mtK0v"
"gerald.bessant@edu.tbz.ch"|"cRTDU$-qSLyBp-MTNv%P"
"ruo.coffin@edu.tbz.ch"|"bXqV9F-rFA8R5-AyEZjo"
