"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"pZq7l1-C0rfVw-Tg1c&A"
"angele.edgecumbe@edu.tbz.ch"|"rDuVnZ-r%sS6&-HjjNDP"
"zhi.andreasson@edu.tbz.ch"|"p6uH%u-NI1KU&-XMpn78"
"judicael.koppeck@edu.tbz.ch"|"zWgjmt-bqKhpK-4ncixZ"
"berengere.capron@edu.tbz.ch"|"i6U%SZ-CXxc#h-LfXdkx"
"leonie.brosini@edu.tbz.ch"|"dOzQpi-92TkNt-utVH@h"
"venus.garfit@edu.tbz.ch"|"BOMod8-nLktCo-p72PzQ"
"melina.janota@edu.tbz.ch"|"1hwIrT-RJhLGK-Y0pePF"
"laurene.bake@edu.tbz.ch"|"e2Uea4-f9We7L-NC7vNH"
"regine.dorkins@edu.tbz.ch"|"1rmJn0-W52TTr-$@UqIz"
"cecile.moffet@edu.tbz.ch"|"@Fmd$B-Rqt571-lIr0Po"
"maelann.labrone@edu.tbz.ch"|"nWu56T-H#gkgA-UbjJDm"
"melinda.newbold@edu.tbz.ch"|"va5gXl-8GIXFA-0nH$iC"
"mans.itzhak@edu.tbz.ch"|"rlqUau-D7@S1O-D1KRJf"
"melodie.pattlel@edu.tbz.ch"|"3FTX8k-rfa6d%-GGteQg"
"celine.bonett@edu.tbz.ch"|"5IpJHt-LJ8OBD-I%h1FM"
"adelie.mcgreal@edu.tbz.ch"|"xBzAB3-hJ$CiZ-q2P#Og"
"helene.soldan@edu.tbz.ch"|"VqmYSE-ADiXG2-69Jzby"
"michele.cluer@edu.tbz.ch"|"dRQicD-m8Nq67-pLMW$m"
"maeline.mueller@edu.tbz.ch"|"PeHavk-uPB3fD-SnqFrk"
"maelann.benedito@edu.tbz.ch"|"FyyG4j-p0Cf5%-XlNeOW"
"nuo.gransden@edu.tbz.ch"|"4B$PeO-OcXq1W-aChsX2"
"berengere.stainton@edu.tbz.ch"|"JtfyKc-i7YsP%-LwxaqD"
"wa.sabater@edu.tbz.ch"|"mz84ct-ijKIJp-$FoXSy"
"anais.cochran@edu.tbz.ch"|"zGw$EO-gjx8I8-SKPBSq"
"gerald.bessant@edu.tbz.ch"|"eJCd@t-ZwjCsL-yxQj91"
"ruo.coffin@edu.tbz.ch"|"MDC9UH-JSUp@x-PvGul%"
"melodie.mustill@edu.tbz.ch"|"dP0M3G-uzkKnJ-8XNwI2"
"ruo.stanesby@edu.tbz.ch"|"w#H7FP-BANfHD-JvvEyI"
"noemie.antognelli@edu.tbz.ch"|"duq5WT-3uXwN6-EaM#T6"
"maelann.hughson@edu.tbz.ch"|"ymWaOO-SB1#Ye-2&tayp"
"milena.mieville@edu.tbz.ch"|"7Vk8%M-r1KDpp-3AcESk"
"mailys.chamberlin@edu.tbz.ch"|"nB9$ws-&S#i4S-cBHQ@J"
"nadege.tomalin@edu.tbz.ch"|"5gQeHs-M%y0pO-7Tkj7D"
"oceane.omara@edu.tbz.ch"|"rI14tx-URRaot-vWX7X1"
"cecile.aguirrezabala@edu.tbz.ch"|"xhK#m8-T%Y7rH-FTx661"
"maella.gwillim@edu.tbz.ch"|"RV8ps&-sg#lUy-GTCLn5"
"lea.mcgahey@edu.tbz.ch"|"aCLB6m-dzE7Qi-oTlMzO"
"laurene.hagerty@edu.tbz.ch"|"#N16Rv-zOjgFv-%6WncZ"
"dorothee.link@edu.tbz.ch"|"&CTIpA-07xEos-X6s$Zd"
"clementine.kynsey@edu.tbz.ch"|"9Ge7MJ-7wI7NK-5Cw5w&"
