"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"hKjgYw-3kBlcn-eIPC5i"
"angele.edgecumbe@edu.tbz.ch"|"g1toNq-dw%Wzg-YVhbEp"
"zhi.andreasson@edu.tbz.ch"|"IlREP&-ohi&mH-J$Nl25"
"judicael.koppeck@edu.tbz.ch"|"r1H2&R-YkblIh-aCusBS"
"berengere.capron@edu.tbz.ch"|"b358CX-JsHpD#-c9TPeA"
"leonie.brosini@edu.tbz.ch"|"osEGO@-lRT3QB-xGOTlm"
"venus.garfit@edu.tbz.ch"|"ivVqw3-%z5$W1-b%@dX5"
"melina.janota@edu.tbz.ch"|"YAIw$N-$aKA10-pjdsf%"
"laurene.bake@edu.tbz.ch"|"P6driD-9O%Jv9-yVc7HD"
"regine.dorkins@edu.tbz.ch"|"Wr$aAk-sKp0@6-1PwRSB"
"cecile.moffet@edu.tbz.ch"|"r#7pLH-$KIC2F-pRnpvu"
"maelann.labrone@edu.tbz.ch"|"VGEtwN-l#xF16-T1mrgT"
"melinda.newbold@edu.tbz.ch"|"77dBIx-uMNx93-RQvhLi"
"mans.itzhak@edu.tbz.ch"|"p#VwG5-Fh881z-4lnl9J"
"melodie.pattlel@edu.tbz.ch"|"eZEqXh-oyNE#f-T%1AG%"
"celine.bonett@edu.tbz.ch"|"g1XeD&-PhVpNs-deqM7#"
"adelie.mcgreal@edu.tbz.ch"|"aTppPr-B8QDCS-5FHp#7"
"helene.soldan@edu.tbz.ch"|"fTeP%e-l@VXWK-IVEhFJ"
"michele.cluer@edu.tbz.ch"|"sC7OhY-gl@6SY-r4AIdF"
"maeline.mueller@edu.tbz.ch"|"qlKr&b-Q2VhBE-sLKD3B"
"maelann.benedito@edu.tbz.ch"|"q8LA9a-hB@mJH-3#iX4x"
"nuo.gransden@edu.tbz.ch"|"xTjVQG-xrhyXh-gVWluE"
"berengere.stainton@edu.tbz.ch"|"DNDMil-nUwvkb-fjb2QW"
"wa.sabater@edu.tbz.ch"|"JRG$R$-I5Qgav-fcwGOa"
"anais.cochran@edu.tbz.ch"|"sB%9F1-bwwHar-zhCj@R"
"gerald.bessant@edu.tbz.ch"|"z@WZW3-FKKP17-wPRKpe"
"ruo.coffin@edu.tbz.ch"|"qtRBO2-AcQWir-k7TLGo"
"melodie.mustill@edu.tbz.ch"|"HMeP0Q-eKri78-32YnNJ"
"ruo.stanesby@edu.tbz.ch"|"hOPYpI-mu432S-OY5mIE"
"noemie.antognelli@edu.tbz.ch"|"ABFyQ@-wBwfWT-UiQMgj"
"maelann.hughson@edu.tbz.ch"|"aD66tZ-ROwWz@-lejhzb"
"milena.mieville@edu.tbz.ch"|"@8sDVy-PYZFey-aMco@5"
"mailys.chamberlin@edu.tbz.ch"|"4sLppI-9MsUjV-kJpzRy"
"nadege.tomalin@edu.tbz.ch"|"U$y2pq-@AiUZG-YvpF21"
"oceane.omara@edu.tbz.ch"|"7767k%-Qs313W-khIHBr"
"cecile.aguirrezabala@edu.tbz.ch"|"U1y3Er-Sow8JW-blACZg"
"maella.gwillim@edu.tbz.ch"|"OBu9lk-1GKtjc-p6$Ylk"
"lea.mcgahey@edu.tbz.ch"|"9RN6TP-fqQx8&-Ur$@S#"
"laurene.hagerty@edu.tbz.ch"|"B8@nGt-JQ$RPt-l@u&i5"
"dorothee.link@edu.tbz.ch"|"PnUF3I-YsvrNx-EuEnkB"
"clementine.kynsey@edu.tbz.ch"|"wjbw9u-wiYMCu-wL4Ck1"
"lorene.smitherman@edu.tbz.ch"|"jjEJwa-GUDPUV-bCw4OP"
"cleopatre.klulicek@edu.tbz.ch"|"%BfPV#-lqPNuB-XBu5ye"
"laurene.castaneda@edu.tbz.ch"|"M2XqBx-x73Bub-aZCaa$"
"melia.constant@edu.tbz.ch"|"SAoWRP-BU0NI1-#ORuM5"
"lucrece.clunie@edu.tbz.ch"|"lS8Q4%-xDQgzi-43oIWf"
"eleonore.mcmurthy@edu.tbz.ch"|"q#PY5@-O4Jm2b-N5L%zC"
"melia.bevar@edu.tbz.ch"|"kBK5eV-7Tq8RA-@Ljb3a"
"camelia.bontine@edu.tbz.ch"|"dNMI%F-CVuJ#I-rkoVz@"
"methode.jozefczak@edu.tbz.ch"|"hBl7Uc-@Yqew$-WB94b6"
"audreanne.hinsche@edu.tbz.ch"|"AmA#$G-2dZx7w-BXxCI4"
"andree.varne@edu.tbz.ch"|"X4ivI6-$z4lGZ-@IfiC7"
"marten.kinleyside@edu.tbz.ch"|"Cla6By-3#GMhd-7NVzpJ"
"esteve.mcewan@edu.tbz.ch"|"gic1f3-EzgcUI-lpeYHB"
"leane.dibbert@edu.tbz.ch"|"h$0lgQ-TJACng-HF6XB@"
"ma.thewlis@edu.tbz.ch"|"RT@SS5-mQhRtS-n98b2H"
"clea.djurkovic@edu.tbz.ch"|"B#vblg-JHqSOA-of4Bwo"
"rachele.reburn@edu.tbz.ch"|"bGqF$J-xlX5mu-t@%z2m"
"gerald.gowling@edu.tbz.ch"|"D7hOi9-LZr8lu-XSKoQ%"
"cleopatre.jackson@edu.tbz.ch"|"6feZ9R-xiSjiM-A23fZ9"
"desiree.haskins@edu.tbz.ch"|"A%oz30-&H1Ue1-lrEmbg"
"eleonore.longson@edu.tbz.ch"|"9&EZ6V-7jyi3j-1F&QkQ"
"leane.dybell@edu.tbz.ch"|"Jeo7Bd-WEbgcM-HWcKJ8"
"becassine.grzesiak@edu.tbz.ch"|"p3f$GX-GnlGbK-EBksJ5"
"marie-josee.pickin@edu.tbz.ch"|"voU#f#-B4Yo#O-xg%Nug"
"marie-josee.roxby@edu.tbz.ch"|"PgHLdq-d$iNVh-ncOfni"
"leonie.feenan@edu.tbz.ch"|"FvpiPO-ByhnNA-PpU1DL"
"valerie.ellum@edu.tbz.ch"|"F@puK2-nHyg7%-3m8LBm"
"ju.caseri@edu.tbz.ch"|"i@yYDc-pv6cRx-TvzUKQ"
"boerje.strangman@edu.tbz.ch"|"4kxVzH-qn9IfN-igfoaY"
"beatrice.ghidelli@edu.tbz.ch"|"guvxIv-@9sI7c-6aLu7y"
"da.jablonski@edu.tbz.ch"|"e2hTuF-Z2@@oi-YDW&CU"
"uo.beveridge@edu.tbz.ch"|"N5v1ka-Ql3adp-nLAQ2G"
"valerie.bestman@edu.tbz.ch"|"1P9Lg3-7J9ksL-ix9p1v"
"marlene.pohls@edu.tbz.ch"|"LE%YvE-CMfZ$c-1$LTYy"
"ma.nolda@edu.tbz.ch"|"vG9z&b-EWMAKq-PJUlQm"
"marlene.bisiker@edu.tbz.ch"|"9jFySC-nDyNOk-JXcf$&"
"estee.babon@edu.tbz.ch"|"RPiuww-G2d@hZ-nV44yh"
"simplifies.dmisek@edu.tbz.ch"|"Qicl5A-G2ASje-1$d5j2"
"selene.ganing@edu.tbz.ch"|"0n4e84-OsKSDf-bbujiv"
"meryl.penke@edu.tbz.ch"|"vRF7zK-VCmCJm-4y2gmp"
"anais.rawcliff@edu.tbz.ch"|"0id5oy-CBygHd-tRXjTL"
"melina.andri@edu.tbz.ch"|"bYqYHO-esKbdz-SlB0sY"
"audreanne.fodden@edu.tbz.ch"|"db0lQs-2@0hWP-fGnYyk"
"bjoern.spellesy@edu.tbz.ch"|"pTOrz2-Lh&oOs-QdvriS"
"francoise.summerscales@edu.tbz.ch"|"yLro8g-eGoT48-V5ytty"
"laurene.ashtonhurst@edu.tbz.ch"|"2HAxAd-frQCiY-@22sgd"
"valerie.petters@edu.tbz.ch"|"nA6Z3k-YjnfTd-zBRBwr"
"anael.spenclay@edu.tbz.ch"|"dVUpko-HvFn40-uisZPI"
"stephanie.keech@edu.tbz.ch"|"NtXM8Y-JVljlu-M5A$71"
"ines.deveril@edu.tbz.ch"|"VNfi7Y-2qCnZP-VlTC6#"
"berenice.gelder@edu.tbz.ch"|"aVTOWi-0ZHB&F-uiMDLY"
"melanie.ofogerty@edu.tbz.ch"|"i%PH6N-6%v5UJ-jB4RWX"
"frederique.canepe@edu.tbz.ch"|"Wb8#UE-$t7fyc-BhRo6P"
"nuo.otton@edu.tbz.ch"|"TVLI1H-oh3kWV-wUT4Y1"
"genevieve.trusler@edu.tbz.ch"|"KDKZQh-DRYV3%-J$c7Kp"
"ju.boag@edu.tbz.ch"|"0hExjx-0s5dha-XrE544"
"josephine.dilucia@edu.tbz.ch"|"HOdfW8-Udiqy4-kXU9Fp"
"laurene.armsden@edu.tbz.ch"|"GiNLF0-0HSrYh-&iJAyH"
"becassine.griffe@edu.tbz.ch"|"bdZxlj-iOIUXp-abh1v7"
"alois.parres@edu.tbz.ch"|"xO%EYZ-zhO2kT-S97GFS"
