"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"G#CmTx-qN83y&-VpL59o"
"angele.edgecumbe@edu.tbz.ch"|"aS&08U-TkvxWc-vgOWl@"
"zhi.andreasson@edu.tbz.ch"|"LZ1bnx-@@Z8Ak-uhHN%S"
"judicael.koppeck@edu.tbz.ch"|"$dQQTZ-Pqa&MZ-B$zxYu"
"berengere.capron@edu.tbz.ch"|"D7C9F1-FfaleF-ddq#4r"
"leonie.brosini@edu.tbz.ch"|"FIXE7Z-DZWx&x-Id77mO"
"venus.garfit@edu.tbz.ch"|"GQ1HdT-oeFta6-St8NMk"
"melina.janota@edu.tbz.ch"|"lmK@Xn-q1xN5v-ezMSkB"
"laurene.bake@edu.tbz.ch"|"T0Irp1-dtZdto-WJViTd"
"regine.dorkins@edu.tbz.ch"|"sxpBB&-aKLPGR-#5a2KV"
"cecile.moffet@edu.tbz.ch"|"13w4lY-&ZkOV4-KdUVRs"
"maelann.labrone@edu.tbz.ch"|"ebVu&F-zfiYe7-aTo3jp"
"melinda.newbold@edu.tbz.ch"|"gzvhwB-ZXnN3U-NxbQ4@"
"mans.itzhak@edu.tbz.ch"|"7WYA#p-eLskWf-5ua@zx"
"melodie.pattlel@edu.tbz.ch"|"#T0ipd-DTS3KL-6ggHw7"
"celine.bonett@edu.tbz.ch"|"Igw&Ic-xBCo9j-LG09VF"
"adelie.mcgreal@edu.tbz.ch"|"tmCSiL-BOHkOY-3qitFW"
"helene.soldan@edu.tbz.ch"|"E&6nJ4-vDu6fj-eKBKx3"
"michele.cluer@edu.tbz.ch"|"w1m2$o-mDD0i7-a7RH2O"
"maeline.mueller@edu.tbz.ch"|"zScq$q-IqWLXJ-KjnCzK"
"maelann.benedito@edu.tbz.ch"|"yveJQU-d9pyHA-OR8NyV"
"nuo.gransden@edu.tbz.ch"|"eN5ver-7pPPde-vQVTh$"
"berengere.stainton@edu.tbz.ch"|"&nZchX-qQuZsG-2c12Tc"
"wa.sabater@edu.tbz.ch"|"Bun4Bp-QFFSe6-zR2l%e"
