"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"DQ&XJ0-3YBiwu-uVCixK"
"angele.edgecumbe@edu.tbz.ch"|"QDcbgS-05Grdc-MyGOzH"
"zhi.andreasson@edu.tbz.ch"|"uaCUIs-NuO8Y@-nhEnMi"
"judicael.koppeck@edu.tbz.ch"|"2dB&&z-a34Fz2-EnjQPZ"
"berengere.capron@edu.tbz.ch"|"k2zWvH-SXKBx3-5t4Jef"
"leonie.brosini@edu.tbz.ch"|"Jy2iWK-gn11VS-PXNyXj"
"venus.garfit@edu.tbz.ch"|"GIb3nh-NRB#A5-QNH&lb"
"melina.janota@edu.tbz.ch"|"T6CQ2n-TZ9rym-DGb8j$"
"laurene.bake@edu.tbz.ch"|"wip93h-%nvTIG-tZuMmD"
"regine.dorkins@edu.tbz.ch"|"EJl7Z7-a1Jg%&-8LQ4cH"
"cecile.moffet@edu.tbz.ch"|"3FGcU6-EbXo%O-HAZ6B1"
"maelann.labrone@edu.tbz.ch"|"GCIxzz-q@ruce-%P57tV"
"melinda.newbold@edu.tbz.ch"|"&aC4XN-eeqj&d-3mwxlj"
"mans.itzhak@edu.tbz.ch"|"TUYbIU-NF37GB-5Ev%Th"
"melodie.pattlel@edu.tbz.ch"|"J4SSHm-7%JK&j-35N471"
"celine.bonett@edu.tbz.ch"|"vuA&#H-6z8aK2-r17L1D"
"adelie.mcgreal@edu.tbz.ch"|"QwB5yq-iNf3Zn-dCiG7o"
"helene.soldan@edu.tbz.ch"|"G1%PPh-PP4rIw-b5NZhq"
"michele.cluer@edu.tbz.ch"|"k2AgRs-7dpQju-pEAQNQ"
"maeline.mueller@edu.tbz.ch"|"xCM%vF-AfryXP-Mp%8q#"
"maelann.benedito@edu.tbz.ch"|"c1Yh5L-&x1CBX-fxWkQX"
"nuo.gransden@edu.tbz.ch"|"zZa9@Y-a0JpCa-&QGGCW"
"berengere.stainton@edu.tbz.ch"|"fS0X1j-trBJ0X-0LXFCP"
"wa.sabater@edu.tbz.ch"|"ZBc&Ez-yqOoeo-m1puE%"
"anais.cochran@edu.tbz.ch"|"UUqipr-4vWzXj-PU#FOO"
"gerald.bessant@edu.tbz.ch"|"XDd6ki-Vk&Se&-7rShLg"
"ruo.coffin@edu.tbz.ch"|"IdAEsQ-fVEGHw-2zdz$0"
"melodie.mustill@edu.tbz.ch"|"pLaHHk-WKV7vG-yVEEj&"
"ruo.stanesby@edu.tbz.ch"|"vFiAA1-A2rTBb-&M6ACh"
"noemie.antognelli@edu.tbz.ch"|"kyEh%n-jM@VNM-5FgThe"
"maelann.hughson@edu.tbz.ch"|"nwQXH$-gGy&wm-HMK3ap"
