"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"rQMNPB-V#TKqS-TsAITv"
"angele.edgecumbe@edu.tbz.ch"|"$H2aX4-BWUgr$-H72tM5"
"zhi.andreasson@edu.tbz.ch"|"4iM6ac-1V2hkR-67WXtG"
"judicael.koppeck@edu.tbz.ch"|"mJ5rwh-B1xv$i-YuQ6fV"
"berengere.capron@edu.tbz.ch"|"4f77Gy-9S5rOX-%ZViqV"
"leonie.brosini@edu.tbz.ch"|"kxh6C2-BgScEu-NUNEeU"
"venus.garfit@edu.tbz.ch"|"J%PVoM-#ck2fc-zSWFF%"
"melina.janota@edu.tbz.ch"|"0V46co-rysyFG-bSWp1b"
"laurene.bake@edu.tbz.ch"|"6AOQKF-1dHhxH-dUhKZz"
"regine.dorkins@edu.tbz.ch"|"6UseMv-g&XdrJ-OHJ9$u"
"cecile.moffet@edu.tbz.ch"|"EmRy2u-kq3dW0-H5WWyd"
"maelann.labrone@edu.tbz.ch"|"b$Zxab-fQ7O1%-k9FvCB"
"melinda.newbold@edu.tbz.ch"|"osZa9H-bT0Pn6-U8C0H&"
"mans.itzhak@edu.tbz.ch"|"z86vnK-kDDS2S-@@i1ue"
"melodie.pattlel@edu.tbz.ch"|"rSEVVT-djhar$-Bd@9W0"
"celine.bonett@edu.tbz.ch"|"h$61Fl-295zwu-jPHe9a"
"adelie.mcgreal@edu.tbz.ch"|"aF9Dkb-18#Q1k-l8NCXS"
"helene.soldan@edu.tbz.ch"|"USJTju-EB666u-YaUEKf"
"michele.cluer@edu.tbz.ch"|"Lu5%Va-HFA1zK-ja&ZGG"
"maeline.mueller@edu.tbz.ch"|"bP7Q3a-Y21CyS-T5ehlD"
"maelann.benedito@edu.tbz.ch"|"U&12Sz-yJe&s0-UbRVIY"
"nuo.gransden@edu.tbz.ch"|"sY0@M0-q45FDw-KNhbRA"
"berengere.stainton@edu.tbz.ch"|"a$RTrM-$3IhTm-Yjc8Mo"
"wa.sabater@edu.tbz.ch"|"0JiZ3J-@@Su@q-Upj5dV"
"anais.cochran@edu.tbz.ch"|"ZyIOg6-aMDH0N-XPHb7i"
"gerald.bessant@edu.tbz.ch"|"ZfQ1uY-k5mLiO-znZJSn"
"ruo.coffin@edu.tbz.ch"|"yRWyVs-WxiM@o-SQ%5lq"
"melodie.mustill@edu.tbz.ch"|"Gw5$7P-3AvHvw-AM3BSc"
"ruo.stanesby@edu.tbz.ch"|"$xuONh-WwBev0-qjD2OE"
"noemie.antognelli@edu.tbz.ch"|"fx#$cv-W1w9Qg-Z19zUq"
"maelann.hughson@edu.tbz.ch"|"v70lW2-YWVNiW-m1mRmQ"
"milena.mieville@edu.tbz.ch"|"kjaoW0-pgiU9j-v2#n7T"
"mailys.chamberlin@edu.tbz.ch"|"BICz2M-Dhto@w-K#G$OI"
"nadege.tomalin@edu.tbz.ch"|"6rZ70I-v9pbbW-NeCr@F"
"oceane.omara@edu.tbz.ch"|"E6c91D-NmZozI-%laZEn"
"cecile.aguirrezabala@edu.tbz.ch"|"ettS3N-dxMuVE-&o94#7"
"maella.gwillim@edu.tbz.ch"|"zkTbqk-&VxNGC-dR35nY"
"lea.mcgahey@edu.tbz.ch"|"UfidPh-FPy48I-eYqtbZ"
"laurene.hagerty@edu.tbz.ch"|"wOF2AN-%H42oi-#vhspj"
"dorothee.link@edu.tbz.ch"|"G$@sz#-PiF8wt-CKi#$8"
"clementine.kynsey@edu.tbz.ch"|"rIjMeU-MfTtuO-22n1tO"
"lorene.smitherman@edu.tbz.ch"|"48qnrs-MuKzP1-n9qzJT"
"cleopatre.klulicek@edu.tbz.ch"|"UsC3VN-3Fl$DK-dsjK#u"
"laurene.castaneda@edu.tbz.ch"|"tk$Rlu-8kdaOG-EaB02T"
"melia.constant@edu.tbz.ch"|"zEBGuk-50Cq2I-if@OgJ"
"lucrece.clunie@edu.tbz.ch"|"y%2t7H-3grvfe-G@dhqN"
"eleonore.mcmurthy@edu.tbz.ch"|"InaF#O-jwfxzo-IFuIc3"
"melia.bevar@edu.tbz.ch"|"qXzwcc-bXfJIV-@jO&ri"
"camelia.bontine@edu.tbz.ch"|"GVl%i1-NQrvKO-gTEqcJ"
"methode.jozefczak@edu.tbz.ch"|"CWI6W0-9CGQR#-PDgXh1"
"audreanne.hinsche@edu.tbz.ch"|"smXV8m-s&eb1O-Wqd3hW"
"andree.varne@edu.tbz.ch"|"HYBo&T-B9wxvF-KetgiC"
"marten.kinleyside@edu.tbz.ch"|"6kVfa&-hAZIS3-73gBIH"
"esteve.mcewan@edu.tbz.ch"|"yq$Et6-t44VP%-QA%rS4"
"leane.dibbert@edu.tbz.ch"|"k7am5u-Ktnr%v-8dKf#0"
"ma.thewlis@edu.tbz.ch"|"670UY%-%b9m46-aa%bt%"
"clea.djurkovic@edu.tbz.ch"|"D0RxTC-8SrHic-8tlk8a"
"rachele.reburn@edu.tbz.ch"|"rTY8Wd-p2H2pE-%Vtq9E"
"gerald.gowling@edu.tbz.ch"|"zawF#d-06h@I1-w#Ba$x"
"cleopatre.jackson@edu.tbz.ch"|"odSPDI-Ro@jBa-2@X&d7"
"desiree.haskins@edu.tbz.ch"|"GsJmyT-Obup#6-MT5LgM"
"eleonore.longson@edu.tbz.ch"|"v62$H8-7bQwSs-%Lm3Hl"
"leane.dybell@edu.tbz.ch"|"nPv@w3-$XbN7x-mxQMuy"
"becassine.grzesiak@edu.tbz.ch"|"S4KhVz-jABmzH-rQt7JA"
"marie-josee.pickin@edu.tbz.ch"|"fB%fyr-WYf3GN-ZwNCV1"
"marie-josee.roxby@edu.tbz.ch"|"zHhZr8-4ojsqz-nc75$1"
"leonie.feenan@edu.tbz.ch"|"eHpOdr-h1xo4d-YOlEU5"
"valerie.ellum@edu.tbz.ch"|"XNRdRZ-z&eOje-feuZmU"
"ju.caseri@edu.tbz.ch"|"dcM67M-Bgu7Ix-QnM1QC"
"boerje.strangman@edu.tbz.ch"|"j7G7&N-0C8gIU-B0r&TH"
"beatrice.ghidelli@edu.tbz.ch"|"$$945R-#9mju7-vwB0Zu"
"da.jablonski@edu.tbz.ch"|"Bh1qsK-Rh6yNk-xwytQQ"
"uo.beveridge@edu.tbz.ch"|"y4i5a$-p6#Leb-uhafga"
"valerie.bestman@edu.tbz.ch"|"knFQFT-n#847U-PeqK3g"
"marlene.pohls@edu.tbz.ch"|"vauyFX-Q2Gvq2-$AInfy"
"ma.nolda@edu.tbz.ch"|"Erh34G-MwFQUz-uXDYqT"
"marlene.bisiker@edu.tbz.ch"|"8iwG6X-%%uKp#-hvpanv"
"estee.babon@edu.tbz.ch"|"j7pL7R-r3XoPn-Cdeot7"
"simplifies.dmisek@edu.tbz.ch"|"TZ06%i-ZClnyx-syf&HA"
"selene.ganing@edu.tbz.ch"|"aSYX$w-F0DRzJ-sBn2CH"
"meryl.penke@edu.tbz.ch"|"Zw0&T2-u#EV@I-rCutnG"
"anais.rawcliff@edu.tbz.ch"|"GEUkdl-8dAui7-o7Mw%%"
"melina.andri@edu.tbz.ch"|"fNvHvl-fPHeaJ-h$mlom"
"audreanne.fodden@edu.tbz.ch"|"RfF9EU-MkAY#G-drsp5$"
"bjoern.spellesy@edu.tbz.ch"|"6JOtge-Z7iG5%-75xQ90"
"francoise.summerscales@edu.tbz.ch"|"GR&FSY-PwMIri-6iM$qx"
"laurene.ashtonhurst@edu.tbz.ch"|"V3kArr-$23f&o-tCd#zD"
"valerie.petters@edu.tbz.ch"|"zQHY%a-Bs8siy-7hKC0r"
"anael.spenclay@edu.tbz.ch"|"xFP3tI-wiz#7l-jLih4z"
"stephanie.keech@edu.tbz.ch"|"yKXfDa-5BumIp-PFom9V"
"ines.deveril@edu.tbz.ch"|"q&52EP-8gbHgc-Ao5Mfm"
"berenice.gelder@edu.tbz.ch"|"U4E2$I-yL1Yob-oPYw$v"
"melanie.ofogerty@edu.tbz.ch"|"GooyM7-LFdKCM-TYTedz"
"frederique.canepe@edu.tbz.ch"|"yJgTK0-4J2u6z-3nViZB"
"nuo.otton@edu.tbz.ch"|"4svWmy-%oO9vL-KRR%XG"
"genevieve.trusler@edu.tbz.ch"|"hhKXUJ-wOacyV-YpXe5u"
"ju.boag@edu.tbz.ch"|"Vma%e%-9UJ&Ec-ao6eI3"
"josephine.dilucia@edu.tbz.ch"|"3GkmbP-F0ygwh-Ws8F1#"
"laurene.armsden@edu.tbz.ch"|"@5Ngf6-g3&PHS-ygZuFA"
"becassine.griffe@edu.tbz.ch"|"%U$x%y-dToBPV-VjTcBs"
"alois.parres@edu.tbz.ch"|"IyKvGJ-EnEn%b-#CXM1U"
"cleopatre.gaffey@edu.tbz.ch"|"Wf&7fg-XXyAkh-Qkr$%7"
"andre.stiger@edu.tbz.ch"|"meYRtz-GYavew-8Ssfh2"
"beatrice.godleman@edu.tbz.ch"|"BTooLJ-#OsnZJ-9Q1Sl6"
"hakan.harrhy@edu.tbz.ch"|"&oA2RE-IVUPT0-iDFmzZ"
"celestine.dagnan@edu.tbz.ch"|"g8%dRq-9MJj6z-sBKpXb"
"clemence.haggart@edu.tbz.ch"|"Ep62ql-4sxUIg-efqjP1"
"long.caban@edu.tbz.ch"|"xsfRqm-Xg$rp@-i%Br9i"
"gaetane.grimble@edu.tbz.ch"|"oCgK0V-w6FZLy-5HsvQk"
"maelann.piwall@edu.tbz.ch"|"GXfoQm-wwwYSh-eKlX#W"
"magdalene.loble@edu.tbz.ch"|"ZPxhlL-hrBc7p-6FnjX4"
"veronique.domaschke@edu.tbz.ch"|"jdy5Zo-bVN37R-Gko0Km"
"clea.herity@edu.tbz.ch"|"AIqDzk-AZAF&m-4bkY$x"
"maelann.bambrough@edu.tbz.ch"|"dIMOGZ-wI0n42-0ZY9uK"
"clea.goulstone@edu.tbz.ch"|"JcHHpe-ZoxwjY-a77WsV"
"renee.deleek@edu.tbz.ch"|"N1ON78-Tf863i-YX10ci"
"boerje.rudderham@edu.tbz.ch"|"o1shCW-fwExym-W0shen"
"marylene.broune@edu.tbz.ch"|"SLT&78-Mkh2zH-vj9J#2"
"nadege.mccuish@edu.tbz.ch"|"fDlFG4-0j&yKG-nw9hrk"
"anael.littleover@edu.tbz.ch"|"&DW9GC-PfgQ51-6RiV3X"
"lie.baume@edu.tbz.ch"|"K2BGGQ-mdn6FL-wINVpP"
"maella.murrow@edu.tbz.ch"|"QRCyuA-aca8W6-w4K0w&"
"cleopatre.pettifor@edu.tbz.ch"|"TH8Lql-&B$zYW-472SR0"
"geraldine.asker@edu.tbz.ch"|"GtG3Mc-ePSKcz-E1y%Gx"
"gaetane.smedmore@edu.tbz.ch"|"BeLPBU-ShYLqQ-&nU5kj"
"meryl.blencoe@edu.tbz.ch"|"E68w0R-ErNjfV-X%1wN5"
"aurelie.chastaing@edu.tbz.ch"|"@n@#NB-F$7mjk-FKLon3"
"oceanne.marthen@edu.tbz.ch"|"KpXK%t-dFEDgR-7Q3qne"
"dorothee.burrill@edu.tbz.ch"|"kHa#Mz-VB%5d#-3yDt&5"
"hakan.belden@edu.tbz.ch"|"mGPcqh-d61ekN-BM&uGe"
"celine.brunning@edu.tbz.ch"|"s&#otX-BIHtmK-Do&KeQ"
"anael.lapides@edu.tbz.ch"|"3nl6aa-g3sm6q-2ZiwG4"
"ruo.saffran@edu.tbz.ch"|"CyYbSZ-ygVUQz-anKbfl"
"loic.gerretsen@edu.tbz.ch"|"&yP&&5-jDgZV8-PrK5dB"
"rui.fitzer@edu.tbz.ch"|"yGciJ$-lktFEH-n4gKol"
"annotee.ogers@edu.tbz.ch"|"jDLEHA-Geh#6l-$uD%Ko"
"boerje.bindin@edu.tbz.ch"|"5QnEsn-%foZtR-JGnqWp"
"ma.cronchey@edu.tbz.ch"|"omS6Uq-I2maq8-RfbEr2"
"laurelie.baiyle@edu.tbz.ch"|"zwTRR1-gHp1op-Piu1%L"
"dorothee.older@edu.tbz.ch"|"0z9YJg-ANHF7U-QjPeXi"
"laurena.wile@edu.tbz.ch"|"p58Fy5-3k74mf-GGc98H"
"clemence.brito@edu.tbz.ch"|"%TJOzW-K#BGgP-#Oe7cc"
"nadege.dallin@edu.tbz.ch"|"Ov8WZY-mzr4hS-ELTl7K"
"mailis.matley@edu.tbz.ch"|"AuY%$r-B$665V-HHlWi#"
"daniele.screaton@edu.tbz.ch"|"#ZDErE-aOsUBC-tJ3KHl"
"mediamass.godly@edu.tbz.ch"|"Xf6Vce-095Fi@-7uqeAD"
"leone.kremer@edu.tbz.ch"|"ktYNTL-qs7&yA-391fij"
"asa.adrian@edu.tbz.ch"|"w57Fp&-BLR9y7-XznP1s"
"adele.doley@edu.tbz.ch"|"IRFRuv-L%cpWR-x5hytC"
"fei.sidney@edu.tbz.ch"|"qhDgoU-if61DH-eUbdUC"
"marie-josee.walisiak@edu.tbz.ch"|"4Hkr0V-DG@zcx-9uqL3n"
"desiree.diplock@edu.tbz.ch"|"Q6%oyz-iGnZ1w-Ui@TZt"
"gisele.schust@edu.tbz.ch"|"$kbt8Y-6J1Xtx-BWH3rF"
"ma.longshaw@edu.tbz.ch"|"C#a2Dp-$#pBe$-KiKW47"
"da.boother@edu.tbz.ch"|"3ggMMr-oOlEKq-319J1b"
"simplifies.chaudhry@edu.tbz.ch"|"CrMUKw-005Se8-vgVCY5"
"garcon.baniard@edu.tbz.ch"|"jO@QUV-8wu9lv-to#jN$"
"gaetane.elphee@edu.tbz.ch"|"ell0p6-ItU@T$-eI7Z9R"
"gisele.hassey@edu.tbz.ch"|"FE&SzI-Iy4dgk-imbLOh"
"oceanne.booley@edu.tbz.ch"|"$8jPP4-mKLsV#-JtFr4P"
"oerjan.dibden@edu.tbz.ch"|"Ih#GrZ-TG7aDw-qV3OyP"
"regine.ocleary@edu.tbz.ch"|"@yiHtH-ZIlKa%-1kJy8$"
"selene.persse@edu.tbz.ch"|"lqMr4r-huVUG3-yZMzx0"
"helena.adenot@edu.tbz.ch"|"EO1rG@-1TfSi6-Yf$wK#"
