"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"Bx0BwM-R%%6GR-2k#q0M"
"angele.edgecumbe@edu.tbz.ch"|"cPIoNJ-HRIQbI-qq6D4Z"
"zhi.andreasson@edu.tbz.ch"|"irLskQ-tHPrde-UpohDi"
"judicael.koppeck@edu.tbz.ch"|"9V1G3#-JLnH2H-%S68Jx"
"berengere.capron@edu.tbz.ch"|"h7ciCl-4Bbf&h-Qy2mlg"
"leonie.brosini@edu.tbz.ch"|"iGcxoh-e0esBC-ch%Jm9"
"venus.garfit@edu.tbz.ch"|"XtTS6r-uP1b8b-@3kiL4"
"melina.janota@edu.tbz.ch"|"FaZr9t-n#X9Sq-4&D%PW"
"laurene.bake@edu.tbz.ch"|"V%lEK$-d8gGf3-PXF4oD"
"regine.dorkins@edu.tbz.ch"|"2Bzape-VnwJ%j-KOyfja"
"cecile.moffet@edu.tbz.ch"|"8U8iS#-3ViP%q-bca7sO"
"maelann.labrone@edu.tbz.ch"|"#C#A1#-fZAZis-%qsOVg"
"melinda.newbold@edu.tbz.ch"|"jjWdgX-PpLvnn-Xq6nkM"
"mans.itzhak@edu.tbz.ch"|"oYgLEr-32JMEK-0&wNso"
"melodie.pattlel@edu.tbz.ch"|"37q%ht-kRPt2x-RZ&hYf"
"celine.bonett@edu.tbz.ch"|"y@C@FZ-qG%K7c-i7m6gv"
"adelie.mcgreal@edu.tbz.ch"|"3eZpgU-O1FUoB-KJSnLp"
"helene.soldan@edu.tbz.ch"|"fr5ihi-svRxfG-%e&6jF"
"michele.cluer@edu.tbz.ch"|"zhJVm1-b%TJ01-PhLwwe"
"maeline.mueller@edu.tbz.ch"|"FoC5Lr-Q94Uml-xH@7rM"
"maelann.benedito@edu.tbz.ch"|"T3kslZ-0$RKP0-3gpTCA"
"nuo.gransden@edu.tbz.ch"|"P@xIdw-xfNc#k-R1DfW#"
"berengere.stainton@edu.tbz.ch"|"%Rs9kR-msq4fl-enYSVo"
"wa.sabater@edu.tbz.ch"|"WKQY56-MsGeiF-3BrZIf"
"anais.cochran@edu.tbz.ch"|"&SAavZ-RVVt3d-F1jeOY"
"gerald.bessant@edu.tbz.ch"|"$2n7oj-&vhHAK-3dVYzC"
"ruo.coffin@edu.tbz.ch"|"XJXXXT-0@f0ob-VyvFum"
"melodie.mustill@edu.tbz.ch"|"h@3IGw-UKPyds-DEV2Y&"
"ruo.stanesby@edu.tbz.ch"|"zJPP1&-M%cNUd-W&8ORW"
"noemie.antognelli@edu.tbz.ch"|"S%M0en-J6rRcD-a$Huk0"
"maelann.hughson@edu.tbz.ch"|"AZXKDV-DXCkCC-QDB2LT"
"milena.mieville@edu.tbz.ch"|"7Wm#ld-Eun9zm-wwJIXE"
"mailys.chamberlin@edu.tbz.ch"|"iX8Fli-y64Q3s-Ef6OrH"
"nadege.tomalin@edu.tbz.ch"|"IavVRQ-KvgVk&-pRfZCX"
"oceane.omara@edu.tbz.ch"|"CpJufk-bQIpB@-hdHZPD"
"cecile.aguirrezabala@edu.tbz.ch"|"c4#IpK-KgUy5j-4qwC%A"
"maella.gwillim@edu.tbz.ch"|"upl6n@-r6dExK-W5q0$3"
"lea.mcgahey@edu.tbz.ch"|"@%CF8m-BHnOqS-kE#Ynt"
