"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"2GBhCY-Rjs2rz-$PmTaX"
"angele.edgecumbe@edu.tbz.ch"|"qwVvlt-jRfo6X-zDDazw"
"zhi.andreasson@edu.tbz.ch"|"wkTF61-BgDblX-Ys0tC3"
"judicael.koppeck@edu.tbz.ch"|"CYUKC9-AdB7Xi-CRs3k7"
"berengere.capron@edu.tbz.ch"|"xqk363-wlmyj1-30E5vi"
"leonie.brosini@edu.tbz.ch"|"m@Zex%-i9f2NN-WKI9q4"
"venus.garfit@edu.tbz.ch"|"Yq9DTx-#0Tc%d-tZ8w7M"
"melina.janota@edu.tbz.ch"|"1d4Ze2-E1jGHe-5$CQUq"
"laurene.bake@edu.tbz.ch"|"8E5vkH-Ig2zNi-yr3%EJ"
"regine.dorkins@edu.tbz.ch"|"&WXL89-zV22s&-wimSVp"
"cecile.moffet@edu.tbz.ch"|"VLFmsT-asV#Nt-1$9Xsn"
"maelann.labrone@edu.tbz.ch"|"ji40ld-XDIhaR-T6yHwd"
"melinda.newbold@edu.tbz.ch"|"uc%Y2E-5zYsrw-EaMbHt"
"mans.itzhak@edu.tbz.ch"|"0@bfr0-zmVv&&-BJA7Am"
"melodie.pattlel@edu.tbz.ch"|"X6zzhi-rkNxNa-x3kAcY"
"celine.bonett@edu.tbz.ch"|"QkuvRF-hX0rd8-K@$%eq"
"adelie.mcgreal@edu.tbz.ch"|"OcPnxO-5rFFn@-@icVf5"
"helene.soldan@edu.tbz.ch"|"xQQ5aU-4kpPh9-1ucgp6"
"michele.cluer@edu.tbz.ch"|"GxvH6f-x7JFQU-aIu4bk"
"maeline.mueller@edu.tbz.ch"|"ooCzaA-$AyU@%-dRBTg2"
"maelann.benedito@edu.tbz.ch"|"VM3yox-orpc@6-ud&0m7"
"nuo.gransden@edu.tbz.ch"|"7zIxoa-fYV4v@-@NBZGH"
"berengere.stainton@edu.tbz.ch"|"8sJRn8-9I59t$-Il4Tel"
"wa.sabater@edu.tbz.ch"|"95t5lb-wYZU0T-NQp0JO"
"anais.cochran@edu.tbz.ch"|"5HvYV2-UPFy7e-6hNY#v"
"gerald.bessant@edu.tbz.ch"|"TBgVJ8-H2g0A0-kX9QeQ"
"ruo.coffin@edu.tbz.ch"|"jB7UI#-aespLU-reGUym"
"melodie.mustill@edu.tbz.ch"|"lkVxnx-QHNgfH-uqjmvv"
"ruo.stanesby@edu.tbz.ch"|"dN6acY-NTQfT%-f%C67s"
"noemie.antognelli@edu.tbz.ch"|"i2wQyg-K8r6un-f$70zk"
"maelann.hughson@edu.tbz.ch"|"#k39nQ-t33@qB-D7O1UB"
"milena.mieville@edu.tbz.ch"|"tPqRGz-aP48O$-k02Z1W"
"mailys.chamberlin@edu.tbz.ch"|"EXwiH5-yNEcuD-5Ru4f1"
"nadege.tomalin@edu.tbz.ch"|"DOQDs5-2I8cf6-d$Ar8q"
"oceane.omara@edu.tbz.ch"|"vYzD4%-lCLrBA-q9k01j"
"cecile.aguirrezabala@edu.tbz.ch"|"BFqfvA-RAr6ID-zU4aiz"
"maella.gwillim@edu.tbz.ch"|"3HsF3@-AlM@ni-YqOVJR"
"lea.mcgahey@edu.tbz.ch"|"3u8D3W-sNnZzt-9#$a@f"
"laurene.hagerty@edu.tbz.ch"|"63wG53-87ee6w-wJEUvl"
"dorothee.link@edu.tbz.ch"|"8BDKIJ-%MbRSd-ARrxiu"
"clementine.kynsey@edu.tbz.ch"|"2LMsjC-VW3y3s-icpnHv"
"lorene.smitherman@edu.tbz.ch"|"oRtGMC-LF6btS-YsLY&q"
"cleopatre.klulicek@edu.tbz.ch"|"EumBEX-TXX5dL-Hs1vhH"
"laurene.castaneda@edu.tbz.ch"|"wwvtdg-qZxaiC-gryp49"
"melia.constant@edu.tbz.ch"|"Bvj#P0-wqC#cR-Z0gbns"
