"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"tzo%NS-5t4XM6-eMHGrk"
"angele.edgecumbe@edu.tbz.ch"|"07symM-rppa@L-H8Ipx&"
"zhi.andreasson@edu.tbz.ch"|"#ZJSK%-iLt1Bw-EY@ElL"
"judicael.koppeck@edu.tbz.ch"|"lr%yRD-NElMIA-NbH%2$"
"berengere.capron@edu.tbz.ch"|"24$NNE-$jt33m-1Ld#0x"
"leonie.brosini@edu.tbz.ch"|"D2GtJF-gW#xZ6-Sf%HEg"
"venus.garfit@edu.tbz.ch"|"50P$Fu-p7$luY-S5dXpS"
"melina.janota@edu.tbz.ch"|"w&Drv1-4Co5ef-KCVvRA"
"laurene.bake@edu.tbz.ch"|"t406FO-NX6L5F-VI3SYP"
"regine.dorkins@edu.tbz.ch"|"BHuzW%-9oEGp#-I18eNb"
"cecile.moffet@edu.tbz.ch"|"wV0D1D-mv6ogR-GBFRa$"
"maelann.labrone@edu.tbz.ch"|"2St3nP-353l5r-jbRz9u"
"melinda.newbold@edu.tbz.ch"|"05OO8$-l3%0vJ-zXOtnp"
"mans.itzhak@edu.tbz.ch"|"auLnI8-t4TXrY-vhVZjS"
"melodie.pattlel@edu.tbz.ch"|"SOvyBn-mofG9s-Bh@pFZ"
"celine.bonett@edu.tbz.ch"|"@Cl@o@-Rf@Khx-X#oV2G"
"adelie.mcgreal@edu.tbz.ch"|"99wGUw-Tg$$kK-oWbOi4"
"helene.soldan@edu.tbz.ch"|"oexHLa-i67Bzu-28&2GN"
"michele.cluer@edu.tbz.ch"|"u%k#lT-Gl5QzX-dVFHCS"
"maeline.mueller@edu.tbz.ch"|"pdpGb%-LUPQxc-BqCFUl"
"maelann.benedito@edu.tbz.ch"|"M$HdX1-T7KsRj-vG0IDO"
"nuo.gransden@edu.tbz.ch"|"fNz$r5-a7Rx9M-r#Kq7k"
"berengere.stainton@edu.tbz.ch"|"&fd7Tr-PoPQhe-tCrBUg"
"wa.sabater@edu.tbz.ch"|"U5l4Zx-%m1baO-8DrG4O"
"anais.cochran@edu.tbz.ch"|"s85LyX-bcI#fU-Rkhm%&"
"gerald.bessant@edu.tbz.ch"|"RZfZFv-vFNNF&-4@LNMc"
