"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"2n8L&i-DppaNw-GYrLLg"
"angele.edgecumbe@edu.tbz.ch"|"%vFkT7-LcA6ZN-ajKv1t"
"zhi.andreasson@edu.tbz.ch"|"oHXzqT-VY9oAJ-Lx6ur%"
"judicael.koppeck@edu.tbz.ch"|"$1vnRc-0YN1bp-wTtEem"
"berengere.capron@edu.tbz.ch"|"LX$Oxh-M@RUP7-J$vMOZ"
"leonie.brosini@edu.tbz.ch"|"y@Daoo-%e0S53-sgH$pz"
"venus.garfit@edu.tbz.ch"|"B8pZgY-Z70QeG-XQTWz2"
"melina.janota@edu.tbz.ch"|"pGcpeL-Kfe$n8-aO%d%3"
"laurene.bake@edu.tbz.ch"|"LORI3y-C#tfzE-OFzvxQ"
"regine.dorkins@edu.tbz.ch"|"TxGbwh-Y8yetA-hMX&oB"
"cecile.moffet@edu.tbz.ch"|"Jpf%jG-soa%GW-aZ6lfH"
"maelann.labrone@edu.tbz.ch"|"sNbi#X-xtZHKX-wD5qOz"
"melinda.newbold@edu.tbz.ch"|"In2l4K-GddM4l-KZbl%l"
"mans.itzhak@edu.tbz.ch"|"YoC8vz-q%6mSe-VuLtbM"
"melodie.pattlel@edu.tbz.ch"|"myy3o%-f4QZb@-JTyeK7"
"celine.bonett@edu.tbz.ch"|"gEbt2@-ZPb7Xg-z5wqEW"
"adelie.mcgreal@edu.tbz.ch"|"aAi@FL-aF5n8h-9xTfNX"
"helene.soldan@edu.tbz.ch"|"Uxrs$L-M6FpM$-5PiskX"
"michele.cluer@edu.tbz.ch"|"Rvr7a$-&ZBphq-sO0X6z"
"maeline.mueller@edu.tbz.ch"|"X%sLSJ-dmHoVo-T$9@yZ"
"maelann.benedito@edu.tbz.ch"|"LoNaJP-zw5E4f-eke5pb"
"nuo.gransden@edu.tbz.ch"|"6Ugexc-EnPj6g-MvRaLH"
"berengere.stainton@edu.tbz.ch"|"4P7ce%-vu6KC7-XyE7NI"
"wa.sabater@edu.tbz.ch"|"cBiuG2-$lyVKg-k0zBWg"
"anais.cochran@edu.tbz.ch"|"ZRWTcv-DlgEOe-dDnS88"
"gerald.bessant@edu.tbz.ch"|"fjjpsc-6TpA8V-qTcUGy"
"ruo.coffin@edu.tbz.ch"|"IKlLzq-qU1ds3-AQXFDu"
"melodie.mustill@edu.tbz.ch"|"AR9JAy-o%AgvO-TK%ObS"
"ruo.stanesby@edu.tbz.ch"|"vLuKze-@t1GUX-FBidM8"
"noemie.antognelli@edu.tbz.ch"|"&MFo4o-&yXVl1-Xio3ai"
"maelann.hughson@edu.tbz.ch"|"yZ3o&b-&v49eM-LzAD1E"
"milena.mieville@edu.tbz.ch"|"1%3&mI-ZzFmCM-lANTMo"
"mailys.chamberlin@edu.tbz.ch"|"E5%a$o-fH3JLl-&kMrjX"
"nadege.tomalin@edu.tbz.ch"|"zsZoe@-k17$4R-R7N7@w"
"oceane.omara@edu.tbz.ch"|"NK29wD-V4neZt-C$x$sk"
"cecile.aguirrezabala@edu.tbz.ch"|"SFrxCA-@W7@1T-HgK#3y"
"maella.gwillim@edu.tbz.ch"|"7cKi#q-u@PlTb-UWl#UU"
"lea.mcgahey@edu.tbz.ch"|"Etv6Yy-&ePYgT-Hh$ORH"
"laurene.hagerty@edu.tbz.ch"|"plWXJb-5rijKX-W@76oA"
"dorothee.link@edu.tbz.ch"|"iDWweV-1Xjwdl-FlYnrE"
"clementine.kynsey@edu.tbz.ch"|"%iPE3q-RCcRxX-jMgiW&"
"lorene.smitherman@edu.tbz.ch"|"2F7ky$-1a3OEH-f21Wyl"
"cleopatre.klulicek@edu.tbz.ch"|"UHzpY5-WP36Kk-Uom8Nm"
"laurene.castaneda@edu.tbz.ch"|"Pe0wjH-DrEI#%-qWZhAY"
"melia.constant@edu.tbz.ch"|"Nx5XK@-LMO%zw-Xf@aHf"
"lucrece.clunie@edu.tbz.ch"|"hn9%4h-yOjq9&-AjSB8a"
"eleonore.mcmurthy@edu.tbz.ch"|"APIrXK-vs6eXO-DrmtCm"
"melia.bevar@edu.tbz.ch"|"$Mxncb-#d1zed-@A$A#I"
"camelia.bontine@edu.tbz.ch"|"kQCVfU-tWQ9l6-D3OhwY"
"methode.jozefczak@edu.tbz.ch"|"GGkogY-Am&D8s-&ffdcl"
"audreanne.hinsche@edu.tbz.ch"|"wbv@mj-&rBqvf-sFQE@d"
"andree.varne@edu.tbz.ch"|"VanFyA-1a$u&X-hoPh4P"
"marten.kinleyside@edu.tbz.ch"|"8@0eIc-9aE8t$-IH&VxE"
"esteve.mcewan@edu.tbz.ch"|"vmADz#-whhy&T-U$2Oup"
"leane.dibbert@edu.tbz.ch"|"Y2WyM@-IT%D5k-Ty$C5F"
"ma.thewlis@edu.tbz.ch"|"Qu7q@A-0MXN0f-nfksK0"
"clea.djurkovic@edu.tbz.ch"|"cu49yk-xP5gIS-d83mO4"
"rachele.reburn@edu.tbz.ch"|"qOYR9p-Wm$z#B-dNf5af"
"gerald.gowling@edu.tbz.ch"|"CFLnaK-jbU#Pl-LKQ@Gs"
"cleopatre.jackson@edu.tbz.ch"|"f5kIMx-@CZP&V-GT@7K9"
"desiree.haskins@edu.tbz.ch"|"G3aLev-qI4tbG-vQv$a2"
"eleonore.longson@edu.tbz.ch"|"61OoEf-uP41rb-k8p3O@"
"leane.dybell@edu.tbz.ch"|"xelDQ@-lf&paY-7u#jE8"
"becassine.grzesiak@edu.tbz.ch"|"8uk1O9-&EMvmN-w$lLxE"
"marie-josee.pickin@edu.tbz.ch"|"@NuJAs-uyBqx#-VgyPjZ"
"marie-josee.roxby@edu.tbz.ch"|"JX0KA7-NZCavh-9r9RyE"
"leonie.feenan@edu.tbz.ch"|"vmvy$l-dklOpK-l7Hm7p"
"valerie.ellum@edu.tbz.ch"|"q3r8AG-DGabUf-l3va$Y"
"ju.caseri@edu.tbz.ch"|"7K9Hk7-UnZumK-2u&aDj"
"boerje.strangman@edu.tbz.ch"|"iikEOh-dXMf3M-dI&kxW"
"beatrice.ghidelli@edu.tbz.ch"|"cLD$w3-O9$kw$-8lv88X"
"da.jablonski@edu.tbz.ch"|"aRBUpz-wHneo6-IOgJXR"
"uo.beveridge@edu.tbz.ch"|"n5IFWt-bgqrdR-O8PUL0"
"valerie.bestman@edu.tbz.ch"|"J@q522-6gB3zB-DN1NL%"
"marlene.pohls@edu.tbz.ch"|"iavQOP-qGWdul-yX@joG"
"ma.nolda@edu.tbz.ch"|"Tfu23o-1$AP1q-XS@BHG"
"marlene.bisiker@edu.tbz.ch"|"#555hn-rFO35N-3dspLC"
"estee.babon@edu.tbz.ch"|"R@FMig-Qmq%21-ce0xw1"
"simplifies.dmisek@edu.tbz.ch"|"XFkkEx-6SuqRp-12vmCc"
"selene.ganing@edu.tbz.ch"|"mj8V84-1Oi6Tv-DrTqk%"
"meryl.penke@edu.tbz.ch"|"Y&yZjM-vcTny&-ed5OKH"
"anais.rawcliff@edu.tbz.ch"|"PPh$qj-jtiYBH-q%VWpp"
"melina.andri@edu.tbz.ch"|"lKHKUx-fFqumZ-ueQnp$"
"audreanne.fodden@edu.tbz.ch"|"0SgtuD-lbyl&r-@PJ#%X"
"bjoern.spellesy@edu.tbz.ch"|"frY%hO-PK4Skc-J$FG9k"
"francoise.summerscales@edu.tbz.ch"|"DtACic-ezVtW5-O9DQQS"
"laurene.ashtonhurst@edu.tbz.ch"|"%Bem6K-NBGGEj-wMHj&V"
"valerie.petters@edu.tbz.ch"|"usYJ9X-4CEadu-XE84mQ"
"anael.spenclay@edu.tbz.ch"|"lWb@yg-Afo9AY-jj$j0h"
"stephanie.keech@edu.tbz.ch"|"4m0E&w-m6Dkc9-E3m3dk"
"ines.deveril@edu.tbz.ch"|"b2nIAM-Tms5pJ-2ymgwL"
"berenice.gelder@edu.tbz.ch"|"5gHlZ#-XCy$Mx-H7EVV#"
"melanie.ofogerty@edu.tbz.ch"|"%8&cEF-1ZgNuz-gPx&fh"
"frederique.canepe@edu.tbz.ch"|"mNb5Fi-kk$$WK-Ij@sKr"
"nuo.otton@edu.tbz.ch"|"tHt9Sq-URhL9w-Jjlgd&"
"genevieve.trusler@edu.tbz.ch"|"hMVrbL-k3KueW-EXOD&a"
"ju.boag@edu.tbz.ch"|"K4d1#H-x9BDDo-Ru@RjH"
"josephine.dilucia@edu.tbz.ch"|"zwDXap-wjJV3Y-XeiXfN"
"laurene.armsden@edu.tbz.ch"|"6VspqM-O@zsdD-SBUABC"
