"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"CYRQTy-wZ33x1-esoV42"
"angele.edgecumbe@edu.tbz.ch"|"ppa&rr-fiqqPS-9ugUlg"
"zhi.andreasson@edu.tbz.ch"|"@@nX3S-MEKCSB-b&jt%z"
"judicael.koppeck@edu.tbz.ch"|"2%UETg-@kaTsf-E$HED#"
"berengere.capron@edu.tbz.ch"|"cM4Mz@-ZfT5Im-@3ucZ#"
"leonie.brosini@edu.tbz.ch"|"aZDppi-iAwqdT-0$%V&c"
"venus.garfit@edu.tbz.ch"|"dgyF00-gq4vMB-$9SlVK"
"melina.janota@edu.tbz.ch"|"nFoF3x-4aZs78-5@7tTC"
"laurene.bake@edu.tbz.ch"|"EN#&@d-STaE#@-Tu31Cn"
"regine.dorkins@edu.tbz.ch"|"gNTjGF-rOER#5-&mI4Yg"
"cecile.moffet@edu.tbz.ch"|"3Zbhu8-i09y9B-L2DGVr"
"maelann.labrone@edu.tbz.ch"|"vQDIvE-b%f6rK-jdzzm0"
"melinda.newbold@edu.tbz.ch"|"au4L&C-Yt%ZBz-H43bgX"
"mans.itzhak@edu.tbz.ch"|"k@KrYV-L2ObzP-ZMhoag"
"melodie.pattlel@edu.tbz.ch"|"Y$KDeF-IVql0V-mNDBUI"
"celine.bonett@edu.tbz.ch"|"GVx@@$-QvXfIh-4K#Gm8"
"adelie.mcgreal@edu.tbz.ch"|"WHby6i-rCKURH-vsQw5D"
"helene.soldan@edu.tbz.ch"|"#8Bs64-R#sj5z-aWD8r$"
"michele.cluer@edu.tbz.ch"|"7%vmCX-uk&djl-SDRpSl"
"maeline.mueller@edu.tbz.ch"|"EnEL@H-ueMh%v-vDE#uc"
"maelann.benedito@edu.tbz.ch"|"Vn%nIY-i1%szY-5ChVT%"
"nuo.gransden@edu.tbz.ch"|"E59LE8-4c3pa6-8qctrq"
"berengere.stainton@edu.tbz.ch"|"lKip4x-UmRwUg-SJhZ8r"
"wa.sabater@edu.tbz.ch"|"D&zAhp-BhCkUg-mKq6vq"
"anais.cochran@edu.tbz.ch"|"8hPsi8-UmgRzk-3wdnYM"
"gerald.bessant@edu.tbz.ch"|"ShQCI%-TdVx95-Bu3BZ7"
"ruo.coffin@edu.tbz.ch"|"lJEeS6-HIMygg-GF4pjg"
"melodie.mustill@edu.tbz.ch"|"fPA#xg-7NvDF5-Xgvfbi"
"ruo.stanesby@edu.tbz.ch"|"V2YBpH-TkAKAY-zlwqqz"
"noemie.antognelli@edu.tbz.ch"|"4MAk4p-4n28@3-FTdP@b"
"maelann.hughson@edu.tbz.ch"|"sf2rhA-8re8i&-bC$aq8"
"milena.mieville@edu.tbz.ch"|"sLI8Td-ru4@SX-D5zRBh"
"mailys.chamberlin@edu.tbz.ch"|"@o5AC7-@Wbdu7-cO9$Zg"
"nadege.tomalin@edu.tbz.ch"|"WMs8Yu-A0z#v#-$0rnTG"
"oceane.omara@edu.tbz.ch"|"SxJAVU-Fcq7YS-9z$6F$"
"cecile.aguirrezabala@edu.tbz.ch"|"EfnJvv-bPGO00-EtNQHY"
"maella.gwillim@edu.tbz.ch"|"U24qMl-p8YYGo-ce4iwf"
"lea.mcgahey@edu.tbz.ch"|"oXrjlT-tFc4S6-v@Azny"
"laurene.hagerty@edu.tbz.ch"|"VmeN2&-ur51ZI-%b4BcM"
"dorothee.link@edu.tbz.ch"|"#x4i#8-3stc01-e8JUYQ"
"clementine.kynsey@edu.tbz.ch"|"kIlrAE-k@twRb-7AwWON"
"lorene.smitherman@edu.tbz.ch"|"R#oZPH-x#cdAz-vy4x#@"
"cleopatre.klulicek@edu.tbz.ch"|"ZChFHm-OnfAIC-Qg2NXs"
"laurene.castaneda@edu.tbz.ch"|"HEtR#f-PW6Zxl-5IcKf6"
"melia.constant@edu.tbz.ch"|"wWke#x-A0dmbh-r1r66w"
"lucrece.clunie@edu.tbz.ch"|"%AQAIf-r@aZRS-xCJZvI"
"eleonore.mcmurthy@edu.tbz.ch"|"93p9s3-mnGCIF-pZtsXY"
"melia.bevar@edu.tbz.ch"|"HzZKnp-BeQF96-NbxaE&"
"camelia.bontine@edu.tbz.ch"|"Tk3292-XNkfMC-QzyK2Y"
"methode.jozefczak@edu.tbz.ch"|"c2PC4A-TtaLEC-8p@Zz%"
"audreanne.hinsche@edu.tbz.ch"|"PjLuGK-M#fiRE-@@H22B"
