"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"R#cXga-nn683e-w4vuHO"
"angele.edgecumbe@edu.tbz.ch"|"JKqfaD-RAxKVi-D4ewG2"
"zhi.andreasson@edu.tbz.ch"|"dn36T@-MVik4r-Ge#p$j"
"judicael.koppeck@edu.tbz.ch"|"4gIY3S-71Ynqc-KI$Mw@"
"berengere.capron@edu.tbz.ch"|"ctMtqw-uP0D5%-cFsxPV"
"leonie.brosini@edu.tbz.ch"|"d23%ek-3R8ArR-98D83W"
"venus.garfit@edu.tbz.ch"|"%casba-ztnqL4-tS%rax"
"melina.janota@edu.tbz.ch"|"ePzfkJ-qxvBbJ-xHArqs"
"laurene.bake@edu.tbz.ch"|"BwcVgu-Rh8gxU-rPsVI0"
"regine.dorkins@edu.tbz.ch"|"UOSqVc-28Or1F-%Ro6fM"
"cecile.moffet@edu.tbz.ch"|"&Lk3fB-wffecG-3cTKRj"
"maelann.labrone@edu.tbz.ch"|"RaC9Qm-g5nebF-kua%w9"
"melinda.newbold@edu.tbz.ch"|"dTEafd-t468y5-vz6LCK"
"mans.itzhak@edu.tbz.ch"|"ZW79vf-tYXfaZ-N&OcnS"
"melodie.pattlel@edu.tbz.ch"|"kq6T4%-ckiv%0-1abAGG"
"celine.bonett@edu.tbz.ch"|"UeqzK&-#tIThQ-P5hEPo"
"adelie.mcgreal@edu.tbz.ch"|"GtN3GE-gaLSiV-S%en$c"
"helene.soldan@edu.tbz.ch"|"dujUxX-GNvaC8-@Qi@LU"
"michele.cluer@edu.tbz.ch"|"Ho1Rui-wXcLoq-ODEcv8"
"maeline.mueller@edu.tbz.ch"|"BufmQP-pGQ%WL-7u7U2i"
"maelann.benedito@edu.tbz.ch"|"yU2Pul-qEU51%-Eb4XZb"
"nuo.gransden@edu.tbz.ch"|"PJn6E1-5CyIfw-s&WuTJ"
"berengere.stainton@edu.tbz.ch"|"g5Yo3k-o4rYv9-F3DIsR"
"wa.sabater@edu.tbz.ch"|"F3OsAN-t4p78L-Q1Y@Gr"
"anais.cochran@edu.tbz.ch"|"6L1ALz-Gl6DBv-RJU6@N"
