"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"CE4eQy-$nFQsL-kIg%ng"
"angele.edgecumbe@edu.tbz.ch"|"0FPCUD-1F4&v4-%TWx9p"
"zhi.andreasson@edu.tbz.ch"|"QTzTH0-s5uEnT-0Ik&1J"
"judicael.koppeck@edu.tbz.ch"|"1jipQ5-bweGCZ-awLLXW"
"berengere.capron@edu.tbz.ch"|"J8Mrtw-VRpJTg-Y5Fa@y"
"leonie.brosini@edu.tbz.ch"|"QWwz1C-@r9CsF-Dd1fRO"
"venus.garfit@edu.tbz.ch"|"qYrC2u-vtTt87-6&yixW"
"melina.janota@edu.tbz.ch"|"9cd5LW-x&wcg3-c85Y5H"
"laurene.bake@edu.tbz.ch"|"GugW$X-pLA3FU-nRx&9y"
"regine.dorkins@edu.tbz.ch"|"qIkfCt-M$uM4M-O&JPf@"
"cecile.moffet@edu.tbz.ch"|"JJ47bF-flnD9c-zDGFQE"
"maelann.labrone@edu.tbz.ch"|"rxNZnz-NX7CMf-qKe#sK"
"melinda.newbold@edu.tbz.ch"|"11DHwP-%OialM-7FrG%a"
"mans.itzhak@edu.tbz.ch"|"KUVy#H-NE9doW-10muFp"
"melodie.pattlel@edu.tbz.ch"|"Xev5cV-voFAk&-iSGSDC"
"celine.bonett@edu.tbz.ch"|"a0voO3-Fol5l#-6eS1iv"
"adelie.mcgreal@edu.tbz.ch"|"%wf%AB-pJFsTv-&T$opX"
"helene.soldan@edu.tbz.ch"|"b#l6@D-AfJ4JG-5zy1$r"
"michele.cluer@edu.tbz.ch"|"y#xvQV-%pxZSb-9pWgzM"
"maeline.mueller@edu.tbz.ch"|"OoM#nN-o7Og@w-en#6Ve"
"maelann.benedito@edu.tbz.ch"|"upPqf2-J@8A1b-9hZ3g$"
"nuo.gransden@edu.tbz.ch"|"Y1%siY-c&aTl7-o15h9a"
"berengere.stainton@edu.tbz.ch"|"VQzBtN-jz3lSq-FIafqw"
"wa.sabater@edu.tbz.ch"|"cOCP06-Fn%cF4-Wq&&7p"
"anais.cochran@edu.tbz.ch"|"F7qe0J-6JRxRn-8Fwk#A"
"gerald.bessant@edu.tbz.ch"|"pq%SFx-oMf8Ji-WW7hox"
"ruo.coffin@edu.tbz.ch"|"a92epf-OcjaUC-pzRow1"
"melodie.mustill@edu.tbz.ch"|"qAe1p6-bpS8m1-S%FKlM"
"ruo.stanesby@edu.tbz.ch"|"OtuTN1-K%ux1@-A&LCRA"
"noemie.antognelli@edu.tbz.ch"|"59K&%B-W&rss3-86V%bL"
"maelann.hughson@edu.tbz.ch"|"eoVTZQ-IEDGYI-LeBG2F"
"milena.mieville@edu.tbz.ch"|"kSRW1@-pP3Y0p-wLe7nw"
"mailys.chamberlin@edu.tbz.ch"|"Ih#YO7-txGWf4-APw3E0"
"nadege.tomalin@edu.tbz.ch"|"aoNID7-eTbQwN-aCnebu"
"oceane.omara@edu.tbz.ch"|"0A9#OT-&OQi5O-qiGaZ&"
"cecile.aguirrezabala@edu.tbz.ch"|"1DZLHX-O8zq0W-P$nwru"
"maella.gwillim@edu.tbz.ch"|"5WaSo1-j7wPsv-qsfRSz"
"lea.mcgahey@edu.tbz.ch"|"Gr5Z2Y-d4MWgX-DvBneK"
"laurene.hagerty@edu.tbz.ch"|"nz$&ef-@Gqr4r-&mT#Tp"
"dorothee.link@edu.tbz.ch"|"dZLuld-zDx2n#-jOO6@e"
"clementine.kynsey@edu.tbz.ch"|"5Wg08l-8Iib1P-N1cQAN"
"lorene.smitherman@edu.tbz.ch"|"nmjnjB-Ybn6h2-GcYSdC"
"cleopatre.klulicek@edu.tbz.ch"|"4o5zpY-Wraf#D-tuo40I"
"laurene.castaneda@edu.tbz.ch"|"42e2oc-q0F1tU-xPhs9#"
"melia.constant@edu.tbz.ch"|"Ez0x09-mzs#3l-EiNcAN"
"lucrece.clunie@edu.tbz.ch"|"ie&qD8-vAb&c&-L8XSDz"
"eleonore.mcmurthy@edu.tbz.ch"|"41BgRh-xCuqT%-$m8$0L"
"melia.bevar@edu.tbz.ch"|"7uq2ow-wca@li-BBnaq9"
