"email"|"password"
"melodie.vandervlies@edu.tbz.ch"|"Y7e9CE-94&H9X-nIWcTp"
"angele.edgecumbe@edu.tbz.ch"|"oKqHMv-EIyQJP-$h0LEc"
"zhi.andreasson@edu.tbz.ch"|"tZnEah-h%n6Y%-qVlaNk"
"judicael.koppeck@edu.tbz.ch"|"2g7eYq-GbFRZ5-qcuUgy"
"berengere.capron@edu.tbz.ch"|"UzXRIO-Eq1zE4-XM5@bG"
"leonie.brosini@edu.tbz.ch"|"E%wN$L-8edrqj-j9lLof"
"venus.garfit@edu.tbz.ch"|"lrT6YO-eJcbkB-ft0jZo"
"melina.janota@edu.tbz.ch"|"zb&Zor-FXCVF6-WVBegg"
"laurene.bake@edu.tbz.ch"|"c9jSRp-$hjRaX-UQo2#E"
"regine.dorkins@edu.tbz.ch"|"WbRUfM-b6q@bl-N0lhOd"
"cecile.moffet@edu.tbz.ch"|"RGz0M5-5WtRBL-NoEUHE"
"maelann.labrone@edu.tbz.ch"|"#UD%I8-ET#Jbp-jTY#t&"
"melinda.newbold@edu.tbz.ch"|"yR&0aJ-PXU8XY-ggK@js"
"mans.itzhak@edu.tbz.ch"|"eBIzVP-oEx3xi-oc2CM1"
"melodie.pattlel@edu.tbz.ch"|"hVLqrc-Mf&hcy-QYH5uI"
"celine.bonett@edu.tbz.ch"|"xGppcE-FdUqqr-0XL@7p"
"adelie.mcgreal@edu.tbz.ch"|"eS61sb-JOO1lk-3a75Y3"
"helene.soldan@edu.tbz.ch"|"hfWn5m-1bp@4j-qgcVD0"
"michele.cluer@edu.tbz.ch"|"0N7gdg-%1ZZCk-rPXFDZ"
"maeline.mueller@edu.tbz.ch"|"ON6ueT-$wUJJC-9vSq@V"
"maelann.benedito@edu.tbz.ch"|"jbW#rQ-U@HCO5-RPx62C"
"nuo.gransden@edu.tbz.ch"|"RrcvOZ-rI&rb@-iVgM8X"
"berengere.stainton@edu.tbz.ch"|"g5VlyM-cL5Em8-ogRDYl"
"wa.sabater@edu.tbz.ch"|"637RYJ-fqq3Fd-dw%8#t"
"anais.cochran@edu.tbz.ch"|"@I61p7-Npm@23-d7md4l"
"gerald.bessant@edu.tbz.ch"|"ekqi2%-bVyPTB-3l07ts"
"ruo.coffin@edu.tbz.ch"|"v$TeNw-jKkN%U-z4TQjX"
"melodie.mustill@edu.tbz.ch"|"pYJ#K%-s8wkP3-uDGw10"
"ruo.stanesby@edu.tbz.ch"|"AhjVz@-8$vyED-$pBIQp"
"noemie.antognelli@edu.tbz.ch"|"Hqrk2h-idpYrd-4p3K1%"
"maelann.hughson@edu.tbz.ch"|"px28sn-r0gxge-kNgaa$"
"milena.mieville@edu.tbz.ch"|"pywpA8-XOJ0RJ-v30wZB"
"mailys.chamberlin@edu.tbz.ch"|"u&Zq@Y-WFem&I-yORQhp"
"nadege.tomalin@edu.tbz.ch"|"jqJ1j0-mAcLPP-LUOlMG"
"oceane.omara@edu.tbz.ch"|"Cn8I#S-k%jA9w-UPkOh@"
"cecile.aguirrezabala@edu.tbz.ch"|"jXeLoI-GQosLG-LhaXlc"
"maella.gwillim@edu.tbz.ch"|"InI5%M-Tpdx4r-UU8K7y"
"lea.mcgahey@edu.tbz.ch"|"CAX9AN-QV8LWR-lMT2R8"
"laurene.hagerty@edu.tbz.ch"|"W73RMG-OfcwIM-VNFu%7"
"dorothee.link@edu.tbz.ch"|"qHriW&-j2SYgJ-1X7cZn"
"clementine.kynsey@edu.tbz.ch"|"Lt2hec-#EElJ1-35jWP$"
"lorene.smitherman@edu.tbz.ch"|"@2RMuq-5SqHgi-hy1rGC"
"cleopatre.klulicek@edu.tbz.ch"|"uFE23#-fKwV7v-JTJPMw"
"laurene.castaneda@edu.tbz.ch"|"zwv2jj-Lq60x5-YLvwX0"
"melia.constant@edu.tbz.ch"|"nEYayB-ptJDUJ-MGT#ER"
"lucrece.clunie@edu.tbz.ch"|"da46#8-lsY9dM-8wMqGd"
"eleonore.mcmurthy@edu.tbz.ch"|"waMpEz-UBdupl-iCbsOr"
"melia.bevar@edu.tbz.ch"|"6gkUm4-hGat5i-XU228B"
"camelia.bontine@edu.tbz.ch"|"vSkjBC-Pke5oP-4X1yZg"
"methode.jozefczak@edu.tbz.ch"|"2@yGAy-vOWGER-$#oPci"
"audreanne.hinsche@edu.tbz.ch"|"KOndl%-#ID%@y-glgRdo"
"andree.varne@edu.tbz.ch"|"&3x52H-9n9q22-993nT8"
"marten.kinleyside@edu.tbz.ch"|"Srl8aQ-RhKBJr-g4okt7"
"esteve.mcewan@edu.tbz.ch"|"QpNgxy-bqZKWN-rWFYSr"
"leane.dibbert@edu.tbz.ch"|"qtqgRx-Fxqq%1-3MOE8h"
"ma.thewlis@edu.tbz.ch"|"mP6Au%-oRA$Vb-rV3qkx"
"clea.djurkovic@edu.tbz.ch"|"WMvb5v-Z4lDf7-COkQLP"
"rachele.reburn@edu.tbz.ch"|"uILLEp-&3n$hp-gxOMTd"
"gerald.gowling@edu.tbz.ch"|"KvDDPs-@95bGe-hgCMx1"
"cleopatre.jackson@edu.tbz.ch"|"1Dp7Z3-@f4L%D-Z5D2f0"
"desiree.haskins@edu.tbz.ch"|"W6aKuc-R0xRtY-A5spvu"
"eleonore.longson@edu.tbz.ch"|"tw$EHX-HKJypT-G@Xzv8"
"leane.dybell@edu.tbz.ch"|"l#yaCE-jaBUqw-HxUvRU"
"becassine.grzesiak@edu.tbz.ch"|"pebMR6-LVxeBa-VX#xYE"
"marie-josee.pickin@edu.tbz.ch"|"gXvbd6-oqELM7-u4e0W2"
"marie-josee.roxby@edu.tbz.ch"|"T10a8y-sa%7Oy-P2@pP$"
"leonie.feenan@edu.tbz.ch"|"XDlEnu-X@o#1d-H5X4@b"
"valerie.ellum@edu.tbz.ch"|"Bc4r5K-4rf8Wy-50b@8M"
"ju.caseri@edu.tbz.ch"|"%L0Rl@-xxbNlu-dwmWDu"
"boerje.strangman@edu.tbz.ch"|"IhBd4w-saWY5d-&EZOj@"
"beatrice.ghidelli@edu.tbz.ch"|"$wAXwL-B9i1Xz-$PBlMs"
"da.jablonski@edu.tbz.ch"|"7LLi@G-cTeaqe-lhwehM"
"uo.beveridge@edu.tbz.ch"|"P6kPb@-zWa&C1-hQeN99"
"valerie.bestman@edu.tbz.ch"|"hCeYeo-BDIRp9-314IdA"
"marlene.pohls@edu.tbz.ch"|"jhk9Pb-OTDi7b-n7xuz5"
"ma.nolda@edu.tbz.ch"|"G8meBU-xv%ZH6-ayGkyL"
"marlene.bisiker@edu.tbz.ch"|"#H9C@u-ckH5G0-Uzkg4h"
"estee.babon@edu.tbz.ch"|"zs6l%x-wKL3TU-4D93yR"
"simplifies.dmisek@edu.tbz.ch"|"q5mp$9-02ycbq-I6Kinq"
"selene.ganing@edu.tbz.ch"|"HtmVXV-QXZftT-yeZ%e2"
"meryl.penke@edu.tbz.ch"|"w4a8Vq-YQKMfj-0k0lAv"
"anais.rawcliff@edu.tbz.ch"|"Nlo7Hz-vFo4$U-38aSc$"
"melina.andri@edu.tbz.ch"|"f%C2H8-pObgdr-mZIZTG"
"audreanne.fodden@edu.tbz.ch"|"YhMTj%-eiBhQo-oprY9X"
"bjoern.spellesy@edu.tbz.ch"|"GRlSkF-0RQJbw-g8uXUF"
"francoise.summerscales@edu.tbz.ch"|"&r8ul&-&MQQtS-k1npLV"
"laurene.ashtonhurst@edu.tbz.ch"|"9e4gQe-@8dsUd-on%Png"
"valerie.petters@edu.tbz.ch"|"rTThGv-i#f$CN-2DzOlV"
"anael.spenclay@edu.tbz.ch"|"K&Npav-9tc4&P-JXPrkZ"
"stephanie.keech@edu.tbz.ch"|"J1mnzG-ZSY@tP-jmNfmm"
"ines.deveril@edu.tbz.ch"|"zSZocR-QuJ565-J%KId4"
"berenice.gelder@edu.tbz.ch"|"1H@pcj-Q6CqWR-ziJNts"
"melanie.ofogerty@edu.tbz.ch"|"lu3isb-qk4HQY-9kWh#q"
"frederique.canepe@edu.tbz.ch"|"JE57Hn-p&$HRi-@VWPt5"
"nuo.otton@edu.tbz.ch"|"H@B0hT-cwudxQ-jg0#pb"
"genevieve.trusler@edu.tbz.ch"|"zgTDkr-r6j3ux-29k3Mk"
"ju.boag@edu.tbz.ch"|"saKX5j-$rGY1s-W5Fzyj"
"josephine.dilucia@edu.tbz.ch"|"riE7Vt-hOnzm0-WliXz3"
"laurene.armsden@edu.tbz.ch"|"jhb&gp-@p5jVq-Y&PG$E"
"becassine.griffe@edu.tbz.ch"|"HoPz%f-rM&oGQ-Cz143G"
"alois.parres@edu.tbz.ch"|"q4A&$l-crZDC7-VfZLzT"
"cleopatre.gaffey@edu.tbz.ch"|"3$xGYD-$tD1$w-UcjSFl"
"andre.stiger@edu.tbz.ch"|"IunZPx-@WaFHK-KtKG6l"
"beatrice.godleman@edu.tbz.ch"|"oM7E0W-tzIq7L-%JR&7X"
"hakan.harrhy@edu.tbz.ch"|"Hag7vA-8ecvvg-fWn9N1"
